File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38202_028_2-S_HM_XX_DIODE,-4.294716e-10,-4.395167e-10,-5.026153e-10,207.92792792792793,4.88419254954956e-10
38202_028_2-S_HM_XX_DIODEHALF,-1.689033e-10,-1.844138e-10,-2.037615e-10,212.25225225225225,1.8016899099099733e-11
38202_028_2-S_HM_XX_DIODEHALFPSTOP,-1.743059e-10,0,0,223.7837837837838,6.205505405405774e-12
38202_028_2-S_HM_XX_DIODEHALFPSTOP_GR,-6.561122e-11,-7.03235e-11,-7.542022e-11,211.2912912912913,9.037993591591603e-11
38202_028_2-S_HM_XX_DIODEQUARTER,-9.636089e-11,-1.043014e-10,-1.222701e-10,232.91291291291293,5.4737947417417407e-11
38202_028_2-S_HM_XX_IRRADSENSOR,-3.15e-09,-3.33e-09,-3.52e-09,225.22522522522524,1.1135135135136088e-10
