#Open Capacitance 1000Hz:6.263820E-12
#Open Capacitance 100000Hz:Not Measured
#34253_049_PSS_HM_XX_IrradSensor
#Date/Time: 4/20/2021 5:06:36 PM
#Sensor Name: 34253_049_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
33	3701797633.261174	3.383427	31.148836	29.330917	-4.720000E-9	-6.523939E-11	9.068210E-11	-2.906171E-10	-2.921593E-10	-2.929512E-10	-2.918872E-10	-2.919037E-10	-2.920232E-10	-2.737622E-6
46	3701797650.471910	3.408902	31.153078	29.355826	-4.720000E-9	-7.104867E-11	9.072500E-11	-2.906171E-10	-2.921593E-10	-2.929512E-10	-2.918872E-10	-2.919037E-10	-2.920232E-10	-2.738603E-6
48	3701797667.242557	3.362989	31.154881	29.363377	-4.720000E-9	-5.872890E-11	9.072580E-11	-2.945246E-10	-2.939408E-10	-2.958593E-10	-2.956530E-10	-2.949944E-10	-2.950888E-10	-2.739067E-6
49	3701797683.935399	3.432226	31.155535	29.351584	-4.710000E-9	-6.168372E-11	9.072460E-11	-2.959051E-10	-2.952938E-10	-2.925552E-10	-2.929018E-10	-2.941640E-10	-2.940978E-10	-2.741623E-6
55	3701797701.005984	3.412455	31.159062	29.318769	-4.720000E-9	-6.478860E-11	9.073190E-11	-2.948626E-10	-2.942687E-10	-2.960901E-10	-2.968886E-10	-2.955275E-10	-2.954763E-10	-2.737255E-6
#Open Capacitance 1000Hz:6.267340E-12
#Open Capacitance 100000Hz:Not Measured
#34253_049_PSS_HM_XX_IrradSensor
#Date/Time: 4/20/2021 5:24:35 PM
#Sensor Name: 34253_049_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3701798744.380594	3.412386	31.222275	29.393616	-4.750000E-9	-6.073218E-11	9.067220E-11	-2.978935E-10	-2.977123E-10	-2.993422E-10	-2.967505E-10	-2.979246E-10	-2.978029E-10	-2.744447E-6
2	3701798761.331198	3.420486	31.223764	29.420626	-4.750000E-9	-6.228458E-11	9.066970E-11	-2.978935E-10	-2.977123E-10	-2.993422E-10	-2.967505E-10	-2.979246E-10	-2.978029E-10	-2.745101E-6
3	3701798778.043870	3.361667	31.223010	29.436439	-4.740000E-9	-6.749290E-11	9.066470E-11	-2.963766E-10	-2.962865E-10	-2.950274E-10	-2.963312E-10	-2.960054E-10	-2.963089E-10	-2.745697E-6
4	3701798794.747663	3.408458	31.220117	29.409252	-4.750000E-9	-6.398729E-11	9.066540E-11	-2.969940E-10	-2.973150E-10	-2.950391E-10	-2.956986E-10	-2.962617E-10	-2.963463E-10	-2.747354E-6
5	3701798811.450804	3.368243	31.219283	29.428810	-4.740000E-9	-6.423768E-11	9.066640E-11	-2.928577E-10	-2.938990E-10	-2.992283E-10	-2.958958E-10	-2.954702E-10	-2.948974E-10	-2.747920E-6
