GCD Test
Bias: 5000.000000
IV_34331_042_2-S_HM_XX_DIODEHALFPSTOP
Date/Time: 9/9/2021 4:15:14 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Not Irradiated and Not Annealed
Environment: -20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	1.880E-11	1.864E+8	   20.1995	   19.9031	    9.1104	  -13.7403	
  -10.0000	1.514E-11	3.077E+8	   20.2690	   19.9166	    8.9380	  -13.9633	
  -15.0000	1.329E-11	4.240E+8	   20.3153	   19.9171	    8.9149	  -13.9945	
  -20.0000	1.223E-11	5.194E+8	   20.2690	   19.9171	    8.7343	  -14.2436	
  -25.0000	1.150E-11	5.937E+8	   20.1737	   19.9221	    8.6714	  -14.3278	
  -30.0000	1.098E-11	6.625E+8	   20.0965	   19.9170	    8.5275	  -14.5348	
  -35.0000	1.056E-11	7.070E+8	   19.9936	   19.9080	    8.5028	  -14.5767	
  -40.0000	1.020E-11	7.666E+8	   19.9086	   19.9114	    8.5683	  -14.4811	
  -45.0000	9.915E-12	8.110E+8	   19.8340	   19.9113	    8.4715	  -14.6189	
  -50.0000	9.672E-12	8.654E+8	   19.7928	   19.9073	    8.4216	  -14.6936	
  -55.0000	9.455E-12	8.879E+8	   19.7902	   19.9107	    8.3782	  -14.7536	
  -60.0000	9.269E-12	9.214E+8	   19.8211	   19.9072	    8.3166	  -14.8456	
  -65.0000	9.102E-12	9.550E+8	   19.8958	   19.9208	    8.4064	  -14.7054	
  -70.0000	8.952E-12	9.709E+8	   19.9833	   19.9192	    8.3390	  -14.8040	
  -75.0000	8.819E-12	9.907E+8	   20.0914	   19.9333	    8.2954	  -14.8569	
  -80.0000	8.691E-12	1.013E+9	   20.1789	   19.9318	    8.3523	  -14.7753	
  -85.0000	8.576E-12	1.023E+9	   20.2510	   19.9268	    8.2802	  -14.8839	
  -90.0000	8.469E-12	1.036E+9	   20.2793	   19.9297	    8.3858	  -14.7283	
  -95.0000	8.363E-12	1.068E+9	   20.2690	   19.9305	    8.3083	  -14.8401	
 -100.0000	8.268E-12	1.102E+9	   20.2226	   19.9362	    8.3770	  -14.7363	
 -105.0000	8.183E-12	1.126E+9	   20.1403	   19.9246	    8.2856	  -14.8777	
 -110.0000	8.103E-12	1.153E+9	   20.0219	   19.9246	    8.2119	  -14.9857	
 -115.0000	8.028E-12	1.248E+9	   20.0219	   19.9246	    8.2119	  -14.9857	
 -120.0000	7.953E-12	1.229E+9	   19.8777	   19.9140	    8.1967	  -15.0160	
 -125.0000	7.888E-12	1.239E+9	   19.7619	   19.9089	    8.2043	  -15.0086	
 -130.0000	7.828E-12	1.244E+9	   19.7079	   19.9089	    8.1575	  -15.0777	
 -135.0000	7.775E-12	1.261E+9	   19.7233	   19.9124	    8.1388	  -15.1027	
 -140.0000	7.718E-12	1.266E+9	   19.9061	   19.9042	    8.1556	  -15.0840	
 -145.0000	7.665E-12	1.281E+9	   20.0476	   19.9130	    8.1550	  -15.0784	
 -150.0000	7.617E-12	1.295E+9	   20.2149	   19.9163	    8.1350	  -15.1054	
 -155.0000	7.568E-12	1.313E+9	   20.2149	   19.9163	    8.1350	  -15.1054	
 -160.0000	7.527E-12	1.331E+9	   20.4878	   19.9433	    8.1679	  -15.0366	
 -165.0000	7.481E-12	1.336E+9	   20.5135	   19.9367	    8.1496	  -15.0687	
 -170.0000	7.438E-12	1.367E+9	   20.4878	   19.9441	    8.2109	  -14.9725	
 -175.0000	7.402E-12	1.365E+9	   20.4157	   19.9471	    8.2609	  -14.8969	
 -180.0000	7.360E-12	1.365E+9	   20.3179	   19.9415	    8.2581	  -14.9053	
 -185.0000	7.327E-12	1.423E+9	   20.3179	   19.9415	    8.2581	  -14.9053	
 -190.0000	7.289E-12	1.399E+9	   20.1763	   19.9350	    8.0553	  -15.2103	
 -195.0000	7.258E-12	1.469E+9	   20.0656	   19.9216	    8.0848	  -15.1763	
 -200.0000	7.226E-12	1.454E+9	   19.8777	   19.9216	    8.1199	  -15.1241	
 -205.0000	7.192E-12	1.451E+9	   19.8520	   19.9182	    8.0506	  -15.2299	
 -210.0000	7.162E-12	1.463E+9	   19.8700	   19.9150	    8.0769	  -15.1931	
 -215.0000	7.129E-12	1.435E+9	   19.8700	   19.9150	    8.0769	  -15.1931	
 -220.0000	7.102E-12	1.445E+9	   19.9678	   19.9151	    8.0120	  -15.2901	
 -225.0000	7.074E-12	1.499E+9	   20.1969	   19.9223	    8.0500	  -15.2278	
 -230.0000	7.050E-12	1.465E+9	   20.3385	   19.9284	    8.0259	  -15.2593	
 -235.0000	7.019E-12	1.484E+9	   20.3951	   19.9394	    8.1417	  -15.0784	
 -240.0000	6.990E-12	1.502E+9	   20.4131	   19.9343	    8.1142	  -15.1230	
 -245.0000	6.967E-12	1.499E+9	   20.3797	   19.9371	    8.0614	  -15.1997	
 -250.0000	6.940E-12	1.532E+9	   20.3127	   19.9319	    8.0889	  -15.1625	
 -255.0000	6.914E-12	1.545E+9	   20.2149	   19.9332	    8.0414	  -15.2324	
 -260.0000	6.890E-12	1.575E+9	   20.0605	   19.9302	    8.0443	  -15.2304	
 -265.0000	6.875E-12	1.554E+9	   19.9524	   19.9197	    8.0712	  -15.1981	
 -270.0000	6.858E-12	1.609E+9	   19.8623	   19.9123	    8.0591	  -15.2215	
 -275.0000	6.844E-12	1.607E+9	   19.8108	   19.9122	    8.0152	  -15.2875	
 -280.0000	6.831E-12	1.545E+9	   19.7954	   19.9080	    8.1237	  -15.1285	
 -285.0000	6.823E-12	1.557E+9	   19.8314	   19.9047	    8.1132	  -15.1465	
 -290.0000	6.818E-12	1.544E+9	   19.8314	   19.9047	    8.1132	  -15.1465	
 -295.0000	6.810E-12	1.575E+9	   19.9472	   19.9186	    8.1075	  -15.1446	
 -300.0000	6.803E-12	1.539E+9	   20.1223	   19.9186	    8.1097	  -15.1413	
 -305.0000	6.798E-12	1.520E+9	   20.2561	   19.9194	    8.0816	  -15.1827	
 -310.0000	6.795E-12	1.560E+9	   20.4131	   19.9374	    8.1300	  -15.0972	
 -315.0000	6.789E-12	1.510E+9	   20.4131	   19.9374	    8.1300	  -15.0972	
 -320.0000	6.782E-12	1.507E+9	   20.3565	   19.9381	    8.1524	  -15.0634	
 -325.0000	6.777E-12	1.469E+9	   20.2690	   19.9305	    8.1297	  -15.1028	
 -330.0000	6.775E-12	1.470E+9	   20.1686	   19.9216	    8.1841	  -15.0290	
 -335.0000	6.771E-12	1.507E+9	   20.0296	   19.9216	    8.1237	  -15.1184	
 -340.0000	6.758E-12	1.449E+9	   19.9292	   19.9200	    8.0550	  -15.2219	
 -345.0000	6.746E-12	1.432E+9	   19.8572	   19.9111	    8.1467	  -15.0920	
 -350.0000	6.737E-12	1.512E+9	   19.8185	   19.9116	    8.2176	  -14.9870	
 -355.0000	6.730E-12	1.595E+9	   19.8314	   19.9014	    8.2245	  -14.9844	
 -360.0000	6.728E-12	1.633E+9	   19.8314	   19.9014	    8.2245	  -14.9844	
 -365.0000	6.726E-12	1.679E+9	   20.0476	   19.9068	    8.1429	  -15.1009	
 -370.0000	6.726E-12	1.692E+9	   20.1763	   19.9107	    8.1790	  -15.0446	
 -375.0000	6.723E-12	1.668E+9	   20.2690	   19.9114	    8.1091	  -15.1476	
 -380.0000	6.722E-12	1.696E+9	   20.3411	   19.9122	    8.1638	  -15.0659	
 -385.0000	6.715E-12	1.720E+9	   20.3411	   19.9122	    8.1638	  -15.0659	
 -390.0000	6.716E-12	1.720E+9	   20.3102	   19.9247	    8.1771	  -15.0369	
 -395.0000	6.717E-12	1.689E+9	   20.2304	   19.9190	    8.1483	  -15.0838	
 -400.0000	6.712E-12	1.723E+9	   20.0965	   19.9159	    8.1657	  -15.0603	
 -410.0000	6.712E-12	1.839E+9	   19.9858	   19.9136	    8.1300	  -15.1150	
 -420.0000	6.708E-12	1.760E+9	   19.8572	   19.9076	    8.1335	  -15.1143	
 -430.0000	6.707E-12	1.750E+9	   19.7851	   19.8963	    8.1414	  -15.1110	
 -440.0000	6.704E-12	1.791E+9	   19.7568	   19.8910	    8.1474	  -15.1061	
 -450.0000	6.708E-12	1.761E+9	   19.7748	   19.8916	    8.1303	  -15.1310	
 -460.0000	6.704E-12	1.755E+9	   19.8983	   19.8967	    8.0259	  -15.2830	
 -470.0000	6.702E-12	1.741E+9	   20.0167	   19.9079	    8.0949	  -15.1715	
 -480.0000	6.701E-12	1.740E+9	   20.1763	   19.9107	    8.0544	  -15.2299	
 -490.0000	6.701E-12	1.808E+9	   20.3359	   19.9107	    8.1037	  -15.1562	
 -500.0000	6.701E-12	1.794E+9	   20.4389	   19.9202	    8.0759	  -15.1906	
 -510.0000	6.697E-12	1.748E+9	   20.4492	   19.9199	    8.1249	  -15.1178	
 -520.0000	6.701E-12	1.787E+9	   20.4106	   19.9262	    8.0797	  -15.1804	
 -530.0000	6.696E-12	1.802E+9	   20.3282	   19.9176	    8.1382	  -15.0998	
