#Open Capacitance 1000Hz:4.556550E-12
#Open Capacitance 1000000Hz:Not Measured
#34331_042_2-S_HM_X_Irrad_Interstrip
#Date/Time: 10/4/2021 11:19:47 AM
#Sensor Name: 34331_042_2-S_HM_X
#Type: P
#Annealing Status: 20 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated to 4e14 at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3716205656.698102	1.690976	-20.000000	23.996701	-1.169500E-5	-5.964165E-11	7.942360E-11	-1.595168E-7	-1.595242E-7	-1.595367E-7	-1.595475E-7	-1.595313E-7	-1.595304E-7	-1.905368E-6
2	3716205673.015718	1.729248	-20.000000	23.994977	-1.168700E-5	-6.374699E-11	7.942430E-11	-1.578406E-7	-1.578516E-7	-1.578604E-7	-1.578541E-7	-1.578517E-7	-1.578529E-7	-1.909572E-6
3	3716205689.143432	1.682052	-20.000000	23.978449	-1.168800E-5	-5.854024E-11	7.942580E-11	-1.569519E-7	-1.569599E-7	-1.569583E-7	-1.569386E-7	-1.569522E-7	-1.569551E-7	-1.903614E-6
4	3716205705.084470	1.751635	-20.000000	23.965252	-1.167400E-5	-5.899081E-11	7.942920E-11	-1.566695E-7	-1.566604E-7	-1.566586E-7	-1.566575E-7	-1.566615E-7	-1.566595E-7	-1.898505E-6
5	3716205721.091721	1.821186	-20.000000	23.965548	-1.168100E-5	-6.274566E-11	7.942720E-11	-1.566468E-7	-1.566530E-7	-1.566539E-7	-1.566530E-7	-1.566517E-7	-1.566530E-7	-1.899955E-6
6	3716205737.178971	1.703442	-20.000000	23.946605	-1.167600E-5	-6.284579E-11	7.942670E-11	-1.571263E-7	-1.571321E-7	-1.571436E-7	-1.571479E-7	-1.571375E-7	-1.571378E-7	-1.905733E-6
7	3716205753.140685	1.747119	-20.000000	23.938005	-1.167800E-5	-5.728854E-11	7.935860E-11	-3.406186E-7	-3.708919E-7	-3.706117E-7	-3.661988E-7	-3.620803E-7	-3.684053E-7	-1.664793E-6
8	3716205769.240033	1.736455	-20.000000	23.942761	-1.167600E-5	-6.189454E-11	7.941780E-11	-1.575962E-7	-1.575919E-7	-1.575895E-7	-1.575980E-7	-1.575939E-7	-1.575940E-7	-1.907399E-6
9	3716205785.238941	1.723399	-20.000000	23.945257	-1.166600E-5	-5.989198E-11	7.934470E-11	-2.776753E-7	-2.763215E-7	-3.453431E-7	-2.461097E-7	-2.863624E-7	-2.769984E-7	-1.785559E-6
10	3716205801.537862	1.648236	-20.000000	23.946247	-1.166600E-5	-5.633733E-11	7.941840E-11	-1.571162E-7	-1.571183E-7	-1.571236E-7	-1.571361E-7	-1.571236E-7	-1.571209E-7	-1.894667E-6
