Run	Volt	Time	Temp	Clust_MPV	Clust_FWHM	Clust_Chi2	Seed_MPV	Seed_FWHM	Seed_Chi2	Seed_med	Clust_med	EtaPct	Eff8k	Eff12k	HitCntr	HitWidth	BadCh	PedNsyEvt	GoodEvt	SoftEvt	OutTimeEvt	NsyEvt	AvgNoise	StDevNoise	AvgGainStrips	StDevGain	AvgGainDel	StDevGainDel	AvgGainHits	Seed_Med_ADC	Clust_Med_ADC	CM_avg	CM_stdev
Run031622C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2950.0	4650.0	0.48417842388153076	0.39531615376472473	0.3782201409339905	49.28276225513454	6.015579480524406	2	2380.0	4270.0	27738.0	17756.0	1381.0	2.8497213126389886	2.029610756246671	0.0	0.0	224.4265268765963	185.0390946708059	772.3571003167881	7.625	9.125	0	0	0	0	0	0	-1.4952408035764986	8.83473369969824	
Run031622C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2950.0	4650.0	0.48417842388153076	0.39531615376472473	0.3782201409339905	49.28276225513454	6.015579480524406	2	2380.0	4270.0	27738.0	17756.0	1381.0	2.8497213126389886	2.029610756246671	0.0	0.0	224.4265268765963	185.0390946708059	772.3571003167881	7.625	9.125	0	0	0	0	0	0	-1.4952408035764986	8.83473369969824	
Run031622C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	21162.7890625	16179.931640625	323.3052062988281	16325.8603515625	16293.0595703125	348.6470947265625	17150.0	21950.0	0.6530612111091614	0.8171230554580688	0.7101038694381714	191.44890405357432	25.172750932678127	4	3997.0	3177.0	38176.0	8334.0	1790.0	4.570302334809676	0.33522746077340415	0.0	0.0	170.5619921875	7.693942657414977	178.94448380853206	59.875	76.125	118.16770935058594	16179.931640625	323.3052062988281	91.66756439208984	16179.931640625	323.3052062988281	-1.1531931138723803	11.053752918479391	
Run031622C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4750.0	12650.0	0.9246575236320496	0.0791139230132103	0.012658228166401386	88.609602476099	3.0437945610543133	3	2800.0	316.0	47141.0	2306.0	1445.0	4.25573591255173	0.07718729020065368	0.0	0.0	190.98381074945976	8.165862960607058	182.60223680514744	16.625	44.875	0	0	0	0	0	0	-1.0060623320300133	9.273500794284116	
Run031622C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	21502.568359375	12762.576171875	642.57373046875	17083.99609375	15305.1826171875	190.1197509765625	17850.0	22150.0	0.6150025129318237	0.9362400770187378	0.8072479963302612	70.1256781337215	2.3382886967436214	1	1260.0	8830.0	23034.0	17812.0	1959.0	4.629364336180364	0.09608042571720116	0.0	0.0	170.2702172727001	4.357014314723823	174.03988970854328	64.375	79.625	123.85733795166016	12762.576171875	642.57373046875	97.16913604736328	12762.576171875	642.57373046875	0.14236450173053855	12.399776637340205	
Run031822C1_Irrad_2S_IS_38695_002_HiStat_Ann1_	-800.0	0.0	0.0	21657.177734375	13327.9130859375	686.3896484375	17047.78125	15551.9775390625	197.98953247070312	18050.0	22250.0	0.6208798885345459	0.9350661039352417	0.8040127754211426	69.89443513432943	2.3350132206762075	1	1099.0	10965.0	23209.0	15611.0	1030.0	4.614460094319164	0.09777923832237018	0.0	0.0	170.3925946294045	4.3600663664133865	174.06578440454626	65.375	80.125	125.05262756347656	13327.9130859375	686.3896484375	99.19776916503906	13327.9130859375	686.3896484375	0.11820125248211956	11.859682879269435	
Run031922C1_Irrad_2S_IS_38695_002_HiStat_Ann2_	-800.0	0.0	0.0	20871.130859375	12798.0048828125	760.00390625	16711.80078125	12581.46875	563.5518798828125	17250.0	21350.0	0.629970371723175	0.9290268421173096	0.7879167795181274	69.99416013084429	2.3482940782526525	1	2686.0	9567.0	23061.0	15817.0	7239.0	4.58880119728233	0.07301528694958133	0.0	0.0	165.3302550023916	7.7291775175198625	165.73934419711958	64.875	80.625	125.77006530761719	12798.0048828125	760.00390625	99.92755126953125	12798.0048828125	760.00390625	-1.2259223235287673	19.245542836431817	
Run032122C1_Irrad_2S_IS_38695_002_HiStat_Ann3_	-800.0	0.0	0.0	21652.41796875	10560.337890625	236.25091552734375	17048.111328125	15416.390625	308.6080627441406	17950.0	23050.0	0.6456862688064575	0.9211692810058594	0.7960395812988281	69.05420935284883	2.1674028950716506	1	275.0	10605.0	23257.0	15847.0	1503.0	4.575390994497611	0.050076824614409876	0.0	0.0	171.86805444834184	2.5521009366985905	172.63956763105935	65.125	83.625	124.94644927978516	10560.337890625	236.25091552734375	97.35853576660156	10560.337890625	236.25091552734375	0.2927195215711914	11.921251281447447	
Run032222C1_Irrad_2S_IS_38695_002_HiStat_Ann3_	-800.0	0.0	0.0	21295.3515625	10569.595703125	202.19491577148438	16953.833984375	15311.9697265625	252.96197509765625	17850.0	22750.0	0.6356531381607056	0.9226030111312866	0.7963034510612488	68.91160365649804	2.204432302292255	1	365.0	10388.0	23198.0	15987.0	2099.0	4.5800355084304325	0.04813133946522321	0.0	0.0	167.66708249461894	3.86030085450033	168.89188310143848	65.875	84.125	125.40694427490234	10569.595703125	202.19491577148438	98.41223907470703	10569.595703125	202.19491577148438	0.567042761584984	12.595663845813448	
Run032422C1_Irrad_2S_IS_38695_002_HiStat_Ann4_	-800.0	0.0	0.0	21706.0078125	10982.3486328125	182.0665740966797	17833.419921875	11671.357421875	646.1572265625	18750.0	23050.0	0.6057714223861694	0.9890053272247314	0.8742483854293823	69.16274109671649	2.329473904105798	0	278.0	11642.0	20806.0	17188.0	1502.0	4.578880271861587	0.20584146408351134	0.0	0.0	170.67076721191407	3.6116220615423704	172.07983384553677	68.125	83.625	125.5201187133789	10982.3486328125	182.0665740966797	103.02068328857422	10982.3486328125	182.0665740966797	0.4442881832311401	11.94829476020958	
Run040422C1_Irrad_2S_IS_38695_002_HiStat_Ann5_	-800.0	0.0	0.0	21780.55859375	10163.5810546875	170.87338256835938	18459.87890625	12776.076171875	228.0038299560547	19550.0	23250.0	0.5798825621604919	0.9888512492179871	0.8932123780250549	62.43682452135565	2.2495064338241018	1	317.0	9149.0	19542.0	20718.0	3280.0	4.550390340335932	0.046747681370199745	0.0	0.0	169.0456813890107	3.6632284428898894	168.28085020780705	72.375	86.125	128.85186767578125	10163.5810546875	170.87338256835938	109.88485717773438	10163.5810546875	170.87338256835938	0.5046345927876501	14.236481718832803	
Run040522C1_Irrad_2S_IS_38695_002_HiStat_Ann5_	-800.0	0.0	0.0	22232.53515625	10415.078125	241.4897003173828	18922.87109375	14545.3203125	175.70175170898438	19550.0	23650.0	0.5866920351982117	0.9763221144676208	0.8843744397163391	66.55790586927776	2.5157410912523934	1	328.0	10854.0	20525.0	17939.0	2835.0	4.54565212384279	0.04948606852638168	0.0	0.0	171.95889251086177	3.7774574440339306	172.4318049495587	71.125	85.875	128.08102416992188	10415.078125	241.4897003173828	108.56765747070312	10415.078125	241.4897003173828	-0.7649324557474824	13.71797460938544	
