#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.870790E-12
#34340_007_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/21/2021 5:25:33 PM
#Sensor Name: 34340_007_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3701885201.778504	3.100931	28.548244	27.760787	-3.660000E-9	5.911520E-12	-3.046156E-10	-3.046156E-10	-3.076569E-10	-3.065421E-10	-3.088247E-10	-3.100462E-10
2	3701885238.264457	3.102079	28.550779	27.766296	-3.650000E-9	5.967370E-12	-3.053609E-10	-3.051032E-10	-3.084128E-10	-3.086340E-10	-3.116615E-10	-3.129270E-10
3	3701885274.562958	3.092335	28.553990	27.776738	-3.650000E-9	5.981170E-12	-3.056677E-10	-3.057902E-10	-3.082943E-10	-3.092780E-10	-3.098779E-10	-3.127937E-10
4	3701885310.856365	3.095306	28.558727	27.727039	-3.660000E-9	5.983770E-12	-3.104332E-10	-3.063674E-10	-3.150344E-10	-3.083924E-10	-3.114753E-10	-3.122368E-10
5	3701885347.099597	3.092169	28.560231	27.737166	-3.660000E-9	5.984350E-12	-3.061441E-10	-3.094436E-10	-3.112536E-10	-3.114197E-10	-3.136969E-10	-3.129223E-10
6	3701885383.370571	3.089343	28.565187	27.756130	-3.660000E-9	5.984660E-12	-3.053302E-10	-3.062463E-10	-3.079424E-10	-3.078796E-10	-3.089302E-10	-3.100516E-10
7	3701885419.631070	3.093076	28.568021	27.749332	-3.660000E-9	5.984790E-12	-3.065034E-10	-3.065215E-10	-3.073974E-10	-3.096950E-10	-3.117073E-10	-3.134847E-10
8	3701885455.908255	3.085173	28.572182	27.775252	-3.660000E-9	5.984690E-12	-3.078359E-10	-3.091972E-10	-3.087709E-10	-3.123677E-10	-3.129971E-10	-3.119763E-10
9	3701885492.205093	3.096718	28.577712	27.743725	-3.660000E-9	5.984430E-12	-3.067404E-10	-3.101699E-10	-3.114515E-10	-3.106711E-10	-3.111235E-10	-3.128393E-10
10	3701885528.443987	3.092038	28.577751	27.780106	-3.660000E-9	5.984020E-12	-3.070585E-10	-3.079011E-10	-3.104512E-10	-3.112804E-10	-3.140566E-10	-3.128224E-10
11	3701885564.711308	3.083259	28.581278	27.772657	-3.650000E-9	5.985020E-12	-3.096632E-10	-3.084877E-10	-3.090974E-10	-3.114970E-10	-3.143331E-10	-3.125377E-10
12	3701885600.996086	3.084141	28.585340	27.785122	-3.660000E-9	5.984260E-12	-3.078748E-10	-3.082917E-10	-3.103581E-10	-3.108765E-10	-3.138088E-10	-3.146460E-10
13	3701885637.288058	3.093898	28.589223	27.783457	-3.660000E-9	5.984110E-12	-3.068573E-10	-3.080611E-10	-3.101684E-10	-3.099856E-10	-3.119787E-10	-3.116187E-10
14	3701885674.115311	3.104916	28.591979	27.769704	-3.660000E-9	5.984500E-12	-3.080698E-10	-3.098072E-10	-3.109270E-10	-3.131167E-10	-3.121563E-10	-3.140906E-10
15	3701885710.566240	3.092954	28.595447	27.796735	-3.660000E-9	5.984980E-12	-3.083560E-10	-3.089930E-10	-3.101521E-10	-3.110625E-10	-3.102411E-10	-3.117325E-10
16	3701885747.556159	3.110572	28.597823	27.823249	-3.660000E-9	5.984970E-12	-3.070598E-10	-3.097050E-10	-3.112409E-10	-3.121341E-10	-3.126406E-10	-3.129476E-10
17	3701885784.108482	3.077952	28.602818	27.792195	-3.670000E-9	5.983870E-12	-3.072312E-10	-3.090043E-10	-3.101084E-10	-3.112020E-10	-3.117838E-10	-3.129166E-10
18	3701885820.519701	3.101006	28.604343	27.786210	-3.670000E-9	5.985150E-12	-3.085911E-10	-3.096310E-10	-3.102782E-10	-3.131106E-10	-3.126644E-10	-3.117535E-10
19	3701885856.830740	3.084877	28.607236	27.793525	-3.670000E-9	5.984600E-12	-3.032700E-10	-3.075776E-10	-3.099377E-10	-3.106626E-10	-3.109693E-10	-3.131738E-10
20	3701885893.109025	3.089224	28.615301	27.814787	-3.670000E-9	5.984720E-12	-3.087474E-10	-3.110556E-10	-3.130056E-10	-3.144832E-10	-3.133420E-10	-3.139247E-10
21	3701885929.408806	3.063849	28.613104	27.820574	-3.680000E-9	5.984110E-12	-3.091355E-10	-3.085275E-10	-3.100230E-10	-3.114971E-10	-3.100091E-10	-3.121745E-10
22	3701885965.662399	3.091729	28.619919	27.832029	-3.670000E-9	5.984890E-12	-3.076335E-10	-3.109032E-10	-3.113842E-10	-3.123287E-10	-3.127458E-10	-3.141064E-10
23	3701886001.957349	3.074536	28.624101	27.840629	-3.660000E-9	5.984170E-12	-3.085501E-10	-3.085611E-10	-3.103859E-10	-3.108128E-10	-3.134110E-10	-3.131427E-10
24	3701886038.240900	3.084968	28.626678	27.830600	-3.670000E-9	5.986970E-12	-3.099949E-10	-3.112829E-10	-3.122879E-10	-3.110351E-10	-3.110505E-10	-3.146388E-10
25	3701886074.496613	3.084100	28.629512	27.783535	-3.680000E-9	5.985620E-12	-3.089973E-10	-3.090555E-10	-3.097362E-10	-3.103321E-10	-3.114115E-10	-3.122927E-10
26	3701886110.745734	3.087817	28.635140	27.812369	-3.670000E-9	5.986320E-12	-3.098082E-10	-3.108478E-10	-3.106023E-10	-3.109006E-10	-3.134176E-10	-3.110791E-10
27	3701886147.013252	3.088251	28.638449	27.829213	-3.670000E-9	5.984560E-12	-3.079173E-10	-3.095765E-10	-3.102226E-10	-3.117993E-10	-3.128960E-10	-3.128587E-10
28	3701886183.326559	3.115188	28.642234	27.838865	-3.670000E-9	5.985840E-12	-3.098762E-10	-3.117952E-10	-3.102811E-10	-3.125092E-10	-3.133411E-10	-3.158429E-10
29	3701886219.614689	3.078222	28.644275	27.827192	-3.680000E-9	5.985120E-12	-3.072174E-10	-3.096119E-10	-3.088612E-10	-3.115322E-10	-3.127276E-10	-3.144123E-10
30	3701886255.918267	3.090119	28.650517	27.816055	-3.680000E-9	5.985430E-12	-3.110034E-10	-3.119254E-10	-3.126859E-10	-3.137924E-10	-3.141575E-10	-3.154673E-10
31	3701886292.194879	3.086606	28.652281	27.854538	-3.680000E-9	5.984810E-12	-3.101526E-10	-3.116882E-10	-3.134381E-10	-3.143039E-10	-3.137534E-10	-3.143125E-10
32	3701886328.483334	3.071326	28.655114	27.874099	-3.670000E-9	5.984420E-12	-3.047370E-10	-3.083622E-10	-3.119171E-10	-3.132377E-10	-3.178968E-10	-3.153856E-10
33	3701886365.051654	3.076027	28.656421	27.855234	-3.670000E-9	5.985360E-12	-3.060119E-10	-3.086314E-10	-3.113131E-10	-3.117349E-10	-3.130178E-10	-3.129143E-10
34	3701886401.491814	3.074727	28.658997	27.832722	-3.680000E-9	5.983820E-12	-3.085074E-10	-3.107243E-10	-3.107252E-10	-3.138486E-10	-3.133798E-10	-3.139791E-10
35	3701886437.739584	3.056274	28.665914	27.824813	-3.700000E-9	5.985060E-12	-3.102544E-10	-3.119434E-10	-3.120769E-10	-3.138303E-10	-3.124558E-10	-3.140610E-10
36	3701886474.147467	3.065853	28.670751	27.840132	-3.690000E-9	5.985230E-12	-3.111987E-10	-3.107574E-10	-3.116176E-10	-3.129521E-10	-3.140083E-10	-3.135856E-10
37	3701886510.431111	3.075649	28.671325	27.865140	-3.680000E-9	5.985720E-12	-3.096962E-10	-3.116226E-10	-3.100255E-10	-3.128288E-10	-3.133976E-10	-3.124325E-10
38	3701886546.722392	3.078730	28.676577	27.864844	-3.680000E-9	5.984500E-12	-3.097009E-10	-3.128291E-10	-3.126119E-10	-3.146251E-10	-3.160541E-10	-3.170970E-10
39	3701886583.022945	3.067144	28.677369	27.851922	-3.680000E-9	5.984470E-12	-3.086110E-10	-3.103417E-10	-3.076208E-10	-3.112886E-10	-3.118991E-10	-3.133709E-10
40	3701886619.352885	3.076162	28.682343	27.832403	-3.680000E-9	5.985150E-12	-3.054243E-10	-3.088065E-10	-3.091392E-10	-3.113353E-10	-3.105479E-10	-3.113462E-10
41	3701886655.602264	3.064264	28.687792	27.886145	-3.690000E-9	5.986670E-12	-3.072037E-10	-3.077833E-10	-3.088202E-10	-3.101647E-10	-3.121183E-10	-3.120139E-10
42	3701886691.845611	3.078415	28.691122	27.891140	-3.690000E-9	5.986650E-12	-3.119536E-10	-3.101155E-10	-3.115506E-10	-3.121394E-10	-3.130032E-10	-3.143265E-10
43	3701886728.118428	3.062265	28.694906	27.902595	-3.690000E-9	5.985310E-12	-3.091139E-10	-3.099154E-10	-3.123619E-10	-3.117744E-10	-3.142628E-10	-3.155112E-10
44	3701886764.401118	3.068010	28.699839	27.892488	-3.700000E-9	5.986690E-12	-3.053615E-10	-3.080105E-10	-3.086800E-10	-3.115035E-10	-3.113230E-10	-3.121925E-10
45	3701886800.697117	3.080227	28.699761	27.897899	-3.690000E-9	5.985750E-12	-3.081566E-10	-3.075444E-10	-3.098284E-10	-3.118004E-10	-3.121200E-10	-3.128070E-10
46	3701886836.948334	3.079729	28.701940	27.863616	-3.690000E-9	5.984750E-12	-3.066100E-10	-3.091160E-10	-3.098874E-10	-3.100379E-10	-3.112225E-10	-3.143025E-10
47	3701886873.230835	3.095157	28.705826	27.867379	-3.700000E-9	5.985860E-12	-3.082035E-10	-3.118301E-10	-3.119334E-10	-3.155726E-10	-3.151892E-10	-3.147782E-10
48	3701886909.519105	3.080157	28.708935	27.851052	-3.700000E-9	5.985410E-12	-3.073882E-10	-3.080886E-10	-3.097259E-10	-3.130183E-10	-3.128518E-10	-3.125050E-10
49	3701886945.812535	3.064617	28.713455	27.890545	-3.700000E-9	5.984780E-12	-3.075994E-10	-3.089481E-10	-3.096069E-10	-3.108943E-10	-3.121756E-10	-3.121486E-10
50	3701886982.070037	3.068834	28.716031	27.856839	-3.700000E-9	5.984760E-12	-3.085454E-10	-3.071236E-10	-3.099002E-10	-3.116479E-10	-3.125444E-10	-3.120555E-10
51	3701887018.315155	3.079013	28.717161	27.880738	-3.700000E-9	5.984020E-12	-3.069517E-10	-3.098936E-10	-3.100402E-10	-3.102541E-10	-3.140357E-10	-3.133542E-10
52	3701887054.581542	3.073047	28.720192	27.908579	-3.700000E-9	5.984760E-12	-3.078462E-10	-3.099747E-10	-3.095111E-10	-3.125213E-10	-3.130264E-10	-3.141383E-10
53	3701887090.850015	3.073658	28.724868	27.908540	-3.710000E-9	5.985650E-12	-3.082647E-10	-3.096439E-10	-3.094780E-10	-3.101751E-10	-3.109737E-10	-3.115385E-10
54	3701887127.160897	3.073689	28.725958	27.856839	-3.700000E-9	5.984210E-12	-3.078842E-10	-3.090018E-10	-3.083380E-10	-3.108654E-10	-3.128634E-10	-3.132218E-10
55	3701887163.418913	3.052882	28.731548	27.881390	-3.710000E-9	5.986900E-12	-3.069170E-10	-3.091851E-10	-3.103095E-10	-3.105785E-10	-3.127841E-10	-3.125460E-10
56	3701887199.720135	3.072069	28.736104	27.914919	-3.710000E-9	5.985830E-12	-3.073350E-10	-3.078466E-10	-3.110860E-10	-3.115329E-10	-3.107937E-10	-3.108364E-10
57	3701887236.039232	3.067007	28.738997	27.893636	-3.710000E-9	5.981460E-12	-3.066012E-10	-3.075217E-10	-3.100334E-10	-3.109425E-10	-3.115815E-10	-3.114665E-10
58	3701887272.807880	3.091612	28.740979	27.914603	-3.700000E-9	5.971360E-12	-3.069513E-10	-3.084151E-10	-3.101755E-10	-3.106649E-10	-3.159546E-10	-3.134538E-10
59	3701887309.108862	3.082021	28.741951	27.907470	-3.710000E-9	5.923850E-12	-3.086114E-10	-3.118238E-10	-3.130541E-10	-3.148275E-10	-3.136256E-10	-3.131349E-10
