File,I(600V),I(800V),I(1000V),DepV
34340_040_PSS_HM_XX_DIODE,-5.692366e-06,-7.686809e-06,-8.985805e-06,564.6464646464647
34340_040_PSS_HM_XX_DIODEHALF,-1.61298e-06,-2.173373e-06,-2.457336e-06,532.8282828282829
34340_040_PSS_HM_XX_DIODEHALFPSTOP,-1.395638e-06,-1.762428e-06,-2.114292e-06,536.3636363636364
34340_040_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-7.582174e-07,-1.009237e-06,-1.255651e-06,515.1515151515152
34340_040_PSS_HM_XX_DIODEQUARTER,-7.443021e-07,-8.740632e-07,-9.712266e-07,532.8282828282829
34340_040_PSS_HM_XX_IRRADSENSOR_20min,-2.54e-05,-2.811e-05,-3.047e-05,1000.0
