GCD Test
Bias: 5000.000000
CV_38212_001_PSS_HM_XX_DIODE
Date/Time: 12/21/2021 2:38:52 PM
Sensor Name: 38212_001_DIODE
Type: P
Annealing Status: Unirradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	6.039E-11	1.384E+9	   20.0039	   21.6400	   22.1259	   -0.9010	
  -20.0000	4.253E-11	1.828E+9	   20.0039	   21.6400	   22.1221	   -0.9033	
  -30.0000	3.380E-11	1.967E+9	   20.0013	   21.6410	   22.1240	   -0.9014	
  -40.0000	2.765E-11	1.915E+9	   20.0013	   21.6391	   22.1233	   -0.9033	
  -50.0000	2.352E-11	2.455E+9	   20.0013	   21.6380	   22.1202	   -0.9062	
  -60.0000	2.139E-11	2.066E+9	   20.0013	   21.6377	   22.1278	   -0.9017	
  -70.0000	1.745E-11	1.572E+8	   20.0013	   21.6425	   22.1094	   -0.9091	
  -80.0000	1.580E-11	2.300E+9	   20.0013	   21.6343	   22.1256	   -0.9059	
  -90.0000	1.493E-11	2.544E+9	   20.0013	   21.6343	   22.1306	   -0.9028	
 -100.0000	1.421E-11	2.628E+9	   20.0013	   21.6362	   22.1335	   -0.8995	
 -110.0000	1.358E-11	2.564E+9	   20.0013	   21.6396	   22.1278	   -0.9001	
 -120.0000	1.303E-11	2.799E+9	   20.0013	   21.6402	   22.1410	   -0.8915	
 -130.0000	1.255E-11	3.209E+9	   20.0013	   21.6367	   22.1401	   -0.8949	
 -140.0000	1.212E-11	3.156E+9	   20.0013	   21.6371	   22.1509	   -0.8880	
 -150.0000	1.173E-11	2.918E+9	   20.0013	   21.6382	   22.1521	   -0.8863	
 -160.0000	1.138E-11	3.075E+9	   19.9987	   21.6360	   22.1651	   -0.8802	
 -170.0000	1.105E-11	3.034E+9	   19.9987	   21.6348	   22.1546	   -0.8876	
 -180.0000	1.074E-11	3.169E+9	   19.9987	   21.6348	   22.1534	   -0.8884	
 -190.0000	1.044E-11	3.150E+9	   19.9987	   21.6335	   22.1575	   -0.8869	
 -200.0000	1.016E-11	3.369E+9	   19.9987	   21.6362	   22.1622	   -0.8817	
 -210.0000	9.908E-12	3.265E+9	   19.9987	   21.6347	   22.1597	   -0.8846	
 -220.0000	9.740E-12	3.251E+9	   19.9987	   21.6355	   22.1534	   -0.8878	
 -230.0000	9.663E-12	3.746E+9	   19.9987	   21.6335	   22.1572	   -0.8871	
 -240.0000	9.623E-12	3.708E+9	   20.0013	   21.6290	   22.1543	   -0.8926	
 -250.0000	9.599E-12	3.815E+9	   20.0013	   21.6290	   22.1562	   -0.8915	
 -260.0000	9.577E-12	3.521E+9	   20.0039	   21.6298	   22.1493	   -0.8951	
 -270.0000	9.568E-12	3.700E+9	   20.0039	   21.6328	   22.1540	   -0.8897	
 -280.0000	9.558E-12	4.281E+9	   20.0039	   21.6349	   22.1562	   -0.8866	
 -290.0000	9.550E-12	4.086E+9	   20.0039	   21.6320	   22.1597	   -0.8869	
 -300.0000	9.542E-12	4.023E+9	   20.0039	   21.6304	   22.1613	   -0.8872	
 -310.0000	9.535E-12	3.930E+9	   20.0039	   21.6268	   22.1483	   -0.8981	
 -320.0000	9.533E-12	4.287E+9	   20.0013	   21.6342	   22.1518	   -0.8898	
 -330.0000	9.528E-12	4.386E+9	   20.0013	   21.6287	   22.1594	   -0.8897	
 -340.0000	9.522E-12	4.218E+9	   20.0013	   21.6290	   22.1528	   -0.8936	
 -350.0000	9.518E-12	4.359E+9	   20.0013	   21.6290	   22.1528	   -0.8936	
 -360.0000	9.515E-12	4.339E+9	   19.9987	   21.6295	   22.1518	   -0.8938	
 -370.0000	9.513E-12	4.600E+9	   19.9987	   21.6261	   22.1534	   -0.8957	
 -380.0000	9.509E-12	4.116E+9	   19.9987	   21.6263	   22.1575	   -0.8930	
 -390.0000	9.508E-12	4.657E+9	   20.0013	   21.6307	   22.1521	   -0.8926	
 -400.0000	9.508E-12	4.647E+9	   20.0013	   21.6321	   22.1651	   -0.8834	
 -420.0000	9.503E-12	4.373E+9	   20.0013	   21.6271	   22.1565	   -0.8928	
 -440.0000	9.495E-12	4.430E+9	   20.0039	   21.6239	   22.1486	   -0.9004	
 -460.0000	9.496E-12	4.122E+9	   20.0039	   21.6257	   22.1603	   -0.8917	
 -480.0000	9.491E-12	4.283E+9	   20.0039	   21.6260	   22.1499	   -0.8979	
 -500.0000	9.488E-12	4.214E+9	   20.0039	   21.6260	   22.1499	   -0.8979	
 -520.0000	9.486E-12	4.226E+9	   20.0013	   21.6229	   22.1483	   -0.9014	
 -540.0000	9.484E-12	4.646E+9	   20.0013	   21.6181	   22.1455	   -0.9072	
 -560.0000	9.486E-12	4.554E+9	   20.0013	   21.6198	   22.1531	   -0.9011	
 -580.0000	9.481E-12	4.592E+9	   20.0013	   21.6248	   22.1524	   -0.8973	
 -600.0000	9.476E-12	4.505E+9	   20.0013	   21.6226	   22.1436	   -0.9046	
