Run	Volt	Time	Temp	Clust_MPV	Clust_FWHM	Clust_Chi2	Seed_MPV	Seed_FWHM	Seed_Chi2	Seed_med	Clust_med	EtaPct	Eff8k	Eff12k	HitCntr	HitWidth	BadCh	PedNsyEvt	GoodEvt	SoftEvt	OutTimeEvt	NsyEvt	AvgNoise	StDevNoise	AvgGainStrips	StDevGain	AvgGainDel	StDevGainDel	AvgGainHits	Seed_Med_ADC	Clust_Med_ADC	CM_avg	CM_stdev
Run092921C0_Irrad_PSS_IS_34343_036_HiStat_Ann1_	-600.0	0.0	0.0	14896.833984375	7779.46044921875	69.57313537597656	13080.453125	9515.5869140625	240.45228576660156	13750.0	15950.0	0.6924259662628174	0.8905013203620911	0.6237906813621521	55.85674827808154	3.057664688315333	0	925.0	4548.0	21806.0	16347.0	31188.0	4.499027018324	0.230789292933339	0.0	0.0	175.2184945811396	3.3887531855722894	174.94097631431293	49.125	56.875	85.32182312011719	7779.46044921875	69.57313537597656	74.97217559814453	7779.46044921875	69.57313537597656	-0.1860436888674852	27.058027478438444	
Run092921C0_Irrad_PSS_IS_34343_036_HiStat_Ann1_2_	-600.0	0.0	0.0	15437.1591796875	8031.6943359375	154.40127563476562	13666.7802734375	9627.5322265625	449.84051513671875	14450.0	16550.0	0.6806515455245972	0.9068865180015564	0.6596924066543579	55.923026813164576	3.1465820030769023	0	446.0	7217.0	21542.0	16492.0	20317.0	4.483515119932811	0.08169927833180267	0.0	0.0	183.43595587688944	3.2188827623108898	183.0388516988188	49.125	56.375	84.03084564208984	8031.6943359375	154.40127563476562	74.72631072998047	8031.6943359375	154.40127563476562	-0.058498878381219796	23.855304212675744	
Run093021C0_Irrad_PSS_IS_34343_036_HiStat_Ann2_1_	-600.0	0.0	0.0	17735.703125	8864.3369140625	251.17686462402344	15616.955078125	11022.6923828125	552.1854248046875	16450.0	18850.0	0.6440312266349792	0.9562332630157471	0.76601642370224	55.827887785647064	3.087663085885678	0	496.0	10099.0	20357.0	17689.0	7558.0	4.444005445359228	0.04933093472779148	0.0	0.0	185.85316467285156	3.2180762333642825	185.50366550016133	55.125	63.625	95.42333221435547	8864.3369140625	251.17686462402344	84.00053405761719	8864.3369140625	251.17686462402344	0.4531352555026375	19.032666799468974	
Run100121C0_Irrad_PSS_IS_34343_036_HiStat_Ann3_1_	-600.0	0.0	0.0	17502.8203125	8747.1240234375	197.0203094482422	15420.2587890625	11419.59765625	365.5021667480469	16250.0	18650.0	0.649743378162384	0.9479647874832153	0.7603960633277893	63.51177502775164	2.8507206650809493	1	2292.0	9090.0	20666.0	17514.0	11549.0	4.404279576545838	0.052853903254313786	0.0	0.0	182.8287879096137	3.5611954788058124	181.18335248505235	56.125	64.375	96.09072875976562	8747.1240234375	197.0203094482422	84.6729965209961	8747.1240234375	197.0203094482422	-0.4157900663879892	21.223549016505512	
Run100121C0_Irrad_PSS_IS_34343_036_HiStat_Ann3_2_	-600.0	0.0	0.0	17523.3125	8871.6474609375	175.7841796875	15434.8740234375	11579.2587890625	406.581298828125	16150.0	18650.0	0.6560437679290771	0.9467315077781677	0.7502827644348145	63.50168585327337	2.789297667795922	1	1934.0	8842.0	20471.0	17569.0	13074.0	4.3972587665509515	0.04310746659885727	0.0	0.0	183.85250854492188	3.1561210164104585	182.20754283770228	55.375	63.875	95.95683288574219	8871.6474609375	175.7841796875	84.70347595214844	8871.6474609375	175.7841796875	0.19227075936281235	22.405157950858882	
Run100321C0_Irrad_PSS_IS_34343_036_HiStat_Ann4_1_	-600.0	0.0	0.0	17852.095703125	8877.4775390625	290.1352233886719	16031.94921875	11637.880859375	373.14044189453125	16750.0	18850.0	0.6610398292541504	0.9576643705368042	0.7928962111473083	63.45731416585269	2.7167741139700725	1	496.0	11149.0	20624.0	17683.0	2493.0	4.3939888213486835	0.03997784028968816	0.0	0.0	192.4324683295356	3.4214619290837955	191.18666668351653	54.625	61.875	93.1430892944336	8877.4775390625	290.1352233886719	83.6387939453125	8877.4775390625	290.1352233886719	0.36077723229817127	12.50456704605418	
Run100421C0_Irrad_PSS_IS_34343_036_HiStat_Ann4_2_	-600.0	0.0	0.0	17587.083984375	8818.513671875	197.84425354003906	15897.9619140625	11868.82421875	316.0941467285156	16650.0	18750.0	0.6637802124023438	0.9563208222389221	0.7862249612808228	63.636274390051206	2.814229701598218	1	531.0	11470.0	20568.0	17380.0	2358.0	4.38966519357347	0.047177237374450336	0.0	0.0	192.3024664984809	4.036068301676105	191.00792630985532	54.375	61.375	92.19630432128906	8818.513671875	197.84425354003906	83.26969909667969	8818.513671875	197.84425354003906	0.3774380645308943	12.25941441175026	
Run100421C0_Irrad_PSS_IS_34343_036_HiStat_Ann4_3_	-600.0	0.0	0.0	17394.173828125	8644.3916015625	186.87791442871094	15809.92578125	11280.3662109375	433.7669372558594	16450.0	18650.0	0.6590051651000977	0.9576050639152527	0.781840980052948	63.60558547693752	2.8843895312255987	1	517.0	11157.0	20976.0	17292.0	2423.0	4.391294163262408	0.0406154043916618	0.0	0.0	192.6502461751302	4.206234380554815	191.05718109864364	54.125	60.875	91.01090240478516	8644.3916015625	186.87791442871094	82.556884765625	8644.3916015625	186.87791442871094	0.33977556907115264	12.324494121672902	
Run100421C0_Irrad_PSS_IS_34343_036_HiStat_Ann5_1_	-600.0	0.0	0.0	15653.20703125	8085.0537109375	158.6490020751953	14604.263671875	10579.7490234375	289.6818542480469	15350.0	16750.0	0.6845089793205261	0.9362943172454834	0.7440107464790344	63.642718867897244	2.7511169816973133	1	438.0	11145.0	21074.0	17126.0	3011.0	4.355181403182198	0.03847158289026975	0.0	0.0	191.02657945421007	3.4951397697567423	190.12286103447093	50.375	54.875	82.5833969116211	8085.0537109375	158.6490020751953	76.6278305053711	8085.0537109375	158.6490020751953	0.04514347049723039	13.31378309109686	
Run100421C0_Irrad_PSS_IS_34343_036_HiStat_Ann5_2_	-600.0	0.0	0.0	15338.5810546875	7831.55517578125	161.05673217773438	14316.208984375	10251.248046875	284.72869873046875	15050.0	16350.0	0.6714185476303101	0.9309158325195312	0.7284054160118103	63.718847984833076	2.86266344389005	1	521.0	10755.0	21300.0	17026.0	4089.0	4.350568812575256	0.03779702287614556	0.0	0.0	189.68287692599827	3.1154693520577643	188.57219199248968	49.875	54.125	81.45671844482422	7831.55517578125	161.05673217773438	75.64128112792969	7831.55517578125	161.05673217773438	0.18255439603169374	14.610289304270124	
