File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38875_048_2-S_HM_XX_DIODE,-4.401754e-10,-4.722177e-10,-5.155839e-10,227.62762762762765,2.213491063063051e-10
38875_048_2-S_HM_XX_DIODEHALF,-1.718634e-10,-1.844686e-10,-2.097398e-10,230.51051051051053,2.6784367567567758e-11
38875_048_2-S_HM_XX_DIODEHALFPSTOP,-1.622873e-10,-1.766096e-10,-2.009073e-10,243.00300300300302,2.0423777777778305e-11
38875_048_2-S_HM_XX_DIODEHALFPSTOP_GR,-6.07167e-11,-6.526495e-11,-6.936835e-11,232.91291291291293,9.015832261261247e-11
38875_048_2-S_HM_XX_DIODEQUARTER,-9.455826e-11,-1.013149e-10,-1.131164e-10,250.21021021021022,2.0522653033032925e-11
38875_048_2-S_HM_XX_IRRADSENSOR,-2.42e-09,-2.66e-09,-3.02e-09,246.84684684684686,1.1310810810810912e-09
