#Open Capacitance 1000Hz:4.467080E-12
#Open Capacitance 1000000Hz:Not Measured
#38713_049_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/21/2022 2:40:37 PM
#Sensor Name: 38713_049_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
25	3733411702.357727	1.382332	-20.000000	25.068166	-1.354200E-5	-5.613660E-11	7.911040E-11	-1.841025E-7	-1.840734E-7	-1.840466E-7	-1.840365E-7	-1.840648E-7	-1.840600E-7	-3.449387E-7	-2.460695E-6
26	3733411718.122142	1.340370	-20.000000	25.062003	-1.353400E-5	-5.803908E-11	7.911460E-11	-1.841364E-7	-1.841314E-7	-1.841323E-7	-1.841444E-7	-1.841361E-7	-1.841343E-7	-3.446886E-7	-2.459877E-6
27	3733411734.067570	1.335825	-20.000000	25.058912	-1.353700E-5	-5.193120E-11	7.911400E-11	-1.842316E-7	-1.842168E-7	-1.841978E-7	-1.841863E-7	-1.842081E-7	-1.842073E-7	-3.446654E-7	-2.459532E-6
28	3733411750.459418	1.399130	-20.000000	25.064221	-1.353700E-5	-5.493504E-11	7.911940E-11	-1.843311E-7	-1.843312E-7	-1.843330E-7	-1.843355E-7	-1.843327E-7	-1.843321E-7	-3.445946E-7	-2.460177E-6
29	3733411766.598378	1.361387	-20.000000	25.071177	-1.354100E-5	-5.568604E-11	7.911920E-11	-1.845216E-7	-1.845276E-7	-1.845421E-7	-1.845504E-7	-1.845354E-7	-1.845348E-7	-3.442724E-7	-2.459163E-6
30	3733411782.400680	1.418741	-20.000000	25.080195	-1.354100E-5	-5.032914E-11	7.912040E-11	-1.844743E-7	-1.844640E-7	-1.844782E-7	-1.844887E-7	-1.844763E-7	-1.844762E-7	-3.442049E-7	-2.458957E-6
31	3733411798.661546	1.378385	-20.000000	25.050351	-1.353500E-5	-5.358331E-11	7.912780E-11	-1.847528E-7	-1.847341E-7	-1.847373E-7	-1.847412E-7	-1.847414E-7	-1.847393E-7	-3.443267E-7	-2.460220E-6
32	3733411814.475275	1.396912	-20.000000	25.063826	-1.354000E-5	-5.633685E-11	7.912840E-11	-1.847597E-7	-1.847116E-7	-1.846818E-7	-1.846815E-7	-1.847087E-7	-1.846967E-7	-3.443641E-7	-2.460285E-6
33	3733411830.693382	1.361724	-20.000000	25.040442	-1.353600E-5	-5.698770E-11	7.912920E-11	-1.847159E-7	-1.847213E-7	-1.847224E-7	-1.847240E-7	-1.847209E-7	-1.847219E-7	-3.433369E-7	-2.455267E-6
34	3733411846.498480	1.344263	-20.000000	25.021319	-1.353100E-5	-5.398382E-11	7.913270E-11	-1.848682E-7	-1.848591E-7	-1.848346E-7	-1.848208E-7	-1.848457E-7	-1.848468E-7	-3.434118E-7	-2.456409E-6
35	3733411862.771730	1.376034	-20.000000	25.049400	-1.353700E-5	-5.418409E-11	7.913490E-11	-1.849373E-7	-1.849364E-7	-1.849541E-7	-1.849681E-7	-1.849490E-7	-1.849457E-7	-3.435997E-7	-2.457506E-6
36	3733411878.557801	1.357997	-20.000000	25.050270	-1.353400E-5	-5.428421E-11	7.914000E-11	-1.851776E-7	-1.851712E-7	-1.851421E-7	-1.851186E-7	-1.851524E-7	-1.851566E-7	-3.434627E-7	-2.457401E-6
37	3733411894.928671	1.363163	-20.000000	25.056712	-1.353600E-5	-5.753836E-11	7.914360E-11	-1.852856E-7	-1.852603E-7	-1.852435E-7	-1.852408E-7	-1.852576E-7	-1.852519E-7	-3.437372E-7	-2.459508E-6
38	3733411910.693546	1.329243	-20.000000	25.038262	-1.354000E-5	-5.433428E-11	7.914460E-11	-1.852454E-7	-1.852394E-7	-1.852372E-7	-1.852226E-7	-1.852361E-7	-1.852383E-7	-3.432288E-7	-2.456705E-6
39	3733411926.901850	1.364759	-20.000000	25.027681	-1.353300E-5	-5.358330E-11	7.914790E-11	-1.853436E-7	-1.853528E-7	-1.853702E-7	-1.853797E-7	-1.853616E-7	-1.853615E-7	-3.432974E-7	-2.457754E-6
40	3733411942.699943	1.370779	-20.000000	25.026927	-1.352900E-5	-5.718797E-11	7.915220E-11	-1.853934E-7	-1.853865E-7	-1.853734E-7	-1.853715E-7	-1.853812E-7	-1.853800E-7	-3.429614E-7	-2.455935E-6
41	3733411959.065835	1.406777	-20.000000	25.042384	-1.352400E-5	-5.463468E-11	7.915460E-11	-1.854629E-7	-1.854268E-7	-1.854035E-7	-1.854031E-7	-1.854241E-7	-1.854152E-7	-3.432486E-7	-2.457586E-6
42	3733411974.829212	1.344347	-20.000000	25.006556	-1.352300E-5	-5.904035E-11	7.916150E-11	-1.853714E-7	-1.853732E-7	-1.853839E-7	-1.853995E-7	-1.853820E-7	-1.853786E-7	-3.425815E-7	-2.454267E-6
43	3733411991.206851	1.325431	-20.000000	25.016740	-1.352300E-5	-5.238180E-11	7.916140E-11	-1.855613E-7	-1.855429E-7	-1.855171E-7	-1.855030E-7	-1.855311E-7	-1.855300E-7	-3.427733E-7	-2.455886E-6
44	3733412007.024907	1.338582	-20.000000	25.036657	-1.353000E-5	-5.328292E-11	7.916650E-11	-1.856345E-7	-1.856493E-7	-1.856297E-7	-1.856087E-7	-1.856305E-7	-1.856321E-7	-3.435842E-7	-2.460298E-6
45	3733412023.344232	1.369402	-20.000000	25.029997	-1.351800E-5	-5.843954E-11	7.917090E-11	-1.857269E-7	-1.857250E-7	-1.857282E-7	-1.857260E-7	-1.857265E-7	-1.857264E-7	-3.435693E-7	-2.460465E-6
46	3733412039.037266	1.364452	-20.000000	25.019813	-1.352600E-5	-5.623677E-11	7.917180E-11	-1.858535E-7	-1.858259E-7	-1.858261E-7	-1.858522E-7	-1.858394E-7	-1.858392E-7	-3.426334E-7	-2.456464E-6
47	3733412055.351130	1.331062	-20.000000	25.024231	-1.353100E-5	-5.768859E-11	7.917660E-11	-1.860426E-7	-1.860438E-7	-1.860450E-7	-1.860472E-7	-1.860446E-7	-1.860444E-7	-3.422142E-7	-2.455099E-6
48	3733412071.181299	1.343381	-20.000000	25.029127	-1.353400E-5	-5.273223E-11	7.918170E-11	-1.861846E-7	-1.861696E-7	-1.861683E-7	-1.861765E-7	-1.861748E-7	-1.861731E-7	-3.424946E-7	-2.456869E-6
49	3733412087.057239	1.357700	-20.000000	25.040322	-1.352900E-5	-5.413404E-11	7.918530E-11	-1.862195E-7	-1.862206E-7	-1.862288E-7	-1.862310E-7	-1.862250E-7	-1.862247E-7	-3.429408E-7	-2.459208E-6
50	3733412103.369967	1.388694	-20.000000	25.027681	-1.353000E-5	-5.398382E-11	7.918820E-11	-1.862881E-7	-1.862988E-7	-1.863183E-7	-1.863321E-7	-1.863093E-7	-1.863086E-7	-3.429640E-7	-2.459868E-6
51	3733412119.268599	1.367160	-20.000000	25.057761	-1.353700E-5	-5.268216E-11	7.919380E-11	-1.864472E-7	-1.864329E-7	-1.864153E-7	-1.864102E-7	-1.864264E-7	-1.864241E-7	-3.424019E-7	-2.457553E-6
52	3733412135.192778	1.370685	-20.000000	25.045039	-1.353800E-5	-5.433428E-11	7.919650E-11	-1.865097E-7	-1.865025E-7	-1.865005E-7	-1.865054E-7	-1.865045E-7	-1.865040E-7	-3.429690E-7	-2.460561E-6
53	3733412151.275191	1.340262	-20.000000	25.028810	-1.353100E-5	-5.453457E-11	7.920260E-11	-1.866157E-7	-1.866150E-7	-1.866129E-7	-1.866046E-7	-1.866120E-7	-1.866140E-7	-3.427104E-7	-2.459803E-6
54	3733412167.620832	1.358844	-20.000000	25.040403	-1.353400E-5	-5.443444E-11	7.921120E-11	-1.867291E-7	-1.867208E-7	-1.867016E-7	-1.866830E-7	-1.867086E-7	-1.867112E-7	-3.435572E-7	-2.464296E-6
55	3733412183.546177	1.334951	-20.000000	25.024826	-1.353500E-5	-5.218152E-11	7.921720E-11	-1.868789E-7	-1.868740E-7	-1.868715E-7	-1.868703E-7	-1.868737E-7	-1.868728E-7	-3.426012E-7	-2.460401E-6
56	3733412199.453654	1.351053	-20.000000	25.032951	-1.353300E-5	-5.333299E-11	7.921580E-11	-1.869579E-7	-1.869359E-7	-1.869226E-7	-1.869216E-7	-1.869345E-7	-1.869292E-7	-3.428056E-7	-2.461625E-6
57	3733412215.972538	1.362166	-20.000000	25.037330	-1.352800E-5	-5.613658E-11	7.922470E-11	-1.871345E-7	-1.871205E-7	-1.871268E-7	-1.871382E-7	-1.871300E-7	-1.871306E-7	-3.430994E-7	-2.463896E-6
58	3733412231.650419	1.334073	-20.000000	25.031543	-1.352800E-5	-5.288244E-11	7.922310E-11	-1.876659E-7	-1.876585E-7	-1.876427E-7	-1.876367E-7	-1.876510E-7	-1.876506E-7	-3.430584E-7	-2.465455E-6
59	3733412248.021628	1.396829	-20.000000	25.056138	-1.352700E-5	-5.263212E-11	7.922760E-11	-1.888364E-7	-1.888207E-7	-1.888250E-7	-1.888289E-7	-1.888278E-7	-1.888270E-7	-3.407017E-7	-2.458389E-6
60	3733412263.846264	1.385228	-20.000000	25.041532	-1.353000E-5	-5.618666E-11	7.922470E-11	-1.912157E-7	-1.912160E-7	-1.912068E-7	-1.911862E-7	-1.912062E-7	-1.912113E-7	-3.376461E-7	-2.452403E-6
