GCD Test
Bias: 5000.000000
IV_34253_037_PSS_HM_XX_DIODE_Irradiated
Date/Time: 5/28/2021 10:44:03 AM
Sensor Name: DIODE
Type: P
Annealing Status: Irradiated, Fully Annealed
Environment: 0C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-6.302205E-7	-6.296249E-7	-6.290138E-7	-6.305320E-7	-6.317113E-7	    0.1203	   16.6663	    8.7122	  -16.7271	
  -20.0000	-1.568606E-6	-1.587026E-6	-1.585625E-6	-1.568948E-6	-1.532825E-6	    0.1151	   16.6894	    8.6556	  -16.7872	
  -30.0000	-2.692500E-6	-2.687084E-6	-2.691616E-6	-2.689088E-6	-2.702214E-6	    0.1228	   16.6612	    8.6113	  -16.8694	
  -40.0000	-3.713999E-6	-3.709101E-6	-3.722662E-6	-3.725122E-6	-3.699110E-6	    0.1254	   16.6612	    8.6113	  -16.8694	
  -50.0000	-4.615968E-6	-4.604690E-6	-4.609218E-6	-4.625492E-6	-4.624473E-6	    0.1254	   16.6805	    8.5775	  -16.9017	
  -60.0000	-5.407731E-6	-5.404131E-6	-5.409069E-6	-5.409012E-6	-5.408710E-6	    0.1203	   16.6805	    8.5503	  -16.9394	
  -70.0000	-6.123026E-6	-6.112321E-6	-6.115650E-6	-6.128604E-6	-6.135529E-6	    0.1203	   16.6775	    8.5133	  -16.9931	
  -80.0000	-6.760930E-6	-6.758095E-6	-6.778684E-6	-6.764925E-6	-6.742016E-6	    0.1203	   16.6775	    8.5133	  -16.9931	
  -90.0000	-7.325914E-6	-7.300782E-6	-7.296441E-6	-7.355125E-6	-7.351306E-6	    0.1126	   16.6954	    8.4753	  -17.0326	
 -100.0000	-7.872170E-6	-7.874411E-6	-7.875688E-6	-7.871406E-6	-7.867176E-6	    0.1177	   16.6730	    8.4450	  -17.0921	
 -110.0000	-8.354331E-6	-8.373097E-6	-8.367815E-6	-8.342354E-6	-8.334056E-6	    0.1100	   16.6730	    8.4450	  -17.0921	
 -120.0000	-8.812482E-6	-8.816448E-6	-8.795925E-6	-8.824416E-6	-8.813141E-6	    0.1100	   16.6359	    8.4137	  -17.1640	
 -130.0000	-9.255983E-6	-9.227037E-6	-9.231668E-6	-9.283382E-6	-9.281845E-6	    0.0921	   16.6359	    8.4020	  -17.1805	
 -140.0000	-9.672925E-6	-9.681316E-6	-9.645010E-6	-9.688340E-6	-9.677035E-6	    0.0896	   16.6282	    8.3678	  -17.2346	
 -150.0000	-1.005619E-5	-1.006356E-5	-1.003806E-5	-1.005014E-5	-1.007299E-5	    0.0896	   16.6282	    8.3678	  -17.2346	
 -160.0000	-1.045313E-5	-1.045791E-5	-1.046233E-5	-1.046437E-5	-1.042793E-5	    0.0819	   16.6007	    8.3669	  -17.2566	
 -170.0000	-1.084247E-5	-1.082716E-5	-1.083823E-5	-1.084497E-5	-1.085951E-5	    0.0614	   16.5776	    8.3608	  -17.2825	
 -180.0000	-1.120260E-5	-1.122138E-5	-1.120140E-5	-1.117048E-5	-1.121715E-5	    0.0461	   16.5776	    8.3608	  -17.2825	
 -190.0000	-1.151532E-5	-1.149058E-5	-1.150781E-5	-1.152903E-5	-1.153386E-5	    0.0461	   16.6082	    8.3261	  -17.3088	
 -200.0000	-1.192377E-5	-1.192019E-5	-1.192857E-5	-1.191655E-5	-1.192978E-5	    0.0358	   16.6082	    8.3273	  -17.3070	
 -210.0000	-1.228928E-5	-1.227179E-5	-1.227936E-5	-1.231108E-5	-1.229487E-5	    0.0230	   16.5750	    8.2966	  -17.3756	
 -220.0000	-1.258197E-5	-1.260444E-5	-1.257166E-5	-1.255859E-5	-1.259319E-5	    0.0230	   16.5750	    8.2966	  -17.3756	
 -230.0000	-1.293634E-5	-1.293603E-5	-1.293073E-5	-1.292467E-5	-1.295393E-5	    0.0051	   16.5640	    8.2821	  -17.4046	
 -240.0000	-1.327196E-5	-1.323154E-5	-1.327110E-5	-1.328655E-5	-1.329865E-5	   -0.0051	   16.5544	    8.2650	  -17.4363	
 -250.0000	-1.362785E-5	-1.361392E-5	-1.363741E-5	-1.364096E-5	-1.361910E-5	   -0.0179	   16.5544	    8.2650	  -17.4363	
 -260.0000	-1.393541E-5	-1.396316E-5	-1.394543E-5	-1.391783E-5	-1.391524E-5	   -0.0179	   16.6010	    8.2764	  -17.3849	
 -270.0000	-1.426421E-5	-1.424717E-5	-1.428985E-5	-1.427673E-5	-1.424310E-5	   -0.0307	   16.6010	    8.2672	  -17.3981	
 -280.0000	-1.456749E-5	-1.457532E-5	-1.456933E-5	-1.454823E-5	-1.457706E-5	   -0.0307	   16.5208	    8.2521	  -17.4800	
 -290.0000	-1.483842E-5	-1.485622E-5	-1.484185E-5	-1.481225E-5	-1.484337E-5	   -0.0307	   16.5208	    8.2521	  -17.4800	
 -300.0000	-1.536941E-5	-1.538299E-5	-1.537500E-5	-1.536357E-5	-1.535607E-5	   -0.0537	   16.5728	    8.2521	  -17.4410	
 -310.0000	-1.562448E-5	-1.563278E-5	-1.563490E-5	-1.562567E-5	-1.560458E-5	   -0.0588	   16.5205	    8.2565	  -17.4739	
 -320.0000	-1.589968E-5	-1.588249E-5	-1.591199E-5	-1.590296E-5	-1.590129E-5	   -0.0742	   16.5205	    8.2565	  -17.4739	
 -330.0000	-1.620572E-5	-1.622231E-5	-1.623206E-5	-1.617922E-5	-1.618931E-5	   -0.0742	   16.4939	    8.2508	  -17.5021	
 -340.0000	-1.644369E-5	-1.643261E-5	-1.641954E-5	-1.646508E-5	-1.645754E-5	   -0.0768	   16.4939	    8.2359	  -17.5234	
 -350.0000	-1.673671E-5	-1.673261E-5	-1.672772E-5	-1.675011E-5	-1.673639E-5	   -0.0870	   16.5284	    8.2343	  -17.4998	
 -360.0000	-1.707265E-5	-1.705307E-5	-1.708771E-5	-1.704852E-5	-1.710131E-5	   -0.0870	   16.5284	    8.2343	  -17.4998	
 -370.0000	-1.742032E-5	-1.742484E-5	-1.743773E-5	-1.742479E-5	-1.739393E-5	   -0.0896	   16.5416	    8.2366	  -17.4866	
 -380.0000	-1.768234E-5	-1.766195E-5	-1.768889E-5	-1.766731E-5	-1.771121E-5	   -0.0972	   16.4927	    8.2299	  -17.5329	
 -390.0000	-1.808914E-5	-1.804279E-5	-1.809927E-5	-1.809105E-5	-1.812344E-5	   -0.0972	   16.4927	    8.2299	  -17.5329	
 -400.0000	-1.833598E-5	-1.833656E-5	-1.832722E-5	-1.831693E-5	-1.836321E-5	   -0.0972	   16.4690	    8.2176	  -17.5684	
 -410.0000	-1.855943E-5	-1.855219E-5	-1.855536E-5	-1.858037E-5	-1.854980E-5	   -0.1023	   16.4690	    8.2230	  -17.5607	
 -420.0000	-1.886173E-5	-1.884204E-5	-1.891527E-5	-1.886675E-5	-1.882288E-5	   -0.0998	   16.4835	    8.2201	  -17.5539	
 -430.0000	-1.919224E-5	-1.918508E-5	-1.916765E-5	-1.920141E-5	-1.921483E-5	   -0.0998	   16.4835	    8.2201	  -17.5539	
 -440.0000	-1.942450E-5	-1.940193E-5	-1.942384E-5	-1.943799E-5	-1.943425E-5	   -0.1023	   16.4934	    8.2170	  -17.5510	
 -450.0000	-1.963150E-5	-1.965884E-5	-1.962816E-5	-1.960501E-5	-1.963400E-5	   -0.1126	   16.4557	    8.2176	  -17.5784	
 -460.0000	-1.997883E-5	-1.993290E-5	-2.001439E-5	-1.995327E-5	-2.001477E-5	   -0.1151	   16.4557	    8.2176	  -17.5784	
 -470.0000	-2.026686E-5	-2.020901E-5	-2.028768E-5	-2.029768E-5	-2.027309E-5	   -0.1151	   16.4168	    8.2312	  -17.5881	
 -480.0000	-2.049647E-5	-2.049945E-5	-2.052591E-5	-2.049053E-5	-2.047001E-5	   -0.1075	   16.4168	    8.2192	  -17.6053	
 -490.0000	-2.073680E-5	-2.076170E-5	-2.072571E-5	-2.072649E-5	-2.073331E-5	   -0.1151	   16.4194	    8.2119	  -17.6138	
 -500.0000	-2.104071E-5	-2.103359E-5	-2.102514E-5	-2.102907E-5	-2.107505E-5	   -0.1049	   16.4194	    8.2119	  -17.6138	
 -510.0000	-2.128648E-5	-2.132837E-5	-2.128291E-5	-2.127421E-5	-2.126044E-5	   -0.1049	   16.4310	    8.2151	  -17.6006	
 -520.0000	-2.160269E-5	-2.161745E-5	-2.160848E-5	-2.158235E-5	-2.160249E-5	   -0.0998	   16.4310	    8.2255	  -17.5856	
 -530.0000	-2.186058E-5	-2.190014E-5	-2.186892E-5	-2.184443E-5	-2.182882E-5	   -0.0972	   16.4259	    8.2201	  -17.5971	
 -540.0000	-2.215722E-5	-2.213444E-5	-2.214153E-5	-2.215912E-5	-2.219379E-5	   -0.0972	   16.4259	    8.2201	  -17.5971	
 -550.0000	-2.244911E-5	-2.245460E-5	-2.246356E-5	-2.242357E-5	-2.245472E-5	   -0.0870	   16.4412	    8.2268	  -17.5761	
 -560.0000	-2.268381E-5	-2.267602E-5	-2.268976E-5	-2.268625E-5	-2.268321E-5	   -0.0844	   16.4428	    8.2277	  -17.5735	
 -570.0000	-2.295778E-5	-2.299749E-5	-2.295089E-5	-2.299199E-5	-2.289077E-5	   -0.0742	   16.3932	    8.2230	  -17.6176	
 -580.0000	-2.318825E-5	-2.316795E-5	-2.317863E-5	-2.319308E-5	-2.321335E-5	   -0.0742	   16.3932	    8.2230	  -17.6176	
 -590.0000	-2.346469E-5	-2.349227E-5	-2.342881E-5	-2.347919E-5	-2.345851E-5	   -0.0716	   16.3537	    8.2255	  -17.6437	
 -600.0000	-2.367610E-5	-2.362761E-5	-2.367202E-5	-2.370283E-5	-2.370194E-5	   -0.0665	   16.3705	    8.2340	  -17.6188	
 -610.0000	-2.394029E-5	-2.391593E-5	-2.391611E-5	-2.396638E-5	-2.396272E-5	   -0.0665	   16.3705	    8.2340	  -17.6188	
 -620.0000	-2.424838E-5	-2.425077E-5	-2.429994E-5	-2.420801E-5	-2.423482E-5	   -0.0563	   16.3159	    8.2236	  -17.6748	
 -630.0000	-2.440756E-5	-2.436153E-5	-2.439954E-5	-2.443442E-5	-2.443476E-5	   -0.0614	   16.3309	    8.2353	  -17.6468	
 -640.0000	-2.476278E-5	-2.478259E-5	-2.472449E-5	-2.479587E-5	-2.474817E-5	   -0.0486	   16.3309	    8.2353	  -17.6468	
 -650.0000	-2.502767E-5	-2.497445E-5	-2.501816E-5	-2.507596E-5	-2.504211E-5	   -0.0486	   16.2971	    8.2359	  -17.6713	
 -660.0000	-2.517266E-5	-2.512343E-5	-2.521319E-5	-2.519048E-5	-2.516354E-5	   -0.0384	   16.2971	    8.2293	  -17.6808	
 -670.0000	-2.554866E-5	-2.555227E-5	-2.552108E-5	-2.558054E-5	-2.554076E-5	   -0.0358	   16.3370	    8.2252	  -17.6567	
 -680.0000	-2.571399E-5	-2.574336E-5	-2.571945E-5	-2.569230E-5	-2.570086E-5	   -0.0358	   16.3370	    8.2252	  -17.6567	
 -690.0000	-2.595774E-5	-2.597620E-5	-2.595833E-5	-2.593576E-5	-2.596067E-5	   -0.0307	   16.3460	    8.2302	  -17.6427	
 -700.0000	-2.621492E-5	-2.622635E-5	-2.619105E-5	-2.621474E-5	-2.622753E-5	   -0.0154	   16.3020	    8.2479	  -17.6504	
 -710.0000	-2.649525E-5	-2.650362E-5	-2.642559E-5	-2.650864E-5	-2.654314E-5	   -0.0154	   16.3020	    8.2479	  -17.6504	
 -720.0000	-2.670789E-5	-2.670153E-5	-2.671255E-5	-2.666753E-5	-2.674994E-5	   -0.0154	   16.2983	    8.2470	  -17.6545	
 -730.0000	-2.695034E-5	-2.690982E-5	-2.692177E-5	-2.697698E-5	-2.699280E-5	   -0.0179	   16.2983	    8.2347	  -17.6722	
 -740.0000	-2.723473E-5	-2.726564E-5	-2.729195E-5	-2.714452E-5	-2.723681E-5	   -0.0077	   16.2784	    8.2448	  -17.6726	
 -750.0000	-2.740227E-5	-2.739745E-5	-2.737745E-5	-2.743615E-5	-2.739802E-5	   -0.0077	   16.2784	    8.2448	  -17.6726	
 -760.0000	-2.770046E-5	-2.766895E-5	-2.771245E-5	-2.771210E-5	-2.770833E-5	   -0.0026	   16.2826	    8.2470	  -17.6663	
 -770.0000	-2.802545E-5	-2.801633E-5	-2.804900E-5	-2.804515E-5	-2.799130E-5	    0.0026	   16.2657	    8.2476	  -17.6781	
 -780.0000	-2.831950E-5	-2.832855E-5	-2.826395E-5	-2.833118E-5	-2.835433E-5	    0.0077	   16.2657	    8.2476	  -17.6781	
 -790.0000	-2.862131E-5	-2.865536E-5	-2.860009E-5	-2.860085E-5	-2.862894E-5	    0.0077	   16.2086	    8.2726	  -17.6853	
 -800.0000	-2.880365E-5	-2.883622E-5	-2.879002E-5	-2.883305E-5	-2.875530E-5	    0.0077	   16.2086	    8.2634	  -17.6984	
 -810.0000	-2.907505E-5	-2.910041E-5	-2.910358E-5	-2.906709E-5	-2.902912E-5	    0.0128	   16.2501	    8.2530	  -17.6821	
 -820.0000	-2.941069E-5	-2.936195E-5	-2.938896E-5	-2.941829E-5	-2.947358E-5	    0.0128	   16.2501	    8.2530	  -17.6821	
 -830.0000	-2.979801E-5	-2.975137E-5	-2.976896E-5	-2.984118E-5	-2.983055E-5	    0.0179	   16.2231	    8.2464	  -17.7120	
 -840.0000	-3.010343E-5	-3.006162E-5	-3.010746E-5	-3.014875E-5	-3.009591E-5	    0.0179	   16.2452	    8.2619	  -17.6732	
 -850.0000	-3.041614E-5	-3.039823E-5	-3.039445E-5	-3.043202E-5	-3.043984E-5	    0.0230	   16.2452	    8.2619	  -17.6732	
 -860.0000	-3.061575E-5	-3.065433E-5	-3.060807E-5	-3.059456E-5	-3.060603E-5	    0.0230	   16.1998	    8.2505	  -17.7236	
 -870.0000	-3.085616E-5	-3.078518E-5	-3.081292E-5	-3.089482E-5	-3.093173E-5	    0.0230	   16.1998	    8.2739	  -17.6902	
 -880.0000	-3.124655E-5	-3.124245E-5	-3.118677E-5	-3.125863E-5	-3.129835E-5	    0.0179	   16.1986	    8.2704	  -17.6960	
 -890.0000	-3.153328E-5	-3.160440E-5	-3.156984E-5	-3.151136E-5	-3.144753E-5	    0.0179	   16.1986	    8.2704	  -17.6960	
 -900.0000	-3.189036E-5	-3.184799E-5	-3.190376E-5	-3.191231E-5	-3.189737E-5	    0.0179	   16.2025	    8.2770	  -17.6837	
 -910.0000	-3.216239E-5	-3.217808E-5	-3.216902E-5	-3.211701E-5	-3.218543E-5	    0.0179	   16.2259	    8.2764	  -17.6669	
 -920.0000	-3.244521E-5	-3.247857E-5	-3.239790E-5	-3.244909E-5	-3.245527E-5	    0.0179	   16.2259	    8.2764	  -17.6669	
 -930.0000	-3.277788E-5	-3.283643E-5	-3.279911E-5	-3.275290E-5	-3.272308E-5	    0.0179	   16.1780	    8.2748	  -17.7052	
 -940.0000	-3.315445E-5	-3.312606E-5	-3.315464E-5	-3.315541E-5	-3.318171E-5	    0.0077	   16.1780	    8.2932	  -17.6791	
 -950.0000	-3.347085E-5	-3.341982E-5	-3.348828E-5	-3.352347E-5	-3.345183E-5	    0.0051	   16.1695	    8.2745	  -17.7121	
 -960.0000	-3.375177E-5	-3.370121E-5	-3.370309E-5	-3.378037E-5	-3.382241E-5	    0.0051	   16.1695	    8.2745	  -17.7121	
 -970.0000	-3.419632E-5	-3.419575E-5	-3.415765E-5	-3.421561E-5	-3.421629E-5	    0.0026	   16.1434	    8.2726	  -17.7344	
 -980.0000	-3.447222E-5	-3.447415E-5	-3.449936E-5	-3.450058E-5	-3.441478E-5	    0.0051	   16.1618	    8.2846	  -17.7035	
 -990.0000	-3.487665E-5	-3.490603E-5	-3.488674E-5	-3.483212E-5	-3.488172E-5	   -0.0051	   16.1618	    8.2846	  -17.7035	
-1000.0000	-3.511576E-5	-3.510106E-5	-3.509318E-5	-3.515085E-5	-3.511794E-5	   -0.0051	   16.1075	    8.2758	  -17.7569	
