GCD Test
Bias: 5000.000000
IV_34252_008_PSS_HM_XX_DIODEHALFPSTOP
Date/Time: 4/27/2021 2:51:01 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.143708E-9	-1.143708E-9	   22.9291	   23.1630	    6.7157	  -15.0223	
  -10.0000	-1.147265E-9	-1.147265E-9	   22.9291	   23.1623	    6.6483	  -15.1444	
  -15.0000	-1.155487E-9	-1.155487E-9	   22.9291	   23.1623	    6.6483	  -15.1444	
  -20.0000	-1.157410E-9	-1.157410E-9	   22.9291	   23.1649	    6.5661	  -15.2926	
  -25.0000	-1.159753E-9	-1.159753E-9	   22.9291	   23.1605	    6.5364	  -15.3505	
  -30.0000	-1.161597E-9	-1.161597E-9	   22.9291	   23.1605	    6.5364	  -15.3505	
  -35.0000	-1.163489E-9	-1.163489E-9	   22.9291	   23.1587	    6.4810	  -15.4542	
  -40.0000	-1.165500E-9	-1.165500E-9	   22.9291	   23.1587	    6.4810	  -15.4542	
  -45.0000	-1.167322E-9	-1.167322E-9	   22.9291	   23.1607	    6.4437	  -15.5222	
  -50.0000	-1.168798E-9	-1.168798E-9	   22.9291	   23.1607	    6.4437	  -15.5222	
  -55.0000	-1.171157E-9	-1.171157E-9	   22.9291	   23.1619	    6.3941	  -15.6142	
  -60.0000	-1.173104E-9	-1.173104E-9	   22.9291	   23.1619	    6.3941	  -15.6142	
  -65.0000	-1.174872E-9	-1.174872E-9	   22.9291	   23.1601	    6.3564	  -15.6864	
  -70.0000	-1.177121E-9	-1.177121E-9	   22.9291	   23.1601	    6.3564	  -15.6864	
  -75.0000	-1.179845E-9	-1.179845E-9	   22.9291	   23.1620	    6.3204	  -15.7533	
  -80.0000	-1.181882E-9	-1.181882E-9	   22.9291	   23.1647	    6.3014	  -15.7875	
  -85.0000	-1.184543E-9	-1.184543E-9	   22.9291	   23.1647	    6.3014	  -15.7875	
  -90.0000	-1.187309E-9	-1.187309E-9	   22.9291	   23.1618	    6.2862	  -15.8185	
  -95.0000	-1.190957E-9	-1.190957E-9	   22.9291	   23.1639	    6.2925	  -15.8049	
 -100.0000	-1.194184E-9	-1.194184E-9	   22.9291	   23.1639	    6.2925	  -15.8049	
 -105.0000	-1.198013E-9	-1.198013E-9	   22.9291	   23.1577	    6.2634	  -15.8650	
 -110.0000	-1.202056E-9	-1.202056E-9	   22.9291	   23.1577	    6.2634	  -15.8650	
 -115.0000	-1.204395E-9	-1.204395E-9	   22.9291	   23.1605	    6.2571	  -15.8750	
 -120.0000	-1.206188E-9	-1.206188E-9	   22.9291	   23.1605	    6.2571	  -15.8750	
 -125.0000	-1.207571E-9	-1.207571E-9	   22.9291	   23.1573	    6.2296	  -15.9302	
 -130.0000	-1.207997E-9	-1.207997E-9	   22.9291	   23.1656	    6.2359	  -15.9120	
 -135.0000	-1.209018E-9	-1.209018E-9	   22.9291	   23.1656	    6.2359	  -15.9120	
 -140.0000	-1.211406E-9	-1.211406E-9	   22.9291	   23.1610	    6.2097	  -15.9659	
 -145.0000	-1.209397E-9	-1.209397E-9	   22.9291	   23.1610	    6.2097	  -15.9659	
 -150.0000	-1.210827E-9	-1.210827E-9	   22.9291	   23.1646	    6.1923	  -15.9969	
 -155.0000	-1.211575E-9	-1.211575E-9	   22.9291	   23.1646	    6.1923	  -15.9969	
 -160.0000	-1.212471E-9	-1.212471E-9	   22.9291	   23.1614	    6.1850	  -16.0132	
 -165.0000	-1.213094E-9	-1.213094E-9	   22.9291	   23.1589	    6.1796	  -16.0255	
 -170.0000	-1.214074E-9	-1.214074E-9	   22.9291	   23.1589	    6.1796	  -16.0255	
 -175.0000	-1.214010E-9	-1.214010E-9	   22.9316	   23.1641	    6.1898	  -16.0022	
