36696_039_PSS_XX_HM
Date/Time: 9/14/2021 5:30:21 PM
Sensor Name: 36696_039_PSS_XX_HM
Type: P
Annealing Status: 20 minutes
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated to 1.1e15 at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.563E-10	1.730E-6	  -20.0000	   25.6229	    1.6647	    0.0000	
  -20.0000	1.630E-10	1.414E-6	  -20.0000	   25.6229	    1.6647	    0.0000	
  -30.0000	1.622E-10	1.224E-6	  -20.0000	   25.6229	    1.6647	    0.0000	
  -40.0000	1.591E-10	1.086E-6	  -20.0000	   25.6229	    1.6647	    0.0000	
  -50.0000	1.554E-10	9.796E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
  -60.0000	1.521E-10	8.955E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
  -70.0000	1.474E-10	8.335E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
  -80.0000	1.443E-10	7.726E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
  -90.0000	1.404E-10	7.376E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -100.0000	1.367E-10	6.871E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -110.0000	1.321E-10	6.496E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -120.0000	1.307E-10	6.123E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -130.0000	1.264E-10	5.885E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -140.0000	1.238E-10	5.656E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -150.0000	1.225E-10	5.372E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -160.0000	1.190E-10	5.143E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -170.0000	1.163E-10	4.932E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -180.0000	1.150E-10	4.770E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -190.0000	1.133E-10	4.560E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -200.0000	1.117E-10	4.458E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -210.0000	1.081E-10	4.365E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -220.0000	1.085E-10	4.256E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -230.0000	1.036E-10	4.233E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -240.0000	1.038E-10	3.885E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -250.0000	1.045E-10	3.973E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -260.0000	1.001E-10	3.768E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -270.0000	1.023E-10	3.749E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -280.0000	9.901E-11	3.643E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -290.0000	9.753E-11	3.519E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -300.0000	9.554E-11	3.293E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -310.0000	9.282E-11	3.417E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -320.0000	9.291E-11	3.370E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -330.0000	9.184E-11	3.184E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -340.0000	8.934E-11	3.044E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -350.0000	9.287E-11	3.095E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -360.0000	8.937E-11	2.992E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -370.0000	8.642E-11	3.101E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -380.0000	8.513E-11	2.922E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -390.0000	8.355E-11	2.860E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -400.0000	8.258E-11	2.837E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -410.0000	8.315E-11	2.731E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -420.0000	8.229E-11	2.642E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -430.0000	7.868E-11	2.556E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -440.0000	8.044E-11	2.606E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -450.0000	7.842E-11	2.491E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -460.0000	7.764E-11	2.636E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -470.0000	7.653E-11	2.396E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -480.0000	7.540E-11	2.395E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -490.0000	7.864E-11	2.141E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -500.0000	7.314E-11	2.185E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -510.0000	7.330E-11	2.146E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -520.0000	6.957E-11	2.088E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -530.0000	7.100E-11	2.013E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -540.0000	6.799E-11	2.160E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -550.0000	6.705E-11	1.865E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -560.0000	6.807E-11	1.848E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -570.0000	6.190E-11	1.851E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -580.0000	6.534E-11	1.682E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -590.0000	6.444E-11	1.854E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -600.0000	6.538E-11	1.728E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -610.0000	6.307E-11	1.698E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -620.0000	5.897E-11	1.718E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -630.0000	5.942E-11	1.423E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -640.0000	5.830E-11	1.510E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -650.0000	5.891E-11	1.310E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -660.0000	5.633E-11	1.456E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -670.0000	5.896E-11	1.557E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -680.0000	5.828E-11	1.379E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -690.0000	5.723E-11	1.309E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -700.0000	5.522E-11	1.223E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -710.0000	5.578E-11	1.436E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -720.0000	5.086E-11	1.293E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -730.0000	5.748E-11	1.109E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -740.0000	5.589E-11	1.224E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -750.0000	5.543E-11	1.202E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -760.0000	5.214E-11	1.030E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -770.0000	5.087E-11	9.877E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -780.0000	5.256E-11	8.521E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -790.0000	5.574E-11	1.135E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -800.0000	5.292E-11	1.119E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -810.0000	4.722E-11	1.040E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -820.0000	5.198E-11	9.404E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -830.0000	5.357E-11	9.419E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -840.0000	4.988E-11	1.009E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -850.0000	5.433E-11	9.902E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -860.0000	5.276E-11	8.564E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -870.0000	5.119E-11	1.001E-7	  -20.0000	   25.6229	    1.6647	    0.0000	
 -880.0000	5.105E-11	8.462E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -890.0000	4.792E-11	7.731E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -900.0000	4.892E-11	7.719E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -910.0000	4.895E-11	7.611E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -920.0000	5.108E-11	8.196E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -930.0000	4.690E-11	9.574E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -940.0000	5.212E-11	9.461E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -950.0000	4.834E-11	7.097E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -960.0000	4.911E-11	9.584E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -970.0000	4.511E-11	8.292E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -980.0000	4.533E-11	6.661E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
 -990.0000	4.715E-11	8.595E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
-1000.0000	5.027E-11	9.031E-8	  -20.0000	   25.6229	    1.6647	    0.0000	
