#Open Capacitance 1000Hz:4.570090E-12
#Open Capacitance 1000000Hz:Not Measured
#34331_042_2-S_HM_XX
#Date/Time: 9/7/2021 6:01:57 PM
#Sensor Name: 34331_042_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
19	3713897515.437121	1.749669	23.500000	26.337439	-2.390000E-9	-5.738912E-11	7.917900E-11	-2.278638E-11	-2.395948E-11	-2.301249E-11	-2.265615E-11	-2.310363E-11	-2.289943E-11	-2.568661E-6
20	3713897532.226883	1.730712	23.500000	26.338470	-2.390000E-9	-5.864074E-11	7.918270E-11	-2.277881E-11	-2.320263E-11	-2.299307E-11	-2.257846E-11	-2.288824E-11	-2.288594E-11	-2.568001E-6
21	3713897549.003829	1.836979	23.500000	26.334148	-2.380000E-9	-5.989242E-11	7.918150E-11	-2.051276E-11	-2.153130E-11	-1.988001E-11	-1.965267E-11	-2.039418E-11	-2.019638E-11	-2.568622E-6
22	3713897566.909689	1.736907	23.500000	26.336468	-2.380000E-9	-6.079356E-11	7.918290E-11	-2.167850E-11	-2.208902E-11	-2.136815E-11	-2.192117E-11	-2.176421E-11	-2.179984E-11	-2.569031E-6
23	3713897589.623941	1.799633	23.500000	26.342413	-2.390000E-9	-5.603733E-11	7.918170E-11	-2.205447E-11	-2.206490E-11	-2.309571E-11	-2.253614E-11	-2.243781E-11	-2.230052E-11	-2.567814E-6
24	3713897612.235742	1.748429	23.500000	26.354403	-2.380000E-9	-5.814005E-11	7.917630E-11	-2.139208E-11	-2.081738E-11	-2.093310E-11	-2.086194E-11	-2.100113E-11	-2.089752E-11	-2.564043E-6
25	3713897629.988585	1.759559	23.500000	26.355195	-2.380000E-9	-5.718882E-11	7.917410E-11	-2.190011E-11	-2.361008E-11	-2.321570E-11	-2.222599E-11	-2.273797E-11	-2.272084E-11	-2.562309E-6
26	3713897646.825463	1.820710	23.500000	26.346753	-2.370000E-9	-5.768948E-11	7.917560E-11	-2.307116E-11	-2.311961E-11	-2.312473E-11	-2.373172E-11	-2.326181E-11	-2.312217E-11	-2.563377E-6
27	3713897663.648213	1.778080	23.500000	26.353252	-2.380000E-9	-5.748921E-11	7.917810E-11	-2.411239E-11	-2.317624E-11	-2.296751E-11	-2.430579E-11	-2.364048E-11	-2.364431E-11	-2.563176E-6
28	3713897683.865115	1.777640	23.500000	26.363974	-2.380000E-9	-5.718882E-11	7.917820E-11	-2.146567E-11	-2.012943E-11	-2.104676E-11	-2.048169E-11	-2.078089E-11	-2.076423E-11	-2.560104E-6
29	3713897706.992054	1.772785	23.500000	26.357592	-2.380000E-9	-6.009258E-11	7.917870E-11	-2.167584E-11	-2.242901E-11	-2.236318E-11	-2.211642E-11	-2.214611E-11	-2.223980E-11	-2.561399E-6
30	3713897728.692676	1.823925	23.500000	26.383927	-2.370000E-9	-5.648790E-11	7.917470E-11	-2.129129E-11	-2.245600E-11	-2.175823E-11	-2.030751E-11	-2.145326E-11	-2.152476E-11	-2.562427E-6
31	3713897745.521254	1.814296	23.500000	26.373584	-2.380000E-9	-5.979219E-11	7.917850E-11	-2.309223E-11	-2.299287E-11	-2.266699E-11	-2.225749E-11	-2.275239E-11	-2.282993E-11	-2.567143E-6
32	3713897768.953926	1.770111	23.500000	26.373088	-2.380000E-9	-5.523630E-11	7.917330E-11	-2.386380E-11	-2.374869E-11	-2.235542E-11	-2.332407E-11	-2.332299E-11	-2.353638E-11	-2.562186E-6
33	3713897788.071083	1.766008	23.500000	26.390943	-2.380000E-9	-5.879091E-11	7.917990E-11	-2.396213E-11	-2.244639E-11	-2.194631E-11	-2.382965E-11	-2.304612E-11	-2.313802E-11	-2.561266E-6
34	3713897805.163385	1.667853	23.500000	26.408779	-2.380000E-9	-5.703862E-11	7.917940E-11	-2.191402E-11	-2.377404E-11	-2.391307E-11	-2.408296E-11	-2.342102E-11	-2.384356E-11	-2.560465E-6
35	3713897822.224319	1.691684	23.500000	26.403408	-2.380000E-9	-6.134420E-11	7.917640E-11	-2.286079E-11	-2.190707E-11	-2.071885E-11	-2.211090E-11	-2.189940E-11	-2.200898E-11	-2.557723E-6
36	3713897839.398742	1.677660	23.500000	26.404696	-2.380000E-9	-5.418486E-11	7.917180E-11	-2.330239E-11	-2.144258E-11	-2.188826E-11	-2.140884E-11	-2.201052E-11	-2.166542E-11	-2.553686E-6
37	3713897856.615820	1.593218	23.500000	26.417260	-2.380000E-9	-5.849050E-11	7.917400E-11	-2.311533E-11	-2.277943E-11	-2.132604E-11	-2.134240E-11	-2.214080E-11	-2.206091E-11	-2.555755E-6
38	3713897873.699382	1.610373	23.500000	26.409631	-2.380000E-9	-5.989233E-11	7.917350E-11	-2.383313E-11	-2.322553E-11	-2.412242E-11	-2.398790E-11	-2.379225E-11	-2.391051E-11	-2.562641E-6
39	3713897890.720907	1.651115	23.500000	26.407808	-2.380000E-9	-5.819013E-11	7.917800E-11	-2.375259E-11	-2.441866E-11	-2.334309E-11	-2.301353E-11	-2.363197E-11	-2.354784E-11	-2.575247E-6
40	3713897907.903041	1.636369	23.500000	26.420174	-2.370000E-9	-5.698854E-11	7.917500E-11	-2.287674E-11	-2.439575E-11	-2.373091E-11	-2.462064E-11	-2.390601E-11	-2.406333E-11	-2.572255E-6
41	3713897924.995521	1.728062	23.500000	26.424335	-2.370000E-9	-5.758931E-11	7.917410E-11	-2.540940E-11	-2.553717E-11	-2.525749E-11	-2.382270E-11	-2.500669E-11	-2.533344E-11	-2.573290E-6
42	3713897942.065294	1.628180	23.500000	26.440862	-2.370000E-9	-5.844043E-11	7.917350E-11	-2.356082E-11	-2.415288E-11	-2.360170E-11	-2.485801E-11	-2.404335E-11	-2.387729E-11	-2.570426E-6
43	3713897959.327932	1.604320	23.500000	26.433530	-2.380000E-9	-6.184486E-11	7.917130E-11	-2.487294E-11	-2.247768E-11	-2.318791E-11	-2.353097E-11	-2.351738E-11	-2.335944E-11	-2.555270E-6
44	3713897976.587877	1.557221	23.500000	26.439434	-2.370000E-9	-5.658798E-11	7.917350E-11	-2.328441E-11	-2.390080E-11	-2.322082E-11	-2.489337E-11	-2.382485E-11	-2.359260E-11	-2.564894E-6
45	3713897993.695435	1.619677	23.500000	26.440722	-2.370000E-9	-5.919139E-11	7.917660E-11	-2.195184E-11	-2.336597E-11	-2.248483E-11	-2.497556E-11	-2.319455E-11	-2.292540E-11	-2.566884E-6
46	3713898010.923346	1.589908	23.500000	26.453088	-2.370000E-9	-6.019272E-11	7.917640E-11	-2.322429E-11	-2.307811E-11	-2.381410E-11	-2.334041E-11	-2.336423E-11	-2.328235E-11	-2.570412E-6
47	3713898028.135698	1.642173	23.500000	26.444488	-2.370000E-9	-5.628761E-11	7.917580E-11	-2.319976E-11	-2.301964E-11	-2.312451E-11	-2.468667E-11	-2.350764E-11	-2.316213E-11	-2.570268E-6
48	3713898045.262707	1.644581	23.500000	26.433590	-2.370000E-9	-6.029285E-11	7.917630E-11	-2.353443E-11	-2.295483E-11	-2.363747E-11	-2.326538E-11	-2.334803E-11	-2.339991E-11	-2.570760E-6
49	3713898062.456311	1.657438	23.500000	26.431608	-2.380000E-9	-5.493590E-11	7.917350E-11	-2.386278E-11	-2.460633E-11	-2.327153E-11	-2.509167E-11	-2.420808E-11	-2.423456E-11	-2.572345E-6
50	3713898079.540397	1.682139	23.500000	26.436265	-2.370000E-9	-5.834028E-11	7.917150E-11	-2.474351E-11	-2.361886E-11	-2.170569E-11	-2.362704E-11	-2.342377E-11	-2.362295E-11	-2.572304E-6
51	3713898096.636847	1.633468	23.500000	26.450969	-2.370000E-9	-5.768944E-11	7.917720E-11	-2.448979E-11	-2.363276E-11	-2.298285E-11	-2.281540E-11	-2.348020E-11	-2.330781E-11	-2.573938E-6
52	3713898113.726497	1.565355	23.500000	26.468070	-2.370000E-9	-5.673822E-11	7.917730E-11	-2.121727E-11	-2.218900E-11	-2.337068E-11	-2.243657E-11	-2.230338E-11	-2.231279E-11	-2.570820E-6
53	3713898130.953233	1.638387	23.500000	26.471122	-2.370000E-9	-5.633766E-11	7.917990E-11	-2.190277E-11	-2.403654E-11	-2.223725E-11	-2.246990E-11	-2.266161E-11	-2.235358E-11	-2.566402E-6
54	3713898148.077018	1.550455	23.500000	26.467852	-2.370000E-9	-5.683833E-11	7.918220E-11	-2.300431E-11	-2.225502E-11	-2.085193E-11	-2.304152E-11	-2.228819E-11	-2.262967E-11	-2.556530E-6
55	3713898164.936540	1.681597	23.500000	26.465691	-2.380000E-9	-5.693845E-11	7.918010E-11	-2.080450E-11	-2.002679E-11	-2.077751E-11	-2.136181E-11	-2.074265E-11	-2.079100E-11	-2.569132E-6
56	3713898181.784793	1.627137	23.500000	26.500608	-2.380000E-9	-5.954186E-11	7.918570E-11	-2.077282E-11	-2.308854E-11	-2.220473E-11	-2.117086E-11	-2.180924E-11	-2.168779E-11	-2.571622E-6
57	3713898198.845870	1.545644	23.500000	26.513390	-2.370000E-9	-5.929152E-11	7.919220E-11	-2.237912E-11	-2.274548E-11	-2.279864E-11	-2.482017E-11	-2.318585E-11	-2.277206E-11	-2.574102E-6
58	3713898215.823204	1.551304	23.500000	26.484418	-2.370000E-9	-5.533632E-11	7.919000E-11	-2.240324E-11	-2.253327E-11	-2.360762E-11	-2.353054E-11	-2.301867E-11	-2.303190E-11	-2.567143E-6
59	3713898232.708029	1.548413	23.500000	26.462839	-2.370000E-9	-6.039291E-11	7.919660E-11	-2.432154E-11	-2.387666E-11	-2.339887E-11	-2.354077E-11	-2.378446E-11	-2.370871E-11	-2.568020E-6
60	3713898251.004378	1.662978	23.500000	26.495912	-2.370000E-9	-6.039293E-11	7.920570E-11	-2.096049E-11	-2.348413E-11	-2.092266E-11	-2.223376E-11	-2.190026E-11	-2.159712E-11	-2.563624E-6
