#Open Capacitance 1000Hz:4.558570E-12
#Open Capacitance 100000Hz:Not Measured
#34252_008_PSS_XX_HM_IrradSensor
#Date/Time: 5/27/2021 10:28:19 AM
#Sensor Name: 34252_008_PSS_XX_HM_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: 20 minutes
#Tester: Eric Spencer

#Notes: Irradiated to 1.1e15 at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3704970566.330488	2.582948	-20.000000	27.477745	-2.564400E-5	-5.638737E-11	8.814100E-11	-3.802879E-7	-3.802349E-7	-3.801982E-7	-3.801872E-7	-3.802270E-7	-3.802165E-7	-1.618660E-6
2	3704970581.609506	2.576541	-20.000000	27.494431	-2.563500E-5	-5.844001E-11	8.815480E-11	-3.802879E-7	-3.802349E-7	-3.801982E-7	-3.801872E-7	-3.802270E-7	-3.802165E-7	-1.625140E-6
3	3704970596.668976	2.617344	-20.000000	27.487081	-2.563800E-5	-5.463510E-11	8.815090E-11	-3.740394E-7	-3.740445E-7	-3.740829E-7	-3.741030E-7	-3.740674E-7	-3.740637E-7	-1.627876E-6
4	3704970611.601384	2.624258	-20.000000	27.492608	-2.563200E-5	-5.483533E-11	8.814140E-11	-3.734606E-7	-3.734660E-7	-3.734422E-7	-3.734306E-7	-3.734498E-7	-3.734514E-7	-1.628765E-6
5	3704970626.672170	2.521689	-20.000000	27.476657	-2.563100E-5	-5.869034E-11	8.813920E-11	-3.731169E-7	-3.731121E-7	-3.730998E-7	-3.730622E-7	-3.730977E-7	-3.731059E-7	-1.629214E-6
6	3704970641.708200	2.630001	-20.000000	27.489655	-2.562100E-5	-5.874036E-11	8.812980E-11	-3.725083E-7	-3.724733E-7	-3.724480E-7	-3.724448E-7	-3.724686E-7	-3.724607E-7	-1.629499E-6
7	3704970656.748350	2.543968	-20.000000	27.487774	-2.561400E-5	-5.899072E-11	8.812390E-11	-3.721941E-7	-3.722002E-7	-3.722040E-7	-3.722123E-7	-3.722026E-7	-3.722021E-7	-1.627695E-6
8	3704970671.836681	2.654419	-20.000000	27.491319	-2.560500E-5	-6.164418E-11	8.812040E-11	-3.718779E-7	-3.718910E-7	-3.718838E-7	-3.718554E-7	-3.718770E-7	-3.718808E-7	-1.629738E-6
9	3704970686.753619	2.668834	-20.000000	27.491242	-2.559100E-5	-5.643741E-11	8.811130E-11	-3.713492E-7	-3.713098E-7	-3.712884E-7	-3.712806E-7	-3.713070E-7	-3.712991E-7	-1.630548E-6
10	3704970701.873542	2.640250	-20.000000	27.468075	-2.559100E-5	-5.538608E-11	8.810640E-11	-3.710466E-7	-3.710298E-7	-3.710251E-7	-3.710269E-7	-3.710321E-7	-3.710284E-7	-1.630003E-6
11	3704970716.893076	2.685873	-20.000000	27.460862	-2.556500E-5	-5.969163E-11	8.810120E-11	-3.704514E-7	-3.704923E-7	-3.705192E-7	-3.704942E-7	-3.704893E-7	-3.704933E-7	-1.629244E-6
12	3704970731.950765	2.611422	-20.000000	27.487732	-2.556800E-5	-5.833990E-11	8.809540E-11	-3.701338E-7	-3.701585E-7	-3.701425E-7	-3.700939E-7	-3.701322E-7	-3.701382E-7	-1.630025E-6
13	3704970747.015080	2.625290	-20.000000	27.470652	-2.555900E-5	-6.214481E-11	8.809310E-11	-3.694316E-7	-3.694231E-7	-3.694323E-7	-3.694489E-7	-3.694340E-7	-3.694319E-7	-1.629016E-6
14	3704970762.011474	2.615934	-20.000000	27.472831	-2.554500E-5	-5.954146E-11	8.809230E-11	-3.688874E-7	-3.688386E-7	-3.688407E-7	-3.688338E-7	-3.688501E-7	-3.688397E-7	-1.624432E-6
15	3704970777.041117	2.585041	-20.000000	27.472158	-2.553700E-5	-6.034247E-11	8.808630E-11	-3.682176E-7	-3.682109E-7	-3.682135E-7	-3.682344E-7	-3.682191E-7	-3.682156E-7	-1.630728E-6
