GCD Test
Bias: 5000.000000
CV_37895_001_PSS_HM_XX_DIODEHALF
Date/Time: 12/17/2021 10:12:54 AM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Unirradiated 
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	2.712E-11	1.929E+9	   20.1017	   21.6152	   23.6815	    0.0093	
  -10.0000	1.934E-11	3.596E+9	   20.1017	   21.6138	   23.6828	    0.0088	
  -15.0000	1.557E-11	3.908E+9	   20.1017	   21.6154	   23.6964	    0.0181	
  -20.0000	1.285E-11	3.671E+9	   20.1017	   21.6154	   23.6964	    0.0181	
  -25.0000	1.060E-11	4.312E+9	   20.1017	   21.6154	   23.6932	    0.0163	
  -30.0000	9.167E-12	4.628E+9	   20.1017	   21.6082	   23.6904	    0.0086	
  -35.0000	8.042E-12	4.500E+9	   20.1017	   21.6111	   23.6904	    0.0110	
  -40.0000	7.298E-12	5.369E+9	   20.1017	   21.6081	   23.6898	    0.0081	
  -45.0000	6.791E-12	5.204E+9	   20.1017	   21.6080	   23.7049	    0.0168	
  -50.0000	6.398E-12	3.639E+9	   20.1017	   21.6073	   23.6954	    0.0108	
  -55.0000	5.711E-12	2.508E+8	   20.1017	   21.6064	   23.7049	    0.0154	
  -60.0000	4.198E-12	3.168E+9	   20.1017	   21.6079	   23.6992	    0.0135	
  -65.0000	4.020E-12	3.039E+9	   20.0991	   21.6015	   23.7046	    0.0112	
  -70.0000	3.870E-12	3.502E+9	   20.1017	   21.6032	   23.7065	    0.0137	
  -75.0000	3.736E-12	3.107E+9	   20.0991	   21.6026	   23.7049	    0.0123	
  -80.0000	3.616E-12	3.131E+9	   20.0991	   21.6039	   23.6989	    0.0099	
  -85.0000	3.506E-12	3.220E+9	   20.0991	   21.6033	   23.7087	    0.0151	
  -90.0000	3.408E-12	3.140E+9	   20.0991	   21.6014	   23.6945	    0.0052	
  -95.0000	3.314E-12	3.393E+9	   20.0991	   21.6037	   23.6977	    0.0090	
 -100.0000	3.226E-12	3.644E+9	   20.0991	   21.6034	   23.6894	    0.0040	
 -105.0000	3.148E-12	4.575E+9	   20.0991	   21.6022	   23.6945	    0.0059	
 -110.0000	3.077E-12	5.604E+9	   20.0991	   21.6027	   23.7011	    0.0102	
 -115.0000	3.007E-12	5.008E+9	   20.0991	   21.5981	   23.6999	    0.0055	
 -120.0000	2.944E-12	6.029E+9	   20.0965	   21.6000	   23.6856	   -0.0011	
 -125.0000	2.876E-12	6.459E+9	   20.0991	   21.6000	   23.6818	   -0.0033	
 -130.0000	2.830E-12	6.482E+9	   20.0965	   21.5962	   23.6727	   -0.0118	
 -135.0000	2.771E-12	5.706E+9	   20.0991	   21.5962	   23.6758	   -0.0100	
 -140.0000	2.720E-12	6.886E+9	   20.0965	   21.5972	   23.6613	   -0.0176	
 -145.0000	2.672E-12	5.789E+9	   20.0965	   21.5981	   23.6496	   -0.0236	
 -150.0000	2.627E-12	6.620E+9	   20.0965	   21.5978	   23.6524	   -0.0223	
 -155.0000	2.583E-12	6.796E+9	   20.0965	   21.5978	   23.6509	   -0.0232	
 -160.0000	2.541E-12	6.408E+9	   20.0965	   21.5916	   23.6515	   -0.0280	
 -165.0000	2.500E-12	5.454E+9	   20.0965	   21.5916	   23.6360	   -0.0371	
 -170.0000	2.464E-12	6.113E+9	   20.0965	   21.5916	   23.6360	   -0.0371	
 -175.0000	2.425E-12	5.749E+9	   20.0965	   21.5996	   23.6347	   -0.0310	
 -180.0000	2.393E-12	6.515E+9	   20.0965	   21.5996	   23.6325	   -0.0323	
 -185.0000	2.352E-12	5.942E+9	   20.0965	   21.5937	   23.6173	   -0.0461	
 -190.0000	2.322E-12	5.689E+9	   20.0965	   21.5963	   23.5952	   -0.0568	
 -195.0000	2.284E-12	6.021E+9	   20.0965	   21.5930	   23.5955	   -0.0594	
 -200.0000	2.251E-12	6.039E+9	   20.0939	   21.5925	   23.5835	   -0.0668	
 -205.0000	2.220E-12	5.310E+9	   20.0965	   21.5895	   23.5927	   -0.0640	
 -210.0000	2.194E-12	6.713E+9	   20.0965	   21.5924	   23.5765	   -0.0710	
 -215.0000	2.171E-12	6.886E+9	   20.0965	   21.5897	   23.5759	   -0.0736	
 -220.0000	2.149E-12	6.926E+9	   20.0965	   21.5923	   23.5645	   -0.0781	
 -225.0000	2.137E-12	5.390E+9	   20.0939	   21.5923	   23.5636	   -0.0786	
 -230.0000	2.126E-12	6.592E+9	   20.0939	   21.5886	   23.5623	   -0.0824	
 -235.0000	2.120E-12	7.118E+9	   20.0939	   21.5880	   23.5626	   -0.0828	
 -240.0000	2.113E-12	7.170E+9	   20.0939	   21.5930	   23.5623	   -0.0788	
 -245.0000	2.112E-12	6.808E+9	   20.0939	   21.5861	   23.5538	   -0.0896	
 -250.0000	2.105E-12	8.349E+9	   20.0914	   21.5907	   23.5544	   -0.0853	
 -255.0000	2.099E-12	6.745E+9	   20.0914	   21.5907	   23.5544	   -0.0853	
 -260.0000	2.098E-12	6.905E+9	   20.0939	   21.5894	   23.5699	   -0.0774	
 -265.0000	2.096E-12	7.471E+9	   20.0939	   21.5939	   23.5512	   -0.0844	
 -270.0000	2.093E-12	6.530E+9	   20.0939	   21.5939	   23.5512	   -0.0844	
 -275.0000	2.095E-12	6.501E+9	   20.0939	   21.5896	   23.5481	   -0.0899	
 -280.0000	2.090E-12	7.062E+9	   20.0939	   21.5866	   23.5497	   -0.0916	
 -285.0000	2.086E-12	7.450E+9	   20.0939	   21.5888	   23.5367	   -0.0973	
 -290.0000	2.082E-12	6.743E+9	   20.0914	   21.5856	   23.5342	   -0.1014	
 -295.0000	2.084E-12	7.132E+9	   20.0914	   21.5852	   23.5193	   -0.1104	
 -300.0000	2.080E-12	6.571E+9	   20.0914	   21.5881	   23.5123	   -0.1121	
 -305.0000	2.077E-12	6.799E+9	   20.0914	   21.5881	   23.5123	   -0.1121	
 -310.0000	2.079E-12	7.742E+9	   20.0914	   21.5854	   23.5054	   -0.1184	
 -315.0000	2.078E-12	6.811E+9	   20.0914	   21.5844	   23.4946	   -0.1255	
 -320.0000	2.078E-12	7.473E+9	   20.0914	   21.5865	   23.4899	   -0.1265	
 -325.0000	2.079E-12	8.876E+9	   20.0914	   21.5824	   23.4791	   -0.1363	
 -330.0000	2.075E-12	7.411E+9	   20.0914	   21.5824	   23.4791	   -0.1363	
 -335.0000	2.077E-12	8.554E+9	   20.0914	   21.5819	   23.4567	   -0.1498	
 -340.0000	2.075E-12	6.633E+9	   20.0914	   21.5794	   23.4643	   -0.1475	
 -345.0000	2.074E-12	8.201E+9	   20.0914	   21.5798	   23.4503	   -0.1553	
 -350.0000	2.072E-12	9.005E+9	   20.0914	   21.5811	   23.4428	   -0.1587	
 -355.0000	2.074E-12	7.410E+9	   20.0888	   21.5759	   23.4396	   -0.1649	
 -360.0000	2.074E-12	8.993E+9	   20.0888	   21.5750	   23.4149	   -0.1801	
 -365.0000	2.072E-12	7.641E+9	   20.0888	   21.5750	   23.4149	   -0.1801	
 -370.0000	2.071E-12	8.156E+9	   20.0888	   21.5792	   23.4149	   -0.1766	
 -375.0000	2.070E-12	7.788E+9	   20.0888	   21.5792	   23.3937	   -0.1890	
 -380.0000	2.068E-12	7.941E+9	   20.0888	   21.5785	   23.3805	   -0.1974	
 -385.0000	2.068E-12	6.971E+9	   20.0888	   21.5773	   23.3688	   -0.2053	
 -390.0000	2.065E-12	9.459E+9	   20.0888	   21.5750	   23.3646	   -0.2096	
 -395.0000	2.066E-12	8.477E+9	   20.0888	   21.5750	   23.3466	   -0.2202	
 -400.0000	2.069E-12	8.874E+9	   20.0888	   21.5755	   23.3371	   -0.2254	
 -410.0000	2.067E-12	7.833E+9	   20.0888	   21.5746	   23.3400	   -0.2244	
 -420.0000	2.066E-12	8.354E+9	   20.0888	   21.5746	   23.3400	   -0.2244	
 -430.0000	2.064E-12	7.505E+9	   20.0888	   21.5765	   23.3197	   -0.2348	
 -440.0000	2.062E-12	7.341E+9	   20.0862	   21.5754	   23.3238	   -0.2333	
 -450.0000	2.068E-12	7.420E+9	   20.0862	   21.5753	   23.3071	   -0.2432	
 -460.0000	2.062E-12	8.494E+9	   20.0862	   21.5756	   23.2802	   -0.2515	
 -470.0000	2.064E-12	7.987E+9	   20.0862	   21.5809	   23.2853	   -0.2514	
 -480.0000	2.062E-12	7.990E+9	   20.0862	   21.5769	   23.2653	   -0.2665	
 -490.0000	2.067E-12	8.902E+9	   20.0862	   21.5763	   23.2584	   -0.2711	
 -500.0000	2.061E-12	7.957E+9	   20.0862	   21.5783	   23.2552	   -0.2713	
 -510.0000	2.059E-12	8.009E+9	   20.0862	   21.5746	   23.2334	   -0.2873	
 -520.0000	2.062E-12	7.706E+9	   20.0837	   21.5797	   23.2252	   -0.2879	
 -530.0000	2.060E-12	8.076E+9	   20.0862	   21.5767	   23.2261	   -0.2898	
 -540.0000	2.061E-12	7.345E+9	   20.0862	   21.5778	   23.2109	   -0.2978	
 -550.0000	2.056E-12	7.934E+9	   20.0862	   21.5788	   23.2052	   -0.3004	
 -560.0000	2.061E-12	7.410E+9	   20.0862	   21.5727	   23.1910	   -0.3139	
 -570.0000	2.058E-12	7.095E+9	   20.0862	   21.5783	   23.1847	   -0.3130	
 -580.0000	2.061E-12	6.721E+9	   20.0862	   21.5780	   23.1651	   -0.3248	
 -590.0000	2.057E-12	8.279E+9	   20.0862	   21.5780	   23.1651	   -0.3248	
 -600.0000	2.055E-12	7.554E+9	   20.0862	   21.5771	   23.1521	   -0.3332	
