#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.289060E-12
#38202_001_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 4/15/2022 12:51:39 PM
#Sensor Name: 38202_001_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3732886379.334363	1.146604	23.500000	27.188899	-2.990000E-9	5.279120E-12	-3.050361E-11	-3.697889E-11	-4.286639E-11	-4.931712E-11	-5.388513E-11	-5.975324E-11
2	3732886415.298917	1.150429	23.500000	27.164842	-2.980000E-9	5.342260E-12	-2.901630E-11	-3.453232E-11	-4.127807E-11	-4.850568E-11	-5.466711E-11	-6.062335E-11
3	3732886451.188688	1.149646	23.500000	27.170153	-2.980000E-9	5.362990E-12	-3.172372E-11	-3.965155E-11	-4.513509E-11	-5.232651E-11	-5.900745E-11	-6.349760E-11
4	3732886487.049566	1.183994	23.500000	27.164623	-2.970000E-9	5.371880E-12	-3.263145E-11	-4.040166E-11	-4.809028E-11	-5.227561E-11	-5.890749E-11	-6.757254E-11
5	3732886522.910642	1.186151	23.500000	27.155626	-2.970000E-9	5.376410E-12	-3.271896E-11	-3.943752E-11	-4.566153E-11	-5.231549E-11	-5.971013E-11	-6.494506E-11
6	3732886558.789298	1.149625	23.500000	27.152873	-2.970000E-9	5.378220E-12	-2.900998E-11	-3.475356E-11	-4.072141E-11	-4.870239E-11	-5.522897E-11	-6.048843E-11
7	3732886594.671337	1.152734	23.500000	27.140943	-2.970000E-9	5.379850E-12	-2.681879E-11	-3.441501E-11	-4.176100E-11	-4.796539E-11	-5.440384E-11	-5.960670E-11
8	3732886630.529601	1.176184	23.500000	27.156203	-2.960000E-9	5.380350E-12	-2.781279E-11	-3.579214E-11	-4.221444E-11	-4.925624E-11	-5.554895E-11	-6.181670E-11
9	3732886666.360026	1.174899	23.500000	27.155171	-2.960000E-9	5.380360E-12	-3.286779E-11	-3.942587E-11	-4.460643E-11	-4.914338E-11	-5.888236E-11	-6.394432E-11
10	3732886702.357413	1.158855	23.500000	27.139239	-2.960000E-9	5.379190E-12	-3.192083E-11	-3.750003E-11	-4.433083E-11	-4.889029E-11	-5.318112E-11	-6.308732E-11
11	3732886738.227674	1.151496	23.500000	27.156678	-2.960000E-9	5.378260E-12	-3.207273E-11	-3.573612E-11	-4.536059E-11	-5.156419E-11	-5.577853E-11	-6.220353E-11
12	3732886774.121505	1.143199	23.500000	27.148374	-2.950000E-9	5.379100E-12	-3.124721E-11	-3.694929E-11	-4.400150E-11	-4.969212E-11	-5.827828E-11	-6.376261E-11
13	3732886809.963424	1.153710	23.500000	27.157431	-2.950000E-9	5.380560E-12	-3.057132E-11	-3.631878E-11	-4.402276E-11	-5.208224E-11	-5.899933E-11	-6.455502E-11
14	3732886845.826015	1.127485	23.500000	27.152436	-2.960000E-9	5.378890E-12	-2.770935E-11	-3.475868E-11	-4.184851E-11	-4.921289E-11	-5.319112E-11	-5.913936E-11
15	3732886881.661990	1.143782	23.500000	27.164049	-2.950000E-9	5.378070E-12	-3.066598E-11	-3.685564E-11	-4.452424E-11	-4.876539E-11	-5.489331E-11	-6.099816E-11
16	3732886917.482119	1.150373	23.500000	27.165475	-2.950000E-9	5.378450E-12	-2.756767E-11	-3.593545E-11	-4.321192E-11	-4.770638E-11	-5.339271E-11	-6.148288E-11
17	3732886953.319743	1.137636	23.500000	27.174314	-2.960000E-9	5.381890E-12	-3.025464E-11	-3.440542E-11	-3.966793E-11	-4.555503E-11	-5.228280E-11	-5.969301E-11
18	3732886989.297460	1.135799	23.500000	27.171083	-2.950000E-9	5.380790E-12	-2.530653E-11	-3.215021E-11	-3.961825E-11	-4.567547E-11	-5.014291E-11	-5.805194E-11
19	3732887025.175502	1.167987	23.500000	27.173423	-2.960000E-9	5.382110E-12	-3.118648E-11	-3.752724E-11	-4.286563E-11	-4.674590E-11	-5.492417E-11	-6.031121E-11
20	3732887060.989528	1.172817	23.500000	27.177345	-2.950000E-9	5.379490E-12	-3.209114E-11	-3.738291E-11	-4.468617E-11	-5.030176E-11	-5.696799E-11	-6.460552E-11
21	3732887096.801176	1.158087	23.500000	27.189532	-2.950000E-9	5.381230E-12	-2.454931E-11	-3.195804E-11	-4.114526E-11	-4.786668E-11	-5.260073E-11	-5.944949E-11
22	3732887132.650208	1.159580	23.500000	27.188839	-2.950000E-9	5.382350E-12	-2.538322E-11	-3.012176E-11	-3.798601E-11	-4.520362E-11	-5.124138E-11	-5.747913E-11
23	3732887168.517080	1.173736	23.500000	27.195696	-2.960000E-9	5.381550E-12	-2.488417E-11	-3.254399E-11	-3.805614E-11	-4.468313E-11	-5.171590E-11	-6.009351E-11
24	3732887204.374534	1.159200	23.500000	27.192623	-2.950000E-9	5.379810E-12	-2.625987E-11	-3.175157E-11	-3.880767E-11	-4.546122E-11	-5.114428E-11	-5.907599E-11
25	3732887240.208955	1.170078	23.500000	27.202990	-2.950000E-9	5.381060E-12	-2.693902E-11	-3.365984E-11	-3.951873E-11	-4.688066E-11	-5.309610E-11	-5.882638E-11
26	3732887276.101800	1.165555	23.500000	27.198410	-2.950000E-9	5.381480E-12	-3.054946E-11	-3.639792E-11	-4.337468E-11	-4.937566E-11	-5.526685E-11	-6.334514E-11
27	3732887311.958134	1.200333	23.500000	27.219021	-2.940000E-9	5.381160E-12	-2.594116E-11	-3.208993E-11	-3.843600E-11	-4.403606E-11	-4.950365E-11	-5.706736E-11
28	3732887347.814423	1.193128	23.500000	27.229582	-2.950000E-9	5.380310E-12	-2.718823E-11	-3.322211E-11	-4.051210E-11	-4.608476E-11	-5.270623E-11	-5.861705E-11
29	3732887383.669201	1.219627	23.500000	27.234932	-2.950000E-9	5.380110E-12	-3.170211E-11	-3.674404E-11	-4.372775E-11	-5.126817E-11	-5.560909E-11	-6.077594E-11
30	3732887419.544806	1.173448	23.500000	27.241392	-2.950000E-9	5.381530E-12	-2.996272E-11	-3.761966E-11	-4.584312E-11	-4.914710E-11	-5.518428E-11	-6.264188E-11
31	3732887455.376404	1.189924	23.500000	27.238104	-2.950000E-9	5.380730E-12	-2.616133E-11	-3.377351E-11	-3.775767E-11	-4.632950E-11	-5.290270E-11	-5.852056E-11
32	3732887491.231283	1.238484	23.500000	27.251442	-2.950000E-9	5.380890E-12	-3.097306E-11	-3.610148E-11	-4.181092E-11	-4.688290E-11	-5.620155E-11	-6.080886E-11
33	3732887527.086261	1.195424	23.500000	27.249301	-2.950000E-9	5.380990E-12	-3.161235E-11	-3.521563E-11	-4.148442E-11	-4.786955E-11	-5.482751E-11	-6.274678E-11
34	3732887562.923570	1.230926	23.500000	27.261527	-2.950000E-9	5.380950E-12	-2.717066E-11	-3.347972E-11	-4.061575E-11	-4.519216E-11	-5.381081E-11	-5.971551E-11
35	3732887598.781874	1.211925	23.500000	27.263865	-2.940000E-9	5.380750E-12	-2.467381E-11	-3.319841E-11	-4.176594E-11	-4.677088E-11	-5.381454E-11	-5.848928E-11
36	3732887634.646079	1.237367	23.500000	27.276468	-2.940000E-9	5.382070E-12	-2.700813E-11	-3.164426E-11	-3.898819E-11	-4.752506E-11	-5.192445E-11	-6.027181E-11
37	3732887670.490961	1.202619	23.500000	27.278252	-2.950000E-9	5.380040E-12	-2.702776E-11	-3.473049E-11	-4.041338E-11	-4.740385E-11	-5.206471E-11	-5.905151E-11
38	3732887706.335546	1.251370	23.500000	27.281938	-2.950000E-9	5.380860E-12	-2.682106E-11	-3.434021E-11	-4.035756E-11	-4.583946E-11	-5.382087E-11	-5.913162E-11
39	3732887742.177870	1.227660	23.500000	27.284377	-2.950000E-9	5.379540E-12	-2.609754E-11	-3.321805E-11	-3.867276E-11	-4.491640E-11	-5.399870E-11	-5.947406E-11
40	3732887778.441001	1.223667	23.500000	27.288042	-2.940000E-9	5.380240E-12	-2.963703E-11	-3.312522E-11	-4.020135E-11	-4.729302E-11	-5.286470E-11	-5.978994E-11
41	3732887814.425498	1.244554	23.500000	27.300249	-2.950000E-9	5.379920E-12	-2.582482E-11	-3.452789E-11	-4.007971E-11	-4.776754E-11	-5.419456E-11	-5.990668E-11
42	3732887850.278952	1.280722	23.500000	27.303777	-2.950000E-9	5.380820E-12	-2.763861E-11	-3.457081E-11	-4.004210E-11	-4.414483E-11	-5.234743E-11	-5.554307E-11
43	3732887886.182385	1.231721	23.500000	27.299792	-2.950000E-9	5.380940E-12	-2.779094E-11	-3.356354E-11	-4.085210E-11	-4.519689E-11	-5.368959E-11	-5.945321E-11
44	3732887922.030935	1.220459	23.500000	27.298465	-2.950000E-9	5.381610E-12	-3.112374E-11	-3.743650E-11	-4.477920E-11	-4.919679E-11	-5.584952E-11	-6.170063E-11
45	3732887957.921608	1.253825	23.500000	27.306213	-2.950000E-9	5.380860E-12	-2.785471E-11	-3.127850E-11	-3.976936E-11	-4.639122E-11	-5.232290E-11	-5.917698E-11
46	3732887993.783782	1.272462	23.500000	27.309701	-2.940000E-9	5.380990E-12	-2.718067E-11	-3.285944E-11	-4.021975E-11	-4.509117E-11	-5.285219E-11	-5.882003E-11
