#Open Capacitance 1000Hz:4.473000E-12
#Open Capacitance 1000000Hz:Not Measured
#38693_046_2-S_HM_XX_Unirrad_Single
#Date/Time: 4/18/2022 1:29:09 PM
#Sensor Name: 38693_046_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
17	3733148098.352273	1.406939	23.500000	27.834465	-3.350000E-9	-5.223181E-11	8.011710E-11	-3.537470E-11	-3.423862E-11	-3.454446E-11	-3.328755E-11	-3.436133E-11	-3.439154E-11	-6.620623E-7	-3.309342E-6
18	3733148115.375278	1.490435	23.500000	27.836525	-3.350000E-9	-4.912781E-11	8.010680E-11	-3.341472E-11	-3.162647E-11	-3.052719E-11	-3.132861E-11	-3.172425E-11	-3.147754E-11	-6.628699E-7	-3.313352E-6
19	3733148132.298427	1.432080	23.500000	27.840351	-3.350000E-9	-5.723834E-11	8.011130E-11	-3.102848E-11	-3.161421E-11	-3.151525E-11	-2.895094E-11	-3.077722E-11	-3.127187E-11	-6.625833E-7	-3.311927E-6
20	3733148149.083663	1.447057	23.500000	27.850397	-3.340000E-9	-5.838979E-11	8.011390E-11	-3.168413E-11	-3.017841E-11	-3.147457E-11	-3.131633E-11	-3.116336E-11	-3.139545E-11	-6.608200E-7	-3.303160E-6
21	3733148165.787317	1.369838	23.500000	27.848971	-3.340000E-9	-5.949123E-11	8.011410E-11	-2.993962E-11	-3.070014E-11	-3.034993E-11	-2.931852E-11	-3.007705E-11	-3.014478E-11	-6.609913E-7	-3.303978E-6
22	3733148182.479815	1.336546	23.500000	27.838369	-3.350000E-9	-4.947828E-11	8.011490E-11	-3.218358E-11	-3.064291E-11	-3.223223E-11	-3.199652E-11	-3.176381E-11	-3.209005E-11	-6.612325E-7	-3.305122E-6
23	3733148199.207638	1.405043	23.500000	27.848395	-3.350000E-9	-5.348345E-11	8.011840E-11	-3.425846E-11	-3.579381E-11	-3.621701E-11	-3.483887E-11	-3.527704E-11	-3.531634E-11	-6.611272E-7	-3.304714E-6
24	3733148216.345704	1.489116	23.500000	27.861652	-3.350000E-9	-5.103029E-11	8.012200E-11	-3.166982E-11	-3.304571E-11	-3.100803E-11	-3.163117E-11	-3.183868E-11	-3.165049E-11	-6.616701E-7	-3.307368E-6
25	3733148233.215909	1.398195	23.500000	27.864545	-3.340000E-9	-5.473506E-11	8.011160E-11	-3.403991E-11	-3.487485E-11	-3.649463E-11	-3.495765E-11	-3.509176E-11	-3.491625E-11	-6.614495E-7	-3.306282E-6
26	3733148249.975890	1.340190	23.500000	27.844670	-3.350000E-9	-5.503546E-11	8.010790E-11	-3.527945E-11	-3.597046E-11	-3.632986E-11	-3.777752E-11	-3.633932E-11	-3.615016E-11	-6.617445E-7	-3.307740E-6
27	3733148266.692473	1.347077	23.500000	27.853865	-3.340000E-9	-5.233193E-11	8.011100E-11	-3.426191E-11	-3.701392E-11	-3.599150E-11	-3.635683E-11	-3.590604E-11	-3.617417E-11	-6.613444E-7	-3.305756E-6
28	3733148283.458457	1.364494	23.500000	27.853548	-3.340000E-9	-5.173119E-11	8.012260E-11	-3.076680E-11	-2.886448E-11	-2.829305E-11	-2.869029E-11	-2.915366E-11	-2.877738E-11	-6.617526E-7	-3.307730E-6
29	3733148300.163302	1.377068	23.500000	27.854756	-3.350000E-9	-5.859006E-11	8.012380E-11	-3.396550E-11	-3.145148E-11	-3.782128E-11	-3.500713E-11	-3.456135E-11	-3.448632E-11	-6.609070E-7	-3.303555E-6
30	3733148316.923406	1.355445	23.500000	27.854164	-3.340000E-9	-5.528575E-11	8.011100E-11	-3.714764E-11	-3.589869E-11	-3.577786E-11	-3.488876E-11	-3.592824E-11	-3.583827E-11	-6.615069E-7	-3.306488E-6
31	3733148333.666760	1.315605	23.500000	27.859177	-3.350000E-9	-5.478512E-11	8.010790E-11	-2.916295E-11	-3.055787E-11	-3.043499E-11	-3.226822E-11	-3.060601E-11	-3.049643E-11	-6.614661E-7	-3.306307E-6
32	3733148350.407386	1.394512	23.500000	27.865358	-3.350000E-9	-5.568631E-11	8.010550E-11	-3.311971E-11	-3.354864E-11	-3.199244E-11	-3.137828E-11	-3.250977E-11	-3.255607E-11	-6.622654E-7	-3.310373E-6
33	3733148367.162459	1.442800	23.500000	27.864686	-3.340000E-9	-5.047960E-11	8.010560E-11	-3.227415E-11	-3.363861E-11	-3.385305E-11	-3.317656E-11	-3.323559E-11	-3.340758E-11	-6.610622E-7	-3.304285E-6
34	3733148383.876011	1.478539	23.500000	27.877686	-3.350000E-9	-5.108035E-11	8.010930E-11	-2.941054E-11	-3.003123E-11	-2.911288E-11	-3.111703E-11	-2.991792E-11	-2.972089E-11	-6.601534E-7	-3.299796E-6
35	3733148400.604081	1.384637	23.500000	27.868649	-3.340000E-9	-5.488527E-11	8.011350E-11	-3.130469E-11	-3.441997E-11	-3.414704E-11	-3.313914E-11	-3.325271E-11	-3.364309E-11	-6.616210E-7	-3.307172E-6
36	3733148417.377855	1.425961	23.500000	27.867361	-3.350000E-9	-5.283260E-11	8.011160E-11	-3.118285E-11	-3.394097E-11	-3.203843E-11	-3.264992E-11	-3.245304E-11	-3.234418E-11	-6.617184E-7	-3.307606E-6
37	3733148434.127501	1.465070	23.500000	27.884501	-3.350000E-9	-5.313304E-11	8.010380E-11	-2.970515E-11	-3.066173E-11	-2.979816E-11	-2.838241E-11	-2.963686E-11	-2.975165E-11	-6.620291E-7	-3.309180E-6
38	3733148451.007964	1.449563	23.500000	27.875029	-3.350000E-9	-5.108034E-11	8.009580E-11	-2.866372E-11	-2.717312E-11	-2.873689E-11	-3.018516E-11	-2.868972E-11	-2.870031E-11	-6.610324E-7	-3.304129E-6
39	3733148467.775259	1.369651	23.500000	27.892823	-3.340000E-9	-5.448475E-11	8.009530E-11	-2.719173E-11	-2.893234E-11	-2.889064E-11	-2.769731E-11	-2.817801E-11	-2.829398E-11	-6.617221E-7	-3.307576E-6
40	3733148484.519348	1.385920	23.500000	27.893281	-3.340000E-9	-4.977866E-11	8.009470E-11	-3.007988E-11	-3.079379E-11	-2.942608E-11	-2.784287E-11	-2.953566E-11	-2.975298E-11	-6.617425E-7	-3.307703E-6
41	3733148501.295454	1.447036	23.500000	27.884065	-3.350000E-9	-5.198150E-11	8.010170E-11	-3.359587E-11	-3.447822E-11	-3.442344E-11	-3.365781E-11	-3.403883E-11	-3.404062E-11	-6.623642E-7	-3.310872E-6
42	3733148518.158386	1.383129	23.500000	27.881826	-3.340000E-9	-5.208164E-11	8.009940E-11	-3.029373E-11	-3.108082E-11	-3.040902E-11	-2.772695E-11	-2.987763E-11	-3.035138E-11	-6.615881E-7	-3.306911E-6
43	3733148534.900447	1.347021	23.500000	27.886564	-3.350000E-9	-5.027929E-11	8.008960E-11	-3.131880E-11	-3.037631E-11	-3.019703E-11	-2.960271E-11	-3.037371E-11	-3.028667E-11	-6.616891E-7	-3.307420E-6
44	3733148551.698211	1.371740	23.500000	27.890525	-3.340000E-9	-5.713815E-11	8.008850E-11	-3.120125E-11	-3.000667E-11	-3.244261E-11	-3.149890E-11	-3.128736E-11	-3.135007E-11	-6.619739E-7	-3.308925E-6
45	3733148568.444577	1.355924	23.500000	27.891397	-3.340000E-9	-5.318304E-11	8.008930E-11	-3.046340E-11	-3.018413E-11	-2.912390E-11	-3.027041E-11	-3.001046E-11	-3.022727E-11	-6.629236E-7	-3.313559E-6
46	3733148585.163685	1.372895	23.500000	27.889496	-3.340000E-9	-5.468503E-11	8.009060E-11	-3.041433E-11	-3.147519E-11	-3.103318E-11	-2.801623E-11	-3.023473E-11	-3.072376E-11	-6.624926E-7	-3.311481E-6
47	3733148601.881513	1.381277	23.500000	27.901306	-3.340000E-9	-5.628707E-11	8.009270E-11	-2.832044E-11	-2.989934E-11	-2.912512E-11	-2.925985E-11	-2.915119E-11	-2.919248E-11	-6.635617E-7	-3.316793E-6
48	3733148618.603817	1.461313	23.500000	27.905548	-3.340000E-9	-5.173118E-11	8.008920E-11	-3.161134E-11	-3.256016E-11	-3.415561E-11	-3.054191E-11	-3.221725E-11	-3.208575E-11	-6.631485E-7	-3.314691E-6
49	3733148635.463823	1.461587	23.500000	27.894647	-3.340000E-9	-5.047952E-11	8.008240E-11	-2.700138E-11	-2.893930E-11	-2.863243E-11	-2.912534E-11	-2.842461E-11	-2.878586E-11	-6.635925E-7	-3.316926E-6
50	3733148652.360930	1.503680	23.500000	27.912068	-3.340000E-9	-5.493534E-11	8.007990E-11	-2.773901E-11	-2.759876E-11	-2.771980E-11	-2.664586E-11	-2.742586E-11	-2.765928E-11	-6.635559E-7	-3.316666E-6
51	3733148669.135321	1.410978	23.500000	27.920210	-3.340000E-9	-5.488522E-11	8.007850E-11	-3.349608E-11	-3.324402E-11	-3.466221E-11	-3.304611E-11	-3.361211E-11	-3.337005E-11	-6.627727E-7	-3.312893E-6
52	3733148685.883403	1.360958	23.500000	27.903249	-3.340000E-9	-5.533582E-11	8.007930E-11	-3.458943E-11	-3.347195E-11	-3.375122E-11	-3.520398E-11	-3.425415E-11	-3.417032E-11	-6.629574E-7	-3.313818E-6
53	3733148702.852504	1.338925	23.500000	27.906042	-3.350000E-9	-5.163106E-11	8.008040E-11	-3.612254E-11	-3.586311E-11	-3.368396E-11	-3.890969E-11	-3.614483E-11	-3.599282E-11	-6.630382E-7	-3.314230E-6
54	3733148719.767620	1.345603	23.500000	27.901564	-3.350000E-9	-5.163107E-11	8.008100E-11	-3.372158E-11	-3.454446E-11	-3.066660E-11	-3.279485E-11	-3.293187E-11	-3.325822E-11	-6.638151E-7	-3.318066E-6
55	3733148736.537743	1.432003	23.500000	27.914881	-3.340000E-9	-6.044244E-11	8.008480E-11	-2.842880E-11	-2.818552E-11	-3.064966E-11	-3.077826E-11	-2.951056E-11	-2.953923E-11	-6.631423E-7	-3.314690E-6
56	3733148753.254376	1.443533	23.500000	27.917436	-3.340000E-9	-5.333324E-11	8.008350E-11	-3.017452E-11	-3.119183E-11	-3.040043E-11	-3.122495E-11	-3.074793E-11	-3.079613E-11	-6.626290E-7	-3.312177E-6
57	3733148770.114372	1.465130	23.500000	27.917140	-3.340000E-9	-5.178124E-11	8.009110E-11	-3.050122E-11	-2.938743E-11	-3.044929E-11	-2.970819E-11	-3.001153E-11	-3.007874E-11	-6.633417E-7	-3.315710E-6
58	3733148787.016657	1.322162	23.500000	27.909590	-3.340000E-9	-5.103029E-11	8.009560E-11	-3.438294E-11	-3.088372E-11	-3.218458E-11	-3.176630E-11	-3.230438E-11	-3.197544E-11	-6.632435E-7	-3.315214E-6
59	3733148803.938325	1.402332	23.500000	27.908639	-3.340000E-9	-5.363363E-11	8.010170E-11	-3.325832E-11	-3.201900E-11	-3.290239E-11	-3.218174E-11	-3.259036E-11	-3.254207E-11	-6.626145E-7	-3.312135E-6
60	3733148820.663646	1.410295	23.500000	27.914088	-3.340000E-9	-5.388398E-11	8.010260E-11	-3.293387E-11	-3.301423E-11	-3.298070E-11	-3.276439E-11	-3.292330E-11	-3.295728E-11	-6.613399E-7	-3.305727E-6
