GCD Test
Bias: 5000.000000
IV_34253_037_PSS_HM_XX_DIODEHALF_Irradiated
Date/Time: 5/28/2021 11:03:02 AM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Irradiated, Fully Annealed
Environment: 0C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-1.595692E-10	-1.450465E-10	-1.602846E-10	-1.636335E-10	-1.693120E-10	    0.4887	   14.5825	    9.7729	  -16.9480	
  -20.0000	-3.987172E-10	-3.977981E-10	-3.885226E-10	-4.115148E-10	-3.970333E-10	    0.4887	   14.5943	    9.6939	  -17.0353	
  -30.0000	-9.920111E-10	-1.000231E-9	-9.767236E-10	-9.261036E-10	-1.064986E-9	    0.5067	   14.5943	    9.6328	  -17.1102	
  -40.0000	-7.528669E-7	-1.093191E-8	-9.998425E-7	-1.000512E-6	-1.000181E-6	    0.5271	   14.5653	    9.5731	  -17.2061	
  -50.0000	-1.986805E-6	-1.982884E-6	-1.985890E-6	-1.984560E-6	-1.993885E-6	    0.5271	   14.5758	    9.4959	  -17.2940	
  -60.0000	-2.228364E-6	-2.223645E-6	-2.222882E-6	-2.229627E-6	-2.237301E-6	    0.5143	   14.5758	    9.4567	  -17.3430	
  -70.0000	-2.410371E-6	-2.405561E-6	-2.407863E-6	-2.414867E-6	-2.413192E-6	    0.5092	   14.5808	    9.4152	  -17.3911	
  -80.0000	-2.556845E-6	-2.554760E-6	-2.561582E-6	-2.553477E-6	-2.557561E-6	    0.5092	   14.5808	    9.4152	  -17.3911	
  -90.0000	-2.688245E-6	-2.686540E-6	-2.691741E-6	-2.689934E-6	-2.684763E-6	    0.5015	   14.5692	    9.3757	  -17.4496	
 -100.0000	-2.811257E-6	-2.809323E-6	-2.807547E-6	-2.815623E-6	-2.812535E-6	    0.4862	   14.5592	    9.3400	  -17.5024	
 -110.0000	-2.924601E-6	-2.926839E-6	-2.924116E-6	-2.929203E-6	-2.918247E-6	    0.4555	   14.5592	    9.3400	  -17.5024	
 -120.0000	-3.031749E-6	-3.033628E-6	-3.033400E-6	-3.033331E-6	-3.026638E-6	    0.4555	   14.5685	    9.2929	  -17.5550	
 -130.0000	-3.146569E-6	-3.149121E-6	-3.149413E-6	-3.144635E-6	-3.143109E-6	    0.4324	   14.5685	    9.2789	  -17.5727	
