GCD Test
Bias: 5000.000000
CV_38696_046_2-S_HM_XX_DIODEHALFPSTOP_GR
Date/Time: 4/5/2022 12:51:16 AM
Sensor Name: 
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	9.884E-12	3.730E+9	   19.9961	   21.2749	   23.2483	   -0.5300	
  -20.0000	6.818E-12	4.841E+9	   20.0013	   21.2749	   23.2540	   -0.5267	
  -30.0000	5.458E-12	4.693E+9	   20.0039	   21.2758	   23.2676	   -0.5179	
  -40.0000	4.629E-12	4.781E+9	   20.0064	   21.2713	   23.2774	   -0.5159	
  -50.0000	4.065E-12	4.978E+9	   20.0064	   21.2744	   23.2796	   -0.5120	
  -60.0000	3.647E-12	5.375E+9	   20.0090	   21.2721	   23.2897	   -0.5080	
  -70.0000	3.323E-12	6.077E+9	   20.0090	   21.2683	   23.2963	   -0.5073	
  -80.0000	3.054E-12	5.469E+9	   20.0064	   21.2708	   23.3036	   -0.5009	
  -90.0000	2.835E-12	6.382E+9	   20.0039	   21.2719	   23.3118	   -0.4951	
 -100.0000	2.655E-12	6.088E+9	   20.0013	   21.2700	   23.3140	   -0.4955	
 -110.0000	2.501E-12	5.778E+9	   19.9961	   21.2700	   23.3349	   -0.4832	
 -120.0000	2.363E-12	7.126E+9	   19.9936	   21.2715	   23.3419	   -0.4778	
 -130.0000	2.244E-12	7.125E+9	   19.9910	   21.2681	   23.3409	   -0.4812	
 -140.0000	2.134E-12	6.972E+9	   19.9884	   21.2713	   23.3479	   -0.4745	
 -150.0000	2.037E-12	7.531E+9	   19.9910	   21.2598	   23.3536	   -0.4808	
 -160.0000	1.951E-12	6.531E+9	   19.9936	   21.2673	   23.3539	   -0.4744	
 -170.0000	1.864E-12	7.606E+9	   19.9961	   21.2612	   23.3485	   -0.4826	
 -180.0000	1.791E-12	7.576E+9	   20.0039	   21.2612	   23.3567	   -0.4778	
 -190.0000	1.716E-12	7.683E+9	   20.0064	   21.2640	   23.3608	   -0.4730	
 -200.0000	1.645E-12	7.113E+9	   20.0090	   21.2616	   23.3590	   -0.4762	
 -210.0000	1.599E-12	7.429E+9	   20.0116	   21.2618	   23.3631	   -0.4736	
 -220.0000	1.579E-12	7.993E+9	   20.0116	   21.2620	   23.3621	   -0.4740	
 -230.0000	1.572E-12	9.304E+9	   20.0116	   21.2577	   23.3662	   -0.4752	
 -240.0000	1.564E-12	8.836E+9	   20.0064	   21.2581	   23.3627	   -0.4769	
 -250.0000	1.563E-12	8.556E+9	   20.0039	   21.2600	   23.3640	   -0.4745	
 -260.0000	1.558E-12	7.338E+9	   19.9987	   21.2621	   23.3618	   -0.4740	
 -270.0000	1.560E-12	7.428E+9	   19.9961	   21.2596	   23.3656	   -0.4739	
 -280.0000	1.557E-12	8.036E+9	   19.9936	   21.2597	   23.3678	   -0.4725	
 -290.0000	1.556E-12	7.381E+9	   19.9936	   21.2619	   23.3653	   -0.4722	
 -300.0000	1.556E-12	7.943E+9	   19.9936	   21.2589	   23.3675	   -0.4734	
 -310.0000	1.556E-12	8.727E+9	   19.9961	   21.2569	   23.3612	   -0.4788	
 -320.0000	1.555E-12	6.662E+9	   19.9987	   21.2569	   23.3586	   -0.4803	
 -330.0000	1.554E-12	7.507E+9	   20.0039	   21.2603	   23.3510	   -0.4819	
 -340.0000	1.553E-12	8.524E+9	   20.0090	   21.2573	   23.3586	   -0.4799	
 -350.0000	1.552E-12	8.454E+9	   20.0116	   21.2608	   23.3476	   -0.4835	
 -360.0000	1.552E-12	6.958E+9	   20.0116	   21.2607	   23.3397	   -0.4882	
 -370.0000	1.550E-12	8.110E+9	   20.0116	   21.2576	   23.3428	   -0.4889	
 -380.0000	1.550E-12	8.776E+9	   20.0090	   21.2577	   23.3292	   -0.4968	
 -390.0000	1.549E-12	7.716E+9	   20.0064	   21.2536	   23.3387	   -0.4947	
 -400.0000	1.550E-12	6.863E+9	   20.0013	   21.2568	   23.3365	   -0.4934	
 -420.0000	1.547E-12	7.889E+9	   19.9961	   21.2558	   23.3226	   -0.5024	
 -440.0000	1.544E-12	8.561E+9	   19.9936	   21.2527	   23.3261	   -0.5029	
 -460.0000	1.551E-12	7.340E+9	   19.9936	   21.2563	   23.3238	   -0.5012	
 -480.0000	1.546E-12	7.333E+9	   19.9936	   21.2563	   23.3144	   -0.5068	
 -500.0000	1.546E-12	7.627E+9	   19.9936	   21.2526	   23.3194	   -0.5069	
 -520.0000	1.546E-12	7.569E+9	   19.9987	   21.2552	   23.3178	   -0.5056	
 -540.0000	1.546E-12	8.612E+9	   19.9987	   21.2558	   23.3169	   -0.5057	
 -560.0000	1.543E-12	8.887E+9	   20.0039	   21.2537	   23.3027	   -0.5159	
 -580.0000	1.546E-12	7.954E+9	   20.0064	   21.2554	   23.3115	   -0.5092	
 -600.0000	1.543E-12	7.180E+9	   20.0090	   21.2553	   23.3027	   -0.5145	
