GCD Test
Bias: 5000.000000
CV_38694_003_2-S_HM_XX_DIODEHALFPSTOP
Date/Time: 2/10/2022 4:21:49 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.052E-11	1.662E+9	   20.0167	   21.4110	   23.7976	   -0.0953	
  -20.0000	7.412E-12	3.130E+9	   20.0064	   21.4086	   23.7932	   -0.0998	
  -30.0000	6.043E-12	3.337E+9	   19.9936	   21.4086	   23.7859	   -0.1040	
  -40.0000	5.238E-12	3.329E+9	   19.9884	   21.4125	   23.7875	   -0.0999	
  -50.0000	4.699E-12	3.521E+9	   19.9807	   21.4133	   23.7853	   -0.1005	
  -60.0000	4.296E-12	3.535E+9	   19.9781	   21.4102	   23.7729	   -0.1102	
  -70.0000	3.987E-12	3.405E+9	   19.9781	   21.4084	   23.7824	   -0.1062	
  -80.0000	3.731E-12	3.259E+9	   19.9833	   21.4125	   23.7818	   -0.1031	
  -90.0000	3.511E-12	3.305E+9	   19.9884	   21.4121	   23.7780	   -0.1057	
 -100.0000	3.317E-12	3.174E+9	   19.9987	   21.4082	   23.7827	   -0.1062	
 -110.0000	3.150E-12	3.639E+9	   20.0090	   21.4121	   23.7903	   -0.0986	
 -120.0000	3.009E-12	3.750E+9	   20.0193	   21.4095	   23.7868	   -0.1027	
 -130.0000	2.888E-12	3.700E+9	   20.0270	   21.4095	   23.7941	   -0.0985	
 -140.0000	2.782E-12	3.840E+9	   20.0322	   21.4107	   23.7963	   -0.0963	
 -150.0000	2.688E-12	3.919E+9	   20.0296	   21.4102	   23.7799	   -0.1062	
 -160.0000	2.595E-12	4.152E+9	   20.0270	   21.4157	   23.7834	   -0.0996	
 -170.0000	2.519E-12	4.098E+9	   20.0167	   21.4136	   23.7970	   -0.0934	
 -180.0000	2.438E-12	3.964E+9	   20.0039	   21.4132	   23.7944	   -0.0953	
 -190.0000	2.365E-12	4.027E+9	   19.9910	   21.4132	   23.7916	   -0.0969	
 -200.0000	2.299E-12	4.375E+9	   19.9807	   21.4052	   23.8023	   -0.0974	
 -210.0000	2.258E-12	4.096E+9	   19.9755	   21.4073	   23.7970	   -0.0988	
 -220.0000	2.235E-12	4.173E+9	   19.9730	   21.4095	   23.7856	   -0.1035	
 -230.0000	2.217E-12	4.001E+9	   19.9755	   21.4069	   23.7796	   -0.1091	
 -240.0000	2.210E-12	4.154E+9	   19.9807	   21.4020	   23.7808	   -0.1125	
 -250.0000	2.204E-12	4.057E+9	   19.9936	   21.4041	   23.7818	   -0.1102	
 -260.0000	2.196E-12	3.877E+9	   20.0039	   21.4070	   23.7694	   -0.1149	
 -270.0000	2.188E-12	4.319E+9	   20.0167	   21.4076	   23.7799	   -0.1084	
 -280.0000	2.184E-12	4.240E+9	   20.0322	   21.4076	   23.7834	   -0.1064	
 -290.0000	2.181E-12	4.014E+9	   20.0373	   21.4111	   23.7881	   -0.1007	
 -300.0000	2.178E-12	4.559E+9	   20.0399	   21.4095	   23.8008	   -0.0947	
 -310.0000	2.172E-12	4.177E+9	   20.0347	   21.4137	   23.7954	   -0.0943	
 -320.0000	2.172E-12	4.311E+9	   20.0296	   21.4098	   23.7976	   -0.0963	
 -330.0000	2.170E-12	4.323E+9	   20.0193	   21.4155	   23.7970	   -0.0919	
 -340.0000	2.168E-12	4.180E+9	   20.0090	   21.4100	   23.7970	   -0.0965	
 -350.0000	2.169E-12	4.395E+9	   19.9987	   21.4078	   23.7957	   -0.0991	
 -360.0000	2.167E-12	4.986E+9	   19.9884	   21.4119	   23.7900	   -0.0989	
 -370.0000	2.165E-12	4.351E+9	   19.9833	   21.4119	   23.8004	   -0.0928	
 -380.0000	2.166E-12	4.438E+9	   19.9833	   21.4040	   23.7938	   -0.1034	
 -390.0000	2.164E-12	4.247E+9	   19.9833	   21.4041	   23.7922	   -0.1042	
 -400.0000	2.162E-12	3.950E+9	   19.9910	   21.4064	   23.8071	   -0.0936	
 -420.0000	2.159E-12	3.826E+9	   19.9961	   21.4070	   23.7992	   -0.0977	
 -440.0000	2.139E-12	2.880E+9	   20.0064	   21.4100	   23.8083	   -0.0899	
 -460.0000	2.114E-12	5.195E+9	   20.0167	   21.4095	   23.8055	   -0.0920	
 -480.0000	2.113E-12	4.720E+9	   20.0270	   21.4095	   23.8014	   -0.0944	
 -500.0000	2.113E-12	5.753E+9	   20.0296	   21.4071	   23.8017	   -0.0962	
 -520.0000	2.107E-12	5.823E+9	   20.0322	   21.4043	   23.8011	   -0.0989	
 -540.0000	2.106E-12	5.419E+9	   20.0322	   21.4043	   23.8011	   -0.0989	
 -560.0000	2.105E-12	5.424E+9	   20.0193	   21.4050	   23.7985	   -0.0998	
 -580.0000	2.109E-12	5.835E+9	   20.0090	   21.4077	   23.7985	   -0.0975	
 -600.0000	2.107E-12	6.351E+9	   19.9987	   21.4045	   23.7900	   -0.1051	
