#Open Capacitance 1000Hz:4.478420E-12
#Open Capacitance 1000000Hz:Not Measured
#37398_012_PSS_HM_XX_Irrad_20min_Single
#Date/Time: 1/6/2022 1:52:55 PM
#Sensor Name: 37398_012_PSS_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated 67m in OT 11

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3724340045.568690	1.261933	-20.000000	24.983210	-3.410400E-5	-5.383360E-11	8.771030E-11	-4.821244E-7	-4.821647E-7	-4.822104E-7	-4.822708E-7	-4.821926E-7	-4.821875E-7	-2.152656E-6
2	3724340062.251180	1.306309	-20.000000	24.971044	-3.408900E-5	-5.057942E-11	8.771240E-11	-4.787267E-7	-4.787304E-7	-4.787224E-7	-4.787106E-7	-4.787225E-7	-4.787246E-7	-2.162339E-6
3	3724340078.156106	1.286860	-20.000000	24.954200	-3.409700E-5	-5.563590E-11	8.771290E-11	-4.778416E-7	-4.778927E-7	-4.779143E-7	-4.779068E-7	-4.778888E-7	-4.778998E-7	-2.162881E-6
4	3724340094.297459	1.283174	-20.000000	24.939694	-3.410300E-5	-5.453454E-11	8.771600E-11	-4.775093E-7	-4.774748E-7	-4.774764E-7	-4.774923E-7	-4.774882E-7	-4.774844E-7	-2.163845E-6
5	3724340110.306565	1.300967	-20.000000	24.928974	-3.408300E-5	-5.263204E-11	8.771220E-11	-4.776666E-7	-4.776682E-7	-4.776629E-7	-4.776421E-7	-4.776599E-7	-4.776647E-7	-2.164011E-6
6	3724340126.086798	1.314046	-20.000000	24.928675	-3.408500E-5	-4.902743E-11	8.771190E-11	-4.778551E-7	-4.778434E-7	-4.778497E-7	-4.778890E-7	-4.778593E-7	-4.778524E-7	-2.159433E-6
7	3724340141.909755	1.287651	-20.000000	24.926517	-3.409700E-5	-5.313270E-11	8.770650E-11	-4.781184E-7	-4.781500E-7	-4.781756E-7	-4.781891E-7	-4.781583E-7	-4.781628E-7	-2.161400E-6
8	3724340158.409911	1.286442	-20.000000	24.920392	-3.408400E-5	-5.593633E-11	8.771210E-11	-4.782676E-7	-4.782805E-7	-4.782848E-7	-4.783072E-7	-4.782850E-7	-4.782826E-7	-2.160158E-6
9	3724340174.226369	1.287894	-20.000000	24.924475	-3.408400E-5	-5.558584E-11	8.771010E-11	-4.788114E-7	-4.787564E-7	-4.787478E-7	-4.787718E-7	-4.787718E-7	-4.787641E-7	-2.155706E-6
10	3724340190.339077	1.298789	-20.000000	24.928597	-3.408800E-5	-5.153063E-11	8.770540E-11	-4.788954E-7	-4.788648E-7	-4.788412E-7	-4.788365E-7	-4.788595E-7	-4.788530E-7	-2.156497E-6
11	3724340206.280280	1.281256	-20.000000	24.927982	-3.410500E-5	-5.648699E-11	8.770400E-11	-4.795138E-7	-4.795089E-7	-4.794393E-7	-4.793619E-7	-4.794560E-7	-4.794741E-7	-2.155469E-6
12	3724340222.164765	1.271528	-20.000000	24.930579	-3.408700E-5	-5.027902E-11	8.770370E-11	-4.797168E-7	-4.796992E-7	-4.796905E-7	-4.796647E-7	-4.796928E-7	-4.796948E-7	-2.151427E-6
13	3724340238.156671	1.270654	-20.000000	24.931826	-3.407600E-5	-5.458456E-11	8.770040E-11	-4.800402E-7	-4.799832E-7	-4.799072E-7	-4.798923E-7	-4.799557E-7	-4.799452E-7	-2.150970E-6
14	3724340254.103201	1.247996	-20.000000	24.922117	-3.408000E-5	-5.333300E-11	8.769870E-11	-4.798777E-7	-4.798515E-7	-4.798590E-7	-4.798433E-7	-4.798579E-7	-4.798552E-7	-2.150766E-6
15	3724340270.137971	1.270793	-20.000000	24.914488	-3.407100E-5	-5.483490E-11	8.768930E-11	-4.803662E-7	-4.804168E-7	-4.804577E-7	-4.805012E-7	-4.804355E-7	-4.804373E-7	-2.151049E-6
16	3724340286.600100	1.278195	-20.000000	24.912109	-3.408400E-5	-5.413400E-11	8.768570E-11	-4.808888E-7	-4.808782E-7	-4.808681E-7	-4.808636E-7	-4.808747E-7	-4.808732E-7	-2.153293E-6
17	3724340302.521243	1.275504	-20.000000	24.909455	-3.407300E-5	-5.463464E-11	8.767960E-11	-4.814372E-7	-4.814297E-7	-4.814235E-7	-4.814112E-7	-4.814254E-7	-4.814266E-7	-2.150044E-6
18	3724340318.443617	1.267109	-20.000000	24.911119	-3.409000E-5	-5.183103E-11	8.767690E-11	-4.814925E-7	-4.814627E-7	-4.814270E-7	-4.814119E-7	-4.814485E-7	-4.814449E-7	-2.152985E-6
19	3724340334.284022	1.301669	-20.000000	24.912190	-3.409500E-5	-5.398385E-11	8.766730E-11	-4.823419E-7	-4.823349E-7	-4.823543E-7	-4.823835E-7	-4.823537E-7	-4.823481E-7	-2.147367E-6
20	3724340350.345152	1.278023	-20.000000	24.913179	-3.408500E-5	-6.239462E-11	8.766520E-11	-4.824406E-7	-4.824741E-7	-4.825386E-7	-4.826030E-7	-4.825141E-7	-4.825063E-7	-2.147901E-6
21	3724340366.371883	1.259495	-20.000000	24.900140	-3.408700E-5	-5.408390E-11	8.765920E-11	-4.831218E-7	-4.831032E-7	-4.830805E-7	-4.830632E-7	-4.830922E-7	-4.830918E-7	-2.150496E-6
22	3724340382.847641	1.271711	-20.000000	24.902003	-3.408400E-5	-5.358331E-11	8.765150E-11	-4.833167E-7	-4.832880E-7	-4.832906E-7	-4.833194E-7	-4.833037E-7	-4.833036E-7	-2.147724E-6
23	3724340398.757798	1.267454	-20.000000	24.904322	-3.407000E-5	-5.463461E-11	8.764830E-11	-4.836746E-7	-4.836011E-7	-4.835244E-7	-4.834565E-7	-4.835641E-7	-4.835627E-7	-2.147842E-6
24	3724340414.916225	1.290921	-20.000000	24.908444	-3.405900E-5	-5.288238E-11	8.764870E-11	-4.836388E-7	-4.836364E-7	-4.836771E-7	-4.837401E-7	-4.836731E-7	-4.836580E-7	-2.144899E-6
25	3724340430.964914	1.276245	-20.000000	24.917062	-3.407300E-5	-6.179381E-11	8.764770E-11	-4.839939E-7	-4.839742E-7	-4.839704E-7	-4.839584E-7	-4.839742E-7	-4.839723E-7	-2.144200E-6
26	3724340446.647504	1.273552	-20.000000	24.911455	-3.407400E-5	-4.937788E-11	8.763920E-11	-4.844645E-7	-4.844673E-7	-4.844698E-7	-4.844642E-7	-4.844664E-7	-4.844659E-7	-2.145603E-6
27	3724340462.577915	1.261067	-20.000000	24.910286	-3.405600E-5	-5.198122E-11	8.764030E-11	-4.847316E-7	-4.847348E-7	-4.847230E-7	-4.846811E-7	-4.847176E-7	-4.847273E-7	-2.142815E-6
28	3724340478.829661	1.290641	-20.000000	24.920948	-3.405300E-5	-5.183107E-11	8.763430E-11	-4.848060E-7	-4.848420E-7	-4.848849E-7	-4.849018E-7	-4.848587E-7	-4.848634E-7	-2.142888E-6
29	3724340494.947684	1.278525	-20.000000	24.915182	-3.406800E-5	-5.178093E-11	8.762750E-11	-4.855244E-7	-4.855659E-7	-4.855897E-7	-4.855891E-7	-4.855673E-7	-4.855775E-7	-2.144993E-6
30	3724340510.679098	1.256941	-20.000000	24.892590	-3.405300E-5	-5.613656E-11	8.763450E-11	-4.857170E-7	-4.857624E-7	-4.858387E-7	-4.858734E-7	-4.857979E-7	-4.858005E-7	-2.145640E-6
31	3724340526.789724	1.261478	-20.000000	24.884387	-3.404800E-5	-4.662437E-11	8.763070E-11	-4.859988E-7	-4.860608E-7	-4.861851E-7	-4.862891E-7	-4.861334E-7	-4.861229E-7	-2.148939E-6
