#Open Capacitance 1000Hz:4.465700E-12
#Open Capacitance 1000000Hz:Not Measured
#37398_012_2-S_HM_XX_Irrad_1100min_Single
#Date/Time: 2/9/2022 12:06:07 PM
#Sensor Name: 37398_012_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava Run

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727271246.373882	1.111578	-20.000000	27.796595	-1.967900E-5	-5.633694E-11	8.760210E-11	-2.792725E-7	-2.792592E-7	-2.792654E-7	-2.792777E-7	-2.792687E-7	-2.792689E-7	-2.322619E-6
2	3727271262.216248	1.105315	-20.000000	27.804719	-1.968600E-5	-5.198134E-11	8.759890E-11	-2.778796E-7	-2.778906E-7	-2.779007E-7	-2.778996E-7	-2.778926E-7	-2.778951E-7	-2.330432E-6
3	3727271277.251274	1.106804	-20.000000	27.830758	-1.967800E-5	-3.275659E-11	8.759810E-11	-2.879057E-7	-2.883008E-7	-2.885043E-7	-2.888342E-7	-2.883863E-7	-2.884026E-7	-2.317632E-6
4	3727271292.650256	1.111854	-20.000000	27.831353	-1.968300E-5	-5.002882E-11	8.759620E-11	-2.787570E-7	-2.787664E-7	-2.787637E-7	-2.787687E-7	-2.787640E-7	-2.787651E-7	-2.329718E-6
5	3727271308.539982	1.106775	-20.000000	27.832345	-1.968200E-5	-5.037927E-11	8.759130E-11	-2.840108E-7	-2.840764E-7	-2.840979E-7	-2.841985E-7	-2.840959E-7	-2.840872E-7	-2.323414E-6
6	3727271324.521995	1.114655	-20.000000	27.831512	-1.968200E-5	-4.622391E-11	8.759140E-11	-2.781720E-7	-2.781638E-7	-2.781791E-7	-2.782292E-7	-2.781860E-7	-2.781755E-7	-2.326334E-6
7	3727271340.756539	1.105104	-20.000000	27.833553	-1.968800E-5	-5.178104E-11	8.758990E-11	-2.779680E-7	-2.779499E-7	-2.779216E-7	-2.779035E-7	-2.779358E-7	-2.779358E-7	-2.328537E-6
8	3727271356.473756	1.100743	-20.000000	27.843522	-1.965500E-5	-5.308273E-11	8.759390E-11	-2.780214E-7	-2.780117E-7	-2.780035E-7	-2.779989E-7	-2.780089E-7	-2.780076E-7	-2.327464E-6
9	3727271371.402065	1.111987	-20.000000	27.847226	-1.967800E-5	-5.228170E-11	8.759530E-11	-3.571229E-7	-3.509280E-7	-3.522873E-7	-3.456499E-7	-3.514970E-7	-3.516076E-7	-2.250348E-6
10	3727271386.410416	1.107394	-20.000000	27.839894	-1.967700E-5	-5.103008E-11	8.758440E-11	-2.792033E-7	-2.791871E-7	-2.791841E-7	-2.791966E-7	-2.791928E-7	-2.791918E-7	-2.322881E-6
11	3727271401.446487	1.102627	-20.000000	27.839894	-1.967600E-5	-5.343319E-11	8.758420E-11	-2.781941E-7	-2.781833E-7	-2.781740E-7	-2.781676E-7	-2.781798E-7	-2.781786E-7	-2.323300E-6
12	3727271416.452437	1.109962	-20.000000	27.860662	-1.967000E-5	-5.208144E-11	8.758370E-11	-2.786819E-7	-2.786618E-7	-2.786433E-7	-2.786227E-7	-2.786524E-7	-2.786526E-7	-2.319108E-6
13	3727271431.486627	1.103575	-20.000000	27.849366	-1.968200E-5	-5.218155E-11	8.758280E-11	-2.784592E-7	-2.784522E-7	-2.784476E-7	-2.784504E-7	-2.784524E-7	-2.784513E-7	-2.319173E-6
14	3727271446.466225	1.105961	-20.000000	27.846673	-1.968300E-5	-5.288246E-11	8.757780E-11	-2.785036E-7	-2.785143E-7	-2.785084E-7	-2.784986E-7	-2.785062E-7	-2.785060E-7	-2.318965E-6
15	3727271461.600224	1.107871	-20.000000	27.835574	-1.968000E-5	-5.338311E-11	8.757200E-11	-2.791975E-7	-2.791882E-7	-2.791905E-7	-2.791982E-7	-2.791936E-7	-2.791940E-7	-2.319010E-6
16	3727271476.753697	1.095982	-20.000000	27.830262	-1.965100E-5	-5.593643E-11	8.756240E-11	-2.789169E-7	-2.788976E-7	-2.788950E-7	-2.789075E-7	-2.789043E-7	-2.789026E-7	-2.321813E-6
17	3727271491.800040	1.087494	-20.000000	27.828797	-1.964900E-5	-5.273230E-11	8.755920E-11	-2.790200E-7	-2.790312E-7	-2.790339E-7	-2.790236E-7	-2.790272E-7	-2.790274E-7	-2.318711E-6
18	3727271506.974821	1.095691	-20.000000	27.833592	-1.967300E-5	-5.453458E-11	8.755380E-11	-2.795862E-7	-2.795834E-7	-2.795624E-7	-2.795461E-7	-2.795695E-7	-2.795729E-7	-2.321486E-6
19	3727271522.947940	1.090204	-20.000000	27.838231	-1.962300E-5	-5.273228E-11	8.754410E-11	-2.796229E-7	-2.796042E-7	-2.795913E-7	-2.795880E-7	-2.796016E-7	-2.795977E-7	-2.316280E-6
20	3727271538.153170	1.078879	-20.000000	27.824358	-1.967100E-5	-5.203137E-11	8.754360E-11	-2.794145E-7	-2.794070E-7	-2.793855E-7	-2.793588E-7	-2.793915E-7	-2.793962E-7	-2.317423E-6
21	3727271553.994508	1.095872	-20.000000	27.816512	-1.964200E-5	-5.233180E-11	8.754070E-11	-2.799004E-7	-2.799039E-7	-2.799240E-7	-2.799641E-7	-2.799231E-7	-2.799140E-7	-2.319729E-6
22	3727271568.889758	1.089539	-20.000000	27.812052	-1.967800E-5	-5.488506E-11	8.753260E-11	-2.807726E-7	-2.807635E-7	-2.807476E-7	-2.807212E-7	-2.807512E-7	-2.807556E-7	-2.316377E-6
23	3727271583.873956	1.094720	-20.000000	27.797112	-1.967000E-5	-5.328298E-11	8.753080E-11	-2.881599E-7	-2.881299E-7	-2.882312E-7	-2.882142E-7	-2.881838E-7	-2.881870E-7	-2.307835E-6
24	3727271598.982314	1.088964	-20.000000	27.790790	-1.968000E-5	-5.042931E-11	8.752450E-11	-2.798825E-7	-2.798819E-7	-2.798773E-7	-2.798800E-7	-2.798804E-7	-2.798809E-7	-2.314716E-6
25	3727271613.989185	1.093671	-20.000000	27.802797	-1.967200E-5	-5.168093E-11	8.754420E-11	-3.806783E-7	-4.078931E-7	-3.915042E-7	-3.975148E-7	-3.943976E-7	-3.945095E-7	-2.145696E-6
26	3727271628.976224	1.111864	-20.000000	27.792849	-1.967100E-5	-5.128040E-11	8.751230E-11	-2.810588E-7	-2.810733E-7	-2.810872E-7	-2.810868E-7	-2.810765E-7	-2.810800E-7	-2.314067E-6
27	3727271644.032480	1.105716	-20.000000	27.783971	-1.966800E-5	-5.458468E-11	8.751410E-11	-2.860273E-7	-2.859821E-7	-2.859830E-7	-2.860432E-7	-2.860089E-7	-2.860051E-7	-2.306186E-6
28	3727271659.020472	1.107643	-20.000000	27.785200	-1.967200E-5	-5.173099E-11	8.751220E-11	-2.850491E-7	-2.850378E-7	-2.851648E-7	-2.852194E-7	-2.851178E-7	-2.851069E-7	-2.307627E-6
29	3727271674.022909	1.107342	-20.000000	27.782031	-1.967000E-5	-5.288248E-11	8.750970E-11	-2.807856E-7	-2.807949E-7	-2.808162E-7	-2.808466E-7	-2.808108E-7	-2.808055E-7	-2.315182E-6
30	3727271689.033753	1.109614	-20.000000	27.787062	-1.967100E-5	-5.002880E-11	8.750710E-11	-2.809749E-7	-2.809869E-7	-2.809819E-7	-2.809725E-7	-2.809790E-7	-2.809784E-7	-2.315983E-6
31	3727271704.043305	1.106221	-20.000000	27.783000	-1.966500E-5	-5.658723E-11	8.750820E-11	-3.296310E-7	-3.291156E-7	-3.295727E-7	-3.318702E-7	-3.300474E-7	-3.296019E-7	-2.278977E-6
32	3727271719.061990	1.101146	-20.000000	27.794891	-1.966600E-5	-5.413409E-11	8.749820E-11	-2.807959E-7	-2.807769E-7	-2.807549E-7	-2.807280E-7	-2.807639E-7	-2.807659E-7	-2.317920E-6
33	3727271734.062115	1.104591	-20.000000	27.793444	-1.966100E-5	-4.947806E-11	8.749880E-11	-3.825417E-7	-3.816266E-7	-3.817251E-7	-3.824537E-7	-3.820868E-7	-3.820894E-7	-2.195987E-6
34	3727271749.047390	1.122547	-20.000000	27.779096	-1.965000E-5	-5.423423E-11	8.749960E-11	-3.648342E-7	-3.640675E-7	-3.622350E-7	-3.645805E-7	-3.639293E-7	-3.643240E-7	-2.223934E-6
35	3727271764.063997	1.103717	-20.000000	27.773587	-1.964800E-5	-4.937796E-11	8.749470E-11	-2.812719E-7	-2.812862E-7	-2.812981E-7	-2.813033E-7	-2.812899E-7	-2.812921E-7	-2.313529E-6
36	3727271779.081406	1.115405	-20.000000	27.770873	-1.964900E-5	-5.508532E-11	8.749600E-11	-2.811839E-7	-2.811715E-7	-2.811586E-7	-2.811663E-7	-2.811701E-7	-2.811689E-7	-2.312728E-6
37	3727271794.095625	1.119300	-20.000000	27.765958	-1.964300E-5	-5.818933E-11	8.751250E-11	-2.810780E-7	-2.810747E-7	-2.810549E-7	-2.810291E-7	-2.810592E-7	-2.810648E-7	-2.312944E-6
38	3727271809.520654	1.113638	-20.000000	27.756686	-1.964800E-5	-5.493511E-11	8.748990E-11	-2.812598E-7	-2.812668E-7	-2.812898E-7	-2.813163E-7	-2.812832E-7	-2.812783E-7	-2.311028E-6
39	3727271825.416957	1.104020	-20.000000	27.746003	-1.964900E-5	-5.493512E-11	8.748370E-11	-4.707859E-7	-4.724425E-7	-4.820317E-7	-4.839030E-7	-4.772908E-7	-4.772371E-7	-2.106221E-6
40	3727271841.308497	1.101815	-20.000000	27.734351	-1.959400E-5	-5.017898E-11	8.749950E-11	-4.454593E-7	-4.668393E-7	-4.678849E-7	-4.535770E-7	-4.584401E-7	-4.602081E-7	-2.075812E-6
41	3727271856.743886	1.097421	-20.000000	27.743725	-1.965800E-5	-5.483500E-11	8.748220E-11	-2.820111E-7	-2.820414E-7	-2.820737E-7	-2.820759E-7	-2.820505E-7	-2.820575E-7	-2.312637E-6
42	3727271872.357536	1.107145	-20.000000	27.732548	-1.962700E-5	-5.293252E-11	8.748450E-11	-2.820573E-7	-2.820530E-7	-2.820705E-7	-2.821063E-7	-2.820718E-7	-2.820639E-7	-2.316798E-6
