#Open Capacitance 1000Hz:6.274610E-12
#Open Capacitance 100000Hz:Not Measured
#34352_008_PSS_HM_XX_IrradSensor_b
#Date/Time: 4/19/2021 2:58:08 PM
#Sensor Name: 34352_008_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3701703556.666451	3.828643	27.510725	25.767730	-3.800000E-9	-5.662934E-11	8.951130E-11	-2.348544E-10	-2.347859E-10	-2.340262E-10	-2.342363E-10	-2.344757E-10	-2.345111E-10	-2.543814E-6
2	3701703573.456057	3.823465	27.513104	25.766800	-3.790000E-9	-4.485924E-11	8.951280E-11	-2.348544E-10	-2.347859E-10	-2.340262E-10	-2.342363E-10	-2.344757E-10	-2.345111E-10	-2.543956E-6
3	3701703590.119478	3.840169	27.513122	25.772784	-3.790000E-9	-4.951720E-11	8.951670E-11	-2.345073E-10	-2.397112E-10	-2.353523E-10	-2.398375E-10	-2.373521E-10	-2.375317E-10	-2.544408E-6
4	3701703606.843218	3.836114	27.511657	25.771397	-3.790000E-9	-4.766394E-11	8.951730E-11	-2.335792E-10	-2.326493E-10	-2.327595E-10	-2.309739E-10	-2.324905E-10	-2.327044E-10	-2.545235E-6
5	3701703623.523415	3.825277	27.510904	25.772052	-3.780000E-9	-5.262232E-11	8.952230E-11	-2.342879E-10	-2.327703E-10	-2.329352E-10	-2.334528E-10	-2.333615E-10	-2.331940E-10	-2.546468E-6
6	3701703640.266717	3.791557	27.511478	25.776966	-3.780000E-9	-5.142032E-11	8.952360E-11	-2.326932E-10	-2.322486E-10	-2.344007E-10	-2.331041E-10	-2.331116E-10	-2.328987E-10	-2.547391E-6
7	3701703656.947966	3.769991	27.508704	25.786556	-3.780000E-9	-4.831501E-11	8.952940E-11	-2.353653E-10	-2.362281E-10	-2.355932E-10	-2.350965E-10	-2.355708E-10	-2.354792E-10	-2.545581E-6
8	3701703673.609423	3.769234	27.508862	25.790618	-3.770000E-9	-5.086928E-11	8.953060E-11	-2.358249E-10	-2.346008E-10	-2.361484E-10	-2.353529E-10	-2.354818E-10	-2.355889E-10	-2.547574E-6
9	3701703690.316023	3.779449	27.511062	25.795000	-3.780000E-9	-5.137013E-11	8.953650E-11	-2.351330E-10	-2.354742E-10	-2.355459E-10	-2.355653E-10	-2.354296E-10	-2.355101E-10	-2.548137E-6
10	3701703707.010049	3.753937	27.509792	25.799735	-3.770000E-9	-4.576059E-11	8.953780E-11	-2.322543E-10	-2.338667E-10	-2.336923E-10	-2.339109E-10	-2.334311E-10	-2.337795E-10	-2.547438E-6
11	3701703723.686995	3.743810	27.507753	25.802668	-3.770000E-9	-4.786407E-11	8.954380E-11	-2.357489E-10	-2.368530E-10	-2.344874E-10	-2.364003E-10	-2.358724E-10	-2.360746E-10	-2.545897E-6
12	3701703740.408427	3.748491	27.506881	25.811605	-3.770000E-9	-4.936663E-11	8.954760E-11	-2.347092E-10	-2.360726E-10	-2.350561E-10	-2.342889E-10	-2.350317E-10	-2.348827E-10	-2.546259E-6
13	3701703757.110293	3.753198	27.506662	25.803579	-3.760000E-9	-5.372398E-11	8.955260E-11	-2.363394E-10	-2.342456E-10	-2.342178E-10	-2.339154E-10	-2.346795E-10	-2.342317E-10	-2.544471E-6
14	3701703773.809461	3.730767	27.506642	25.807582	-3.770000E-9	-5.667899E-11	8.955840E-11	-2.353655E-10	-2.346716E-10	-2.343936E-10	-2.335958E-10	-2.345066E-10	-2.345326E-10	-2.538020E-6
15	3701703790.542493	3.735119	27.505532	25.812278	-3.760000E-9	-4.816447E-11	8.956420E-11	-2.364143E-10	-2.335536E-10	-2.339183E-10	-2.394879E-10	-2.358435E-10	-2.351663E-10	-2.544962E-6
16	3701703807.281605	3.738098	27.503255	25.815925	-3.760000E-9	-4.556009E-11	8.956470E-11	-2.347239E-10	-2.333992E-10	-2.344270E-10	-2.358225E-10	-2.345931E-10	-2.345755E-10	-2.544270E-6
17	3701703823.953758	3.738354	27.503888	25.819275	-3.750000E-9	-5.207103E-11	8.956950E-11	-2.357220E-10	-2.356666E-10	-2.356116E-10	-2.362032E-10	-2.358009E-10	-2.356943E-10	-2.543911E-6
18	3701703840.676239	3.728453	27.504444	25.819769	-3.750000E-9	-5.743010E-11	8.957270E-11	-2.397012E-10	-2.375346E-10	-2.400876E-10	-2.379545E-10	-2.388195E-10	-2.388278E-10	-2.547572E-6
19	3701703857.421058	3.741200	27.503829	25.820166	-3.750000E-9	-5.237151E-11	8.957650E-11	-2.352950E-10	-2.368685E-10	-2.379022E-10	-2.353082E-10	-2.363435E-10	-2.360883E-10	-2.543743E-6
20	3701703874.144259	3.740544	27.503829	25.817351	-3.750000E-9	-5.302261E-11	8.957790E-11	-2.363726E-10	-2.364648E-10	-2.372726E-10	-2.372088E-10	-2.368297E-10	-2.368368E-10	-2.540469E-6
21	3701703890.901962	3.734624	27.503808	25.822842	-3.750000E-9	-5.307263E-11	8.958180E-11	-2.373167E-10	-2.404710E-10	-2.377204E-10	-2.358433E-10	-2.378379E-10	-2.375185E-10	-2.536113E-6
22	3701703907.579098	3.716620	27.503590	25.830332	-3.750000E-9	-5.923301E-11	8.958220E-11	-2.369503E-10	-2.358016E-10	-2.374474E-10	-2.361611E-10	-2.365901E-10	-2.365557E-10	-2.540703E-6
23	3701703924.276457	3.754101	27.502738	25.824306	-3.750000E-9	-4.586048E-11	8.959040E-11	-2.377153E-10	-2.371451E-10	-2.387650E-10	-2.397194E-10	-2.383362E-10	-2.382401E-10	-2.541805E-6
24	3701703941.011613	3.719581	27.504522	25.833899	-3.740000E-9	-5.026785E-11	8.959310E-11	-2.380411E-10	-2.386799E-10	-2.466297E-10	-2.375793E-10	-2.402325E-10	-2.383605E-10	-2.540829E-6
25	3701703957.719221	3.721277	27.502797	25.840161	-3.740000E-9	-5.187054E-11	8.958610E-11	-2.347754E-10	-2.346025E-10	-2.351377E-10	-2.372473E-10	-2.354407E-10	-2.349566E-10	-2.544537E-6
26	3701703974.422213	3.731190	27.502322	25.848008	-3.740000E-9	-4.681200E-11	8.958880E-11	-2.357133E-10	-2.348839E-10	-2.352309E-10	-2.346739E-10	-2.351255E-10	-2.350574E-10	-2.546921E-6
27	3701703991.130306	3.704282	27.503590	25.849060	-3.740000E-9	-5.177032E-11	8.959170E-11	-2.380727E-10	-2.370908E-10	-2.346174E-10	-2.348380E-10	-2.361547E-10	-2.359644E-10	-2.547139E-6
28	3701704007.819519	3.711070	27.501927	25.845571	-3.740000E-9	-5.252159E-11	8.959170E-11	-2.361110E-10	-2.376200E-10	-2.363239E-10	-2.385358E-10	-2.371477E-10	-2.369720E-10	-2.550837E-6
