#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.290340E-12
#38713_049_2-S_HM_XX_Irrad_20min_Interstrip2
#Date/Time: 4/21/2022 1:58:07 PM
#Sensor Name: 38713_049_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
34	3733409465.438772	1.315738	-20.000000	25.361332	-1.350600E-5	5.382970E-12	-1.863790E-7	-1.882330E-7	-1.900984E-7
35	3733409486.286920	1.297767	-20.000000	25.357288	-1.354500E-5	5.383930E-12	-1.864594E-7	-1.882736E-7	-1.900503E-7
36	3733409507.226702	1.343022	-20.000000	25.359847	-1.355400E-5	5.384080E-12	-1.865617E-7	-1.883430E-7	-1.901336E-7
37	3733409528.262247	1.313778	-20.000000	25.333470	-1.355000E-5	5.384690E-12	-1.867078E-7	-1.885099E-7	-1.903712E-7
38	3733409549.558586	1.348659	-20.000000	25.383130	-1.349800E-5	5.383430E-12	-1.867875E-7	-1.885995E-7	-1.903692E-7
39	3733409570.453370	1.358769	-20.000000	25.351286	-1.353800E-5	5.383470E-12	-1.868525E-7	-1.886651E-7	-1.904453E-7
40	3733409591.373441	1.340609	-20.000000	25.359270	-1.355200E-5	5.384820E-12	-1.869569E-7	-1.886992E-7	-1.905357E-7
41	3733409612.776448	1.329212	-20.000000	25.362481	-1.355100E-5	5.384980E-12	-1.869049E-7	-1.887712E-7	-1.905451E-7
42	3733409634.638062	1.352496	-20.000000	25.367099	-1.350200E-5	5.385950E-12	-1.869301E-7	-1.887753E-7	-1.906199E-7
43	3733409655.862969	1.320645	-20.000000	25.341278	-1.355400E-5	5.385570E-12	-1.870609E-7	-1.888651E-7	-1.907125E-7
44	3733409677.601760	1.319295	-20.000000	25.339257	-1.352900E-5	5.385610E-12	-1.872313E-7	-1.890534E-7	-1.908197E-7
45	3733409698.917699	1.342623	-20.000000	25.351029	-1.346100E-5	5.382960E-12	-1.873675E-7	-1.891154E-7	-1.909283E-7
46	3733409719.769944	1.356182	-20.000000	25.348312	-1.352800E-5	5.383980E-12	-1.873610E-7	-1.892270E-7	-1.909998E-7
47	3733409741.108994	1.365750	-20.000000	25.356418	-1.354500E-5	5.383020E-12	-1.874059E-7	-1.892285E-7	-1.910393E-7
48	3733409762.881294	1.318012	-20.000000	25.348748	-1.352600E-5	5.383940E-12	-1.875158E-7	-1.892740E-7	-1.910528E-7
49	3733409784.239129	1.276725	-20.000000	25.321442	-1.353800E-5	5.383620E-12	-1.875633E-7	-1.892826E-7	-1.910867E-7
50	3733409805.969578	1.337717	-20.000000	25.321660	-1.352700E-5	5.384520E-12	-1.877464E-7	-1.895281E-7	-1.913769E-7
51	3733409827.161491	1.330898	-20.000000	25.334639	-1.349000E-5	5.384850E-12	-1.877563E-7	-1.897055E-7	-1.914760E-7
52	3733409847.903854	1.339739	-20.000000	25.310997	-1.354000E-5	5.385270E-12	-1.879145E-7	-1.897950E-7	-1.916790E-7
53	3733409868.938456	1.307678	-20.000000	25.289042	-1.355000E-5	5.384170E-12	-1.880420E-7	-1.899077E-7	-1.916823E-7
54	3733409890.212116	1.331629	-20.000000	25.330478	-1.349400E-5	5.383080E-12	-1.881698E-7	-1.900043E-7	-1.918651E-7
55	3733409911.118643	1.317827	-20.000000	25.310384	-1.353000E-5	5.382280E-12	-1.882892E-7	-1.900985E-7	-1.919560E-7
56	3733409931.947301	1.307063	-20.000000	25.289735	-1.354900E-5	5.378970E-12	-1.884916E-7	-1.902920E-7	-1.921700E-7
57	3733409953.365665	1.291733	-20.000000	25.293777	-1.354900E-5	5.371460E-12	-1.890128E-7	-1.908237E-7	-1.926152E-7
58	3733409975.162397	1.310014	-20.000000	25.302813	-1.352400E-5	5.352130E-12	-1.900876E-7	-1.919326E-7	-1.938423E-7
59	3733409996.541801	1.290547	-20.000000	25.289855	-1.354400E-5	5.289480E-12	-1.924906E-7	-1.942685E-7	-1.961484E-7
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.290400E-12
#38713_049_2-S_HM_XX_Irrad_20min_Interstrip2
#Date/Time: 4/21/2022 2:36:24 PM
#Sensor Name: 38713_049_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
12	3733411063.856363	1.338203	-20.000000	25.161382	-1.355200E-5	5.386930E-12	-1.836360E-7	-1.853067E-7	-1.869542E-7
