36696_039_PSS_HM_XX_1100min_Interstrip
Date/Time: 11/19/2021 12:29:38 PM
Sensor Name: 36696_039_PSS_HM_XX_1100min
Type: P
Annealing Status: 1100 min
Environment: 23.5C
Tester: Nikolas Pervan
Notes: After Alibava

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-2.1700E-6	-2.1700E-6	-2.1700E-6	-2.1700E-6	-2.1700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -20.0000	-2.8700E-6	-2.8700E-6	-2.8700E-6	-2.8700E-6	-2.8700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -30.0000	-3.4200E-6	-3.4200E-6	-3.4200E-6	-3.4200E-6	-3.4200E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -40.0000	-3.8800E-6	-3.8800E-6	-3.8800E-6	-3.8800E-6	-3.8800E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -50.0000	-4.3000E-6	-4.3000E-6	-4.3000E-6	-4.3000E-6	-4.3000E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -60.0000	-4.6900E-6	-4.6900E-6	-4.6900E-6	-4.6900E-6	-4.6900E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -70.0000	-5.0300E-6	-5.0300E-6	-5.0300E-6	-5.0300E-6	-5.0300E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -80.0000	-5.3600E-6	-5.3600E-6	-5.3600E-6	-5.3600E-6	-5.3600E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
  -90.0000	-5.6700E-6	-5.6700E-6	-5.6700E-6	-5.6700E-6	-5.6700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -100.0000	-5.9700E-6	-5.9700E-6	-5.9700E-6	-5.9700E-6	-5.9700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -110.0000	-6.2500E-6	-6.2500E-6	-6.2500E-6	-6.2500E-6	-6.2500E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -120.0000	-6.5300E-6	-6.5300E-6	-6.5300E-6	-6.5300E-6	-6.5300E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -130.0000	-6.7900E-6	-6.7900E-6	-6.7900E-6	-6.7900E-6	-6.7900E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -140.0000	-7.0400E-6	-7.0400E-6	-7.0400E-6	-7.0400E-6	-7.0400E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -150.0000	-7.2900E-6	-7.2900E-6	-7.2900E-6	-7.2900E-6	-7.2900E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -160.0000	-7.5300E-6	-7.5300E-6	-7.5300E-6	-7.5300E-6	-7.5300E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -170.0000	-7.7700E-6	-7.7700E-6	-7.7700E-6	-7.7700E-6	-7.7700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -180.0000	-8.0000E-6	-8.0000E-6	-8.0000E-6	-8.0000E-6	-8.0000E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -190.0000	-8.2200E-6	-8.2200E-6	-8.2200E-6	-8.2200E-6	-8.2200E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -200.0000	-8.4500E-6	-8.4500E-6	-8.4500E-6	-8.4500E-6	-8.4500E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -210.0000	-8.6600E-6	-8.6600E-6	-8.6600E-6	-8.6600E-6	-8.6600E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
 -220.0000	-8.8700E-6	-8.8700E-6	-8.8700E-6	-8.8700E-6	-8.8700E-6	  -20.0000	   29.1345	    1.2853	    0.0000	
