File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38874_011_2-S_HM_XX_DIODE,-5.405874e-10,-5.803378e-10,-6.261427e-10,206.48648648648648,3.5710961081080987e-10
38874_011_2-S_HM_XX_DIODEHALF,-2.171067e-10,-2.335654e-10,-2.610822e-10,207.92792792792793,3.3891322522522444e-11
38874_011_2-S_HM_XX_DIODEHALFPSTOP,-2.179738e-10,-2.348456e-10,-3.431079e-10,213.6936936936937,1.8496900900901412e-12
38874_011_2-S_HM_XX_DIODEHALFPSTOP_GRConnected,-9.174769e-11,-9.89783e-11,-1.049534e-10,204.08408408408408,1.195731862762764e-10
38874_011_2-S_HM_XX_DIODEQUARTER,-1.108296e-10,-1.196189e-10,-1.396312e-10,223.7837837837838,1.6758191891891674e-11
38874_011_2-S_HM_XX_IRRADSENSOR,-2.96e-09,-3.15e-09,-3.4e-09,223.30330330330332,2.2630330330330366e-09
