37399_049_PSS_HM_X_Irrad_20min
Date/Time: 12/6/2021 4:43:37 PM
Sensor Name: 37399_049_PSS_HM_X
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: OT sensor irrad 10

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-3.4500E-6	-3.4500E-6	-3.4500E-6	-3.4500E-6	-3.4500E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -20.0000	-4.6800E-6	-4.6800E-6	-4.6800E-6	-4.6800E-6	-4.6800E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -30.0000	-5.6500E-6	-5.6500E-6	-5.6500E-6	-5.6500E-6	-5.6500E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -40.0000	-6.4800E-6	-6.4800E-6	-6.4800E-6	-6.4800E-6	-6.4800E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -50.0000	-7.2300E-6	-7.2300E-6	-7.2300E-6	-7.2300E-6	-7.2300E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -60.0000	-7.9200E-6	-7.9200E-6	-7.9200E-6	-7.9200E-6	-7.9200E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -70.0000	-8.5500E-6	-8.5500E-6	-8.5500E-6	-8.5500E-6	-8.5500E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -80.0000	-9.1500E-6	-9.1500E-6	-9.1500E-6	-9.1500E-6	-9.1500E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
  -90.0000	-9.7100E-6	-9.7100E-6	-9.7100E-6	-9.7100E-6	-9.7100E-6	  -19.9000	   28.6434	    1.7629	    0.0000	
 -100.0000	-1.0250E-5	-1.0250E-5	-1.0250E-5	-1.0250E-5	-1.0250E-5	  -19.9000	   28.6434	    1.7629	    0.0000	
 -110.0000	-1.0780E-5	-1.0780E-5	-1.0780E-5	-1.0780E-5	-1.0780E-5	  -19.9000	   28.6434	    1.7629	    0.0000	
 -120.0000	-1.1280E-5	-1.1280E-5	-1.1280E-5	-1.1280E-5	-1.1280E-5	  -19.9000	   28.6434	    1.7629	    0.0000	
 -130.0000	-1.1770E-5	-1.1770E-5	-1.1770E-5	-1.1770E-5	-1.1770E-5	  -19.9000	   28.6434	    1.7629	    0.0000	
