Date/Time: 2/25/2021 6:56:37 PM
Sensor Name: PinDiode_1
Type: None
Annealing Status: None
Environment: RT
Tester: Andrew

Time Delay per Ramp Step (s): 0.500

Vf: 0.324980

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3697140447.242635	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140448.507482	1.000E-3	5.597E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140449.788307	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140451.056619	1.000E-3	5.597E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140452.331099	1.000E-5	3.258E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140453.602652	1.000E-3	5.598E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140454.885067	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140456.147491	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140457.431441	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140458.707515	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140459.994623	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140461.264077	1.000E-3	5.588E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140462.544544	1.000E-5	3.258E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140463.816749	1.000E-3	5.594E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140465.101475	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140466.374981	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140467.658194	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140468.925473	1.000E-3	5.586E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140470.217138	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140471.482044	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140472.763767	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140474.038187	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140475.322567	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140476.591875	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140477.875449	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140479.140947	1.000E-3	5.586E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140480.429067	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140481.697116	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140482.980506	1.000E-5	3.255E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140484.247869	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140485.527858	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140486.790908	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140488.073811	1.000E-5	3.255E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140489.339210	1.000E-3	5.596E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140490.629385	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140491.900846	1.000E-3	5.591E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140493.186329	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140494.448822	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140495.729979	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140496.996022	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140498.274660	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140499.544085	1.000E-3	5.587E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140500.831757	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140502.100894	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140503.399410	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140504.665462	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140505.959399	1.000E-5	3.259E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140507.221716	1.000E-3	5.599E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140508.509682	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140509.774072	1.000E-3	5.597E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140511.056429	1.000E-5	3.263E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140512.324198	1.000E-3	5.594E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140513.608690	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140514.880102	1.000E-3	5.599E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140516.169866	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140517.435073	1.000E-3	5.590E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140518.723041	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140519.988867	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140521.279354	1.000E-5	3.262E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697140522.545676	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
