File,I(600V),I(800V),I(1000V),DepV
34340_039_PSS_HM_XX_DIODE,-4.708793e-06,-5.405949e-06,-5.759633e-06,539.8989898989898
34340_039_PSS_HM_XX_DIODEHALF,-1.513761e-06,-1.678971e-06,-1.855952e-06,543.4343434343434
34340_039_PSS_HM_XX_DIODEHALFPSTOP,-1.635581e-06,-1.839815e-06,-2.022671e-06,532.8282828282829
34340_039_PSS_HM_XX_DIODEHALFPSTOP_GRConnected,-1.628295e-06,-1.86424e-06,-2.009966e-06,539.8989898989898
34340_039_PSS_HM_XX_DIODEQUARTER,-6.568588e-07,-7.417633e-07,-8.378972e-07,532.8282828282829
34340_039_PSS_HM_XX_IRRADSENSOR_20min,0,0,0,152
