GCD Test
Bias: 5000.000000
CV_37896_001_PSS_HM_XX_DIODEHALFPSTOP
Date/Time: 12/21/2021 1:58:50 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.079E-11	1.889E+9	   20.0553	   21.8693	   22.0218	   -0.7741	
  -20.0000	7.658E-12	3.697E+9	   20.0553	   21.8660	   22.0139	   -0.7817	
  -30.0000	6.232E-12	3.668E+9	   20.0528	   21.8660	   22.0127	   -0.7825	
  -40.0000	5.405E-12	4.058E+9	   20.0528	   21.8681	   22.0073	   -0.7841	
  -50.0000	4.845E-12	4.378E+9	   20.0553	   21.8687	   22.0041	   -0.7856	
  -60.0000	4.428E-12	4.150E+9	   20.0528	   21.8651	   22.0145	   -0.7821	
  -70.0000	4.087E-12	4.172E+9	   20.0528	   21.8635	   22.0022	   -0.7911	
  -80.0000	3.809E-12	4.470E+9	   20.0528	   21.8627	   22.0028	   -0.7914	
  -90.0000	3.586E-12	4.451E+9	   20.0502	   21.8593	   21.9965	   -0.7981	
 -100.0000	3.404E-12	4.218E+9	   20.0502	   21.8576	   21.9997	   -0.7976	
 -110.0000	3.242E-12	4.621E+9	   20.0502	   21.8594	   21.9927	   -0.8004	
 -120.0000	3.100E-12	4.693E+9	   20.0502	   21.8646	   21.9946	   -0.7949	
 -130.0000	2.979E-12	4.719E+9	   20.0476	   21.8646	   21.9886	   -0.7986	
 -140.0000	2.873E-12	5.435E+9	   20.0502	   21.8546	   21.9877	   -0.8075	
 -150.0000	2.769E-12	4.753E+9	   20.0502	   21.8545	   21.9858	   -0.8088	
 -160.0000	2.679E-12	4.904E+9	   20.0476	   21.8542	   21.9858	   -0.8091	
 -170.0000	2.597E-12	5.900E+9	   20.0476	   21.8542	   21.9858	   -0.8091	
 -180.0000	2.517E-12	4.567E+9	   20.0476	   21.8542	   21.9782	   -0.8138	
 -190.0000	2.448E-12	5.109E+9	   20.0476	   21.8543	   21.9813	   -0.8117	
 -200.0000	2.377E-12	5.471E+9	   20.0450	   21.8453	   21.9820	   -0.8189	
 -210.0000	2.313E-12	5.741E+9	   20.0450	   21.8478	   21.9753	   -0.8209	
 -220.0000	2.257E-12	4.844E+9	   20.0450	   21.8478	   21.9693	   -0.8246	
 -230.0000	2.219E-12	4.745E+9	   20.0450	   21.8420	   21.9722	   -0.8277	
 -240.0000	2.179E-12	3.330E+9	   20.0450	   21.8470	   21.9756	   -0.8214	
 -250.0000	2.141E-12	5.133E+9	   20.0450	   21.8371	   21.9681	   -0.8344	
 -260.0000	2.132E-12	7.220E+9	   20.0450	   21.8371	   21.9681	   -0.8344	
 -270.0000	2.121E-12	7.556E+9	   20.0425	   21.8428	   21.9639	   -0.8322	
 -280.0000	2.115E-12	7.441E+9	   20.0425	   21.8442	   21.9583	   -0.8345	
 -290.0000	2.110E-12	8.236E+9	   20.0425	   21.8367	   21.9529	   -0.8441	
 -300.0000	2.104E-12	9.833E+9	   20.0425	   21.8400	   21.9519	   -0.8419	
 -310.0000	2.099E-12	7.516E+9	   20.0425	   21.8389	   21.9554	   -0.8407	
 -320.0000	2.099E-12	8.017E+9	   20.0425	   21.8367	   21.9592	   -0.8402	
 -330.0000	2.094E-12	7.814E+9	   20.0399	   21.8360	   21.9529	   -0.8447	
 -340.0000	2.092E-12	8.722E+9	   20.0399	   21.8391	   21.9573	   -0.8394	
 -350.0000	2.091E-12	8.454E+9	   20.0399	   21.8326	   21.9617	   -0.8420	
 -360.0000	2.087E-12	8.484E+9	   20.0399	   21.8322	   21.9428	   -0.8542	
 -370.0000	2.086E-12	8.131E+9	   20.0373	   21.8322	   21.9503	   -0.8494	
 -380.0000	2.083E-12	9.900E+9	   20.0399	   21.8319	   21.9507	   -0.8495	
 -390.0000	2.083E-12	1.126E+10	   20.0373	   21.8340	   21.9399	   -0.8545	
 -400.0000	2.085E-12	9.727E+9	   20.0373	   21.8290	   21.9456	   -0.8551	
 -420.0000	2.081E-12	9.274E+9	   20.0373	   21.8254	   21.9361	   -0.8640	
 -440.0000	2.079E-12	1.076E+10	   20.0373	   21.8280	   21.9503	   -0.8529	
 -460.0000	2.076E-12	9.283E+9	   20.0373	   21.8267	   21.9466	   -0.8564	
 -480.0000	2.074E-12	1.142E+10	   20.0347	   21.8267	   21.9364	   -0.8627	
 -500.0000	2.074E-12	9.251E+9	   20.0347	   21.8235	   21.9396	   -0.8634	
 -520.0000	2.072E-12	1.008E+10	   20.0373	   21.8195	   21.9428	   -0.8648	
 -540.0000	2.072E-12	1.042E+10	   20.0347	   21.8179	   21.9326	   -0.8724	
 -560.0000	2.068E-12	1.045E+10	   20.0347	   21.8192	   21.9412	   -0.8660	
 -580.0000	2.069E-12	1.054E+10	   20.0347	   21.8131	   21.9209	   -0.8837	
 -600.0000	2.069E-12	1.124E+10	   20.0347	   21.8131	   21.9333	   -0.8760	
