#Open Capacitance 1000Hz:6.269690E-12
#Open Capacitance 100000Hz:Not Measured
#34253_037_PSS_HM_XX_IrradSensor
#Date/Time: 4/9/2021 11:15:05 AM
#Sensor Name: 34253_037_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: 

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3700826174.077291	3.405896	27.436532	26.261719	-3.390000E-9	-6.293589E-11	8.980390E-11	-2.931774E-10	-2.940722E-10	-2.922856E-10	-2.909794E-10	-2.926286E-10	-2.927315E-10	-2.729983E-6
2	3700826190.894939	3.368230	27.435896	26.261681	-3.390000E-9	-6.929597E-11	8.981000E-11	-2.931774E-10	-2.940722E-10	-2.922856E-10	-2.909794E-10	-2.926286E-10	-2.927315E-10	-2.731334E-6
3	3700826207.752451	3.372580	27.435343	26.255597	-3.390000E-9	-6.288579E-11	8.981940E-11	-2.921325E-10	-2.914544E-10	-2.911472E-10	-2.938934E-10	-2.921569E-10	-2.917935E-10	-2.729262E-6
4	3700826224.427009	3.379862	27.437701	26.264514	-3.380000E-9	-6.799394E-11	8.982900E-11	-2.949165E-10	-2.928481E-10	-2.924957E-10	-2.949606E-10	-2.938052E-10	-2.938823E-10	-2.734763E-6
5	3700826241.091781	3.382200	27.436909	26.265049	-3.380000E-9	-6.173388E-11	8.984220E-11	-2.932466E-10	-2.933772E-10	-2.931695E-10	-2.936986E-10	-2.933730E-10	-2.933119E-10	-2.732526E-6
6	3700826257.776526	3.373388	27.438117	26.271470	-3.390000E-9	-6.113295E-11	8.985690E-11	-2.931866E-10	-2.914117E-10	-2.920248E-10	-2.924453E-10	-2.922671E-10	-2.922350E-10	-2.733955E-6
7	3700826274.511824	3.365921	27.438255	26.279514	-3.370000E-9	-6.428810E-11	8.986310E-11	-2.913600E-10	-2.925510E-10	-2.923219E-10	-2.935128E-10	-2.924364E-10	-2.924364E-10	-2.734721E-6
8	3700826291.223414	3.362942	27.441088	26.281317	-3.380000E-9	-6.143339E-11	8.987950E-11	-2.951630E-10	-2.940094E-10	-2.920747E-10	-2.924791E-10	-2.934316E-10	-2.932443E-10	-2.732814E-6
9	3700826307.856819	3.344607	27.441187	26.279039	-3.380000E-9	-6.478882E-11	8.989790E-11	-2.892691E-10	-2.906959E-10	-2.890186E-10	-2.907461E-10	-2.899324E-10	-2.899825E-10	-2.733133E-6
10	3700826324.543613	3.357377	27.441268	26.280743	-3.370000E-9	-6.158372E-11	8.990650E-11	-2.908362E-10	-2.918560E-10	-2.926831E-10	-2.912075E-10	-2.916457E-10	-2.915317E-10	-2.736667E-6
