GCD Test
Bias: 5000.000000
IV_34253_036_PSS_HM_XX_DIODE
Date/Time: 4/26/2021 2:42:45 PM
Sensor Name: DIODE
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.530154E-10	-1.530154E-10	   23.0579	   23.4664	   18.0006	   -2.1972	
  -10.0000	-1.594434E-10	-1.594434E-10	   23.0579	   23.4601	   17.9991	   -2.2035	
  -15.0000	-1.638911E-10	-1.638911E-10	   23.0579	   23.4601	   17.9991	   -2.2035	
  -20.0000	-1.694373E-10	-1.694373E-10	   23.0579	   23.4537	   18.0000	   -2.2080	
  -25.0000	-1.768124E-10	-1.768124E-10	   23.0579	   23.4537	   18.0000	   -2.2080	
  -30.0000	-1.867314E-10	-1.867314E-10	   23.0579	   23.4507	   18.0016	   -2.2092	
  -35.0000	-2.010103E-10	-2.010103E-10	   23.0579	   23.4507	   18.0016	   -2.2092	
  -40.0000	-2.147737E-10	-2.147737E-10	   23.0579	   23.4527	   18.0028	   -2.2066	
  -45.0000	-2.244280E-10	-2.244280E-10	   23.0579	   23.4524	   18.0044	   -2.2057	
  -50.0000	-2.348306E-10	-2.348306E-10	   23.0579	   23.4524	   18.0044	   -2.2057	
  -55.0000	-2.398615E-10	-2.398615E-10	   23.0553	   23.4501	   18.0066	   -2.2059	
  -60.0000	-2.456197E-10	-2.456197E-10	   23.0553	   23.4501	   18.0066	   -2.2059	
  -65.0000	-2.470930E-10	-2.470930E-10	   23.0579	   23.4519	   18.0196	   -2.1947	
  -70.0000	-2.481980E-10	-2.481980E-10	   23.0579	   23.4519	   18.0196	   -2.1947	
  -75.0000	-2.525652E-10	-2.525652E-10	   23.0579	   23.4519	   18.0294	   -2.1874	
  -80.0000	-2.517754E-10	-2.517754E-10	   23.0579	   23.4468	   18.0288	   -2.1920	
  -85.0000	-2.542883E-10	-2.542883E-10	   23.0579	   23.4468	   18.0288	   -2.1920	
  -90.0000	-2.548577E-10	-2.548577E-10	   23.0579	   23.4444	   18.0234	   -2.1980	
  -95.0000	-2.561769E-10	-2.561769E-10	   23.0579	   23.4444	   18.0234	   -2.1980	
 -100.0000	-2.578730E-10	-2.578730E-10	   23.0579	   23.4435	   18.0367	   -2.1887	
 -105.0000	-2.575499E-10	-2.575499E-10	   23.0579	   23.4435	   18.0367	   -2.1887	
 -110.0000	-2.575707E-10	-2.575707E-10	   23.0579	   23.4414	   18.0468	   -2.1829	
 -115.0000	-2.585147E-10	-2.585147E-10	   23.0579	   23.4397	   18.0386	   -2.1904	
 -120.0000	-2.587895E-10	-2.587895E-10	   23.0579	   23.4397	   18.0386	   -2.1904	
 -125.0000	-2.610622E-10	-2.610622E-10	   23.0579	   23.4392	   18.0531	   -2.1799	
 -130.0000	-2.636344E-10	-2.636344E-10	   23.0579	   23.4392	   18.0531	   -2.1799	
 -135.0000	-2.600563E-10	-2.600563E-10	   23.0579	   23.4391	   18.0576	   -2.1767	
 -140.0000	-2.634648E-10	-2.634648E-10	   23.0579	   23.4386	   18.0531	   -2.1805	
 -145.0000	-2.621266E-10	-2.621266E-10	   23.0579	   23.4386	   18.0531	   -2.1805	
 -150.0000	-2.652169E-10	-2.652169E-10	   23.0579	   23.4397	   18.0680	   -2.1684	
 -155.0000	-2.670360E-10	-2.670360E-10	   23.0579	   23.4385	   18.0708	   -2.1673	
 -160.0000	-2.656579E-10	-2.656579E-10	   23.0579	   23.4385	   18.0708	   -2.1673	
 -165.0000	-2.668042E-10	-2.668042E-10	   23.0579	   23.4376	   18.0750	   -2.1650	
 -170.0000	-2.664250E-10	-2.664250E-10	   23.0579	   23.4376	   18.0750	   -2.1650	
 -175.0000	-2.677937E-10	-2.677937E-10	   23.0553	   23.4343	   18.0724	   -2.1695	
