File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38693_046_2-S_HM_XX_DIODE,-4.547071e-10,-4.926549e-10,-5.588449e-10,212.73273273273273,2.240939495495509e-10
38693_046_2-S_HM_XX_DIODEHALF,-1.879424e-10,-2.018091e-10,-2.276166e-10,218.97897897897897,2.461088588588241e-12
38693_046_2-S_HM_XX_DIODEHALFPSTOP,-1.860663e-10,-2.001069e-10,-2.199926e-10,219.45945945945945,3.24657648648651e-11
38693_046_2-S_HM_XX_DIODEHALFPSTOP_GR,-7.892607e-11,-8.460576e-11,-8.964433e-11,217.53753753753753,9.41120877777777e-11
38693_046_2-S_HM_XX_DIODEQUARTER,-1.029303e-10,-1.12676e-10,-1.375234e-10,256.45645645645646,2.0714025615616158e-11
38693_046_2-S_HM_XX_IRRADSENSOR,-3.34e-09,-3.54e-09,-3.78e-09,231.95195195195197,1.1256156156156028e-09
