#Open Capacitance 1000Hz:6.258800E-12
#Open Capacitance 100000Hz:Not Measured
#34340_039_PSS_HM_XX_IrradSensor
#Date/Time: 4/22/2021 2:40:09 PM
#Sensor Name: 34340_039_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3701961678.183058	2.960736	29.390527	27.990164	-3.940000E-9	-6.734252E-11	9.057410E-11	-3.044257E-10	-3.047698E-10	-3.045721E-10	-3.057639E-10	-3.048829E-10	-3.046710E-10	-2.719918E-6
2	3701961695.095746	2.970750	29.389675	27.989213	-3.940000E-9	-7.124881E-11	9.056290E-11	-3.044257E-10	-3.047698E-10	-3.045721E-10	-3.057639E-10	-3.048829E-10	-3.046710E-10	-2.722945E-6
3	3701961711.862859	2.968240	29.388210	28.002906	-3.930000E-9	-6.844433E-11	9.055310E-11	-3.078603E-10	-3.074656E-10	-3.070992E-10	-3.071458E-10	-3.073927E-10	-3.073057E-10	-2.727142E-6
4	3701961728.555373	2.965219	29.386288	28.002351	-3.950000E-9	-5.963024E-11	9.054830E-11	-3.052552E-10	-3.054297E-10	-3.054108E-10	-3.061169E-10	-3.055532E-10	-3.054202E-10	-2.728719E-6
5	3701961745.245042	2.973663	29.387795	28.009704	-3.930000E-9	-6.193391E-11	9.054690E-11	-3.040767E-10	-3.025493E-10	-3.021719E-10	-3.063928E-10	-3.037977E-10	-3.033130E-10	-2.730209E-6
6	3701961761.999442	2.967486	29.386605	28.004353	-3.930000E-9	-6.298562E-11	9.053820E-11	-3.042152E-10	-3.045964E-10	-3.048491E-10	-3.028632E-10	-3.041310E-10	-3.044058E-10	-2.728299E-6
7	3701961778.841235	2.972930	29.386288	28.007364	-3.940000E-9	-6.589032E-11	9.053320E-11	-3.044418E-10	-3.065433E-10	-3.051956E-10	-3.046585E-10	-3.052098E-10	-3.049270E-10	-2.728945E-6
8	3701961795.562121	2.965084	29.385296	28.006810	-3.930000E-9	-6.358658E-11	9.053240E-11	-3.039883E-10	-3.020595E-10	-3.082683E-10	-3.040877E-10	-3.046009E-10	-3.040380E-10	-2.731346E-6
9	3701961812.798590	2.965881	29.383455	28.010140	-3.930000E-9	-6.418752E-11	9.053210E-11	-3.045280E-10	-3.030144E-10	-3.042866E-10	-3.066688E-10	-3.046245E-10	-3.044073E-10	-2.731301E-6
10	3701961829.793511	2.971901	29.380719	28.022722	-3.940000E-9	-6.253492E-11	9.053070E-11	-3.032505E-10	-3.040950E-10	-3.043102E-10	-3.044243E-10	-3.040200E-10	-3.042026E-10	-2.732198E-6
11	3701961846.651681	2.961872	29.380501	28.013527	-3.930000E-9	-6.463823E-11	9.052930E-11	-3.042320E-10	-3.048047E-10	-3.029298E-10	-3.022315E-10	-3.035495E-10	-3.035809E-10	-2.730008E-6
12	3701961863.372333	2.963813	29.382068	28.016956	-3.940000E-9	-6.283542E-11	9.052910E-11	-3.058424E-10	-3.048166E-10	-3.038862E-10	-3.046087E-10	-3.047885E-10	-3.047126E-10	-2.730755E-6
13	3701961880.096789	2.971037	29.380086	28.016660	-3.930000E-9	-6.709218E-11	9.052420E-11	-3.013671E-10	-3.031227E-10	-3.090832E-10	-3.019690E-10	-3.038855E-10	-3.025458E-10	-2.728887E-6
14	3701961896.840256	2.974328	29.381174	28.011584	-3.930000E-9	-6.704204E-11	9.052180E-11	-3.052440E-10	-3.070217E-10	-3.108608E-10	-3.140606E-10	-3.092968E-10	-3.089413E-10	-2.728529E-6
15	3701961913.549058	2.969072	29.378974	28.018958	-3.940000E-9	-6.914547E-11	9.051870E-11	-3.040653E-10	-3.016255E-10	-3.013101E-10	-3.031853E-10	-3.025465E-10	-3.024054E-10	-2.729044E-6
16	3701961930.241889	2.979143	29.380125	28.013766	-3.930000E-9	-6.403723E-11	9.051530E-11	-3.022067E-10	-3.034600E-10	-3.059493E-10	-3.034772E-10	-3.037733E-10	-3.034686E-10	-2.729276E-6
17	3701961946.968129	2.970798	29.377192	28.033026	-3.930000E-9	-6.488865E-11	9.050940E-11	-3.028161E-10	-3.024502E-10	-3.029301E-10	-3.032281E-10	-3.028561E-10	-3.028731E-10	-2.731759E-6
18	3701961963.670863	2.971554	29.378104	28.029875	-3.930000E-9	-6.503891E-11	9.050640E-11	-3.024094E-10	-3.023968E-10	-3.024041E-10	-3.053898E-10	-3.031500E-10	-3.024067E-10	-2.731923E-6
19	3701961980.363603	2.970200	29.378400	28.027200	-3.930000E-9	-6.378690E-11	9.049980E-11	-3.033209E-10	-3.026199E-10	-3.004646E-10	-3.009044E-10	-3.018274E-10	-3.017622E-10	-2.734637E-6
20	3701961997.094780	2.983892	29.376696	28.033444	-3.930000E-9	-6.954610E-11	9.049890E-11	-3.022921E-10	-3.022601E-10	-3.038662E-10	-3.017648E-10	-3.025458E-10	-3.022761E-10	-2.733227E-6
21	3701962013.795222	2.973385	29.374834	28.040914	-3.930000E-9	-6.854448E-11	9.049280E-11	-3.008054E-10	-2.993533E-10	-3.003761E-10	-3.013854E-10	-3.004800E-10	-3.005908E-10	-2.732790E-6
22	3701962030.525711	2.963992	29.372971	28.037169	-3.930000E-9	-6.839428E-11	9.049010E-11	-3.015456E-10	-3.007283E-10	-2.990086E-10	-3.016784E-10	-3.007402E-10	-3.011370E-10	-2.731875E-6
23	3701962047.274120	2.968886	29.373091	28.038852	-3.930000E-9	-6.383696E-11	9.048820E-11	-3.005762E-10	-2.996177E-10	-3.013595E-10	-3.014140E-10	-3.007418E-10	-3.009678E-10	-2.727272E-6
24	3701962064.001708	2.971759	29.372891	28.033086	-3.930000E-9	-7.355257E-11	9.048820E-11	-3.018132E-10	-2.994312E-10	-3.022530E-10	-3.025973E-10	-3.015237E-10	-3.020331E-10	-2.723514E-6
25	3701962080.724649	2.963825	29.371722	28.041270	-3.930000E-9	-6.143314E-11	9.048380E-11	-3.017886E-10	-3.015332E-10	-3.013992E-10	-3.019857E-10	-3.016767E-10	-3.016609E-10	-2.725613E-6
26	3701962097.576985	2.976508	29.371444	28.048584	-3.930000E-9	-6.258496E-11	9.047610E-11	-3.016817E-10	-2.995501E-10	-2.989913E-10	-3.000812E-10	-3.000761E-10	-2.998156E-10	-2.721679E-6
27	3701962114.332487	2.972984	29.371008	28.029600	-3.920000E-9	-6.273521E-11	9.047150E-11	-3.025689E-10	-3.013278E-10	-3.039570E-10	-3.024886E-10	-3.025856E-10	-3.025288E-10	-2.727359E-6
28	3701962131.020651	2.971917	29.367621	28.044938	-3.920000E-9	-6.418750E-11	9.047490E-11	-3.021398E-10	-3.044716E-10	-3.045822E-10	-3.043584E-10	-3.038880E-10	-3.044150E-10	-2.717246E-6
29	3701962147.746007	2.963433	29.372197	28.028112	-3.920000E-9	-7.585611E-11	9.047080E-11	-3.045015E-10	-3.021610E-10	-3.026498E-10	-3.017712E-10	-3.027709E-10	-3.024054E-10	-2.722986E-6
30	3701962164.425390	2.973651	29.369029	28.051358	-3.930000E-9	-6.829400E-11	9.046990E-11	-3.023646E-10	-3.028683E-10	-3.034246E-10	-3.040133E-10	-3.031677E-10	-3.031464E-10	-2.723298E-6
31	3701962181.144733	2.979475	29.368948	28.046543	-3.930000E-9	-6.849438E-11	9.046340E-11	-3.035872E-10	-3.071179E-10	-3.045573E-10	-3.060647E-10	-3.053318E-10	-3.053110E-10	-2.735981E-6
32	3701962197.878928	2.976140	29.367779	28.030727	-3.920000E-9	-6.659139E-11	9.046120E-11	-3.038431E-10	-3.041831E-10	-3.023140E-10	-3.041070E-10	-3.036118E-10	-3.039750E-10	-2.736384E-6
33	3701962214.529165	2.968209	29.364826	28.017530	-3.920000E-9	-6.664145E-11	9.046110E-11	-3.044856E-10	-3.014852E-10	-3.061267E-10	-3.055474E-10	-3.044112E-10	-3.050165E-10	-2.729303E-6
34	3701962231.205477	2.984309	29.364569	28.031699	-3.930000E-9	-6.944590E-11	9.045830E-11	-2.987331E-10	-3.006670E-10	-3.016456E-10	-3.010309E-10	-3.005192E-10	-3.008490E-10	-2.731071E-6
35	3701962247.924891	2.976199	29.365717	28.007722	-3.930000E-9	-6.288545E-11	9.045870E-11	-3.022994E-10	-3.008921E-10	-3.003454E-10	-3.007858E-10	-3.010807E-10	-3.008389E-10	-2.733203E-6
36	3701962264.628870	2.978248	29.366135	28.033958	-3.920000E-9	-6.874477E-11	9.045690E-11	-3.045150E-10	-3.040755E-10	-3.032485E-10	-3.045394E-10	-3.040946E-10	-3.042953E-10	-2.732732E-6
37	3701962281.358610	2.974176	29.364013	28.035662	-3.910000E-9	-5.882893E-11	9.045410E-11	-3.046344E-10	-3.042786E-10	-3.025199E-10	-3.041221E-10	-3.038888E-10	-3.042003E-10	-2.735454E-6
38	3701962298.043454	2.973499	29.363717	28.033603	-3.920000E-9	-6.393715E-11	9.045330E-11	-3.038934E-10	-3.052998E-10	-3.034481E-10	-3.039602E-10	-3.041504E-10	-3.039268E-10	-2.737491E-6
39	3701962314.765637	2.971004	29.364252	28.022486	-3.920000E-9	-6.694183E-11	9.045620E-11	-3.004061E-10	-3.023567E-10	-3.029154E-10	-3.075842E-10	-3.033156E-10	-3.026360E-10	-2.737004E-6
40	3701962331.445423	2.971388	29.363200	28.022743	-3.920000E-9	-6.754286E-11	9.045250E-11	-3.010664E-10	-2.994617E-10	-3.028186E-10	-3.025279E-10	-3.014686E-10	-3.017972E-10	-2.734702E-6
41	3701962348.100877	2.975592	29.363914	28.023971	-3.930000E-9	-5.958008E-11	9.045060E-11	-2.997623E-10	-3.009469E-10	-3.017820E-10	-3.010129E-10	-3.008760E-10	-3.009799E-10	-2.734215E-6
42	3701962364.790905	2.977804	29.362745	28.036655	-3.920000E-9	-6.553968E-11	9.045270E-11	-3.000168E-10	-3.008660E-10	-3.021133E-10	-3.017069E-10	-3.011757E-10	-3.012865E-10	-2.734751E-6
43	3701962381.523814	2.982727	29.364270	28.026548	-3.920000E-9	-6.393712E-11	9.045490E-11	-3.035583E-10	-3.036018E-10	-3.013380E-10	-3.015823E-10	-3.025201E-10	-3.025703E-10	-2.726470E-6
44	3701962398.245254	2.981400	29.362566	28.028748	-3.920000E-9	-6.018114E-11	9.045520E-11	-3.038458E-10	-3.034608E-10	-3.054838E-10	-3.040374E-10	-3.042069E-10	-3.039416E-10	-2.729942E-6
45	3701962414.914970	2.967079	29.361971	28.046047	-3.920000E-9	-6.413742E-11	9.045070E-11	-3.037625E-10	-3.019213E-10	-3.031526E-10	-3.034980E-10	-3.030836E-10	-3.033253E-10	-2.739159E-6
46	3701962431.604046	2.965586	29.360468	28.066932	-3.920000E-9	-6.498877E-11	9.045490E-11	-3.045850E-10	-3.033775E-10	-3.044960E-10	-3.033250E-10	-3.039459E-10	-3.039367E-10	-2.734963E-6
47	3701962448.318027	2.971749	29.362369	28.050564	-3.910000E-9	-6.944591E-11	9.045970E-11	-3.029321E-10	-3.043160E-10	-3.025265E-10	-3.004815E-10	-3.025640E-10	-3.027293E-10	-2.724713E-6
48	3701962464.988305	2.980667	29.359873	28.041449	-3.920000E-9	-5.988061E-11	9.045060E-11	-3.040367E-10	-3.013551E-10	-3.004504E-10	-3.018669E-10	-3.019273E-10	-3.016110E-10	-2.731775E-6
49	3701962481.616346	2.974137	29.359852	28.038873	-3.920000E-9	-6.198394E-11	9.044940E-11	-3.024234E-10	-3.035680E-10	-3.010795E-10	-3.026241E-10	-3.024238E-10	-3.025238E-10	-2.735576E-6
50	3701962498.268974	2.971276	29.359197	28.031244	-3.910000E-9	-6.468834E-11	9.045520E-11	-3.024976E-10	-3.027174E-10	-3.019388E-10	-3.014260E-10	-3.021449E-10	-3.022182E-10	-2.731106E-6
51	3701962514.885966	2.970522	29.359436	28.030392	-3.920000E-9	-6.533935E-11	9.045430E-11	-3.005494E-10	-2.997669E-10	-3.001909E-10	-3.016038E-10	-3.005278E-10	-3.003702E-10	-2.735079E-6
52	3701962531.600367	2.973312	29.357930	28.050803	-3.910000E-9	-6.488864E-11	9.044780E-11	-3.009094E-10	-3.043029E-10	-3.014070E-10	-2.988604E-10	-3.013699E-10	-3.011582E-10	-2.736120E-6
53	3701962548.311196	2.965725	29.357257	28.035426	-3.910000E-9	-6.318593E-11	9.044700E-11	-3.057259E-10	-3.053537E-10	-3.038068E-10	-3.037019E-10	-3.046471E-10	-3.045802E-10	-2.731549E-6
54	3701962565.041755	2.964617	29.360268	28.038535	-3.920000E-9	-6.493861E-11	9.044910E-11	-3.014649E-10	-2.993945E-10	-2.999042E-10	-3.019093E-10	-3.006682E-10	-3.006846E-10	-2.722043E-6
55	3701962581.745243	2.967065	29.358088	28.056886	-3.920000E-9	-6.348638E-11	9.044830E-11	-3.037166E-10	-3.029123E-10	-3.034086E-10	-3.023622E-10	-3.030999E-10	-3.031605E-10	-2.725121E-6
56	3701962598.436574	2.970154	29.357514	28.047730	-3.910000E-9	-6.323610E-11	9.044850E-11	-3.025951E-10	-3.039249E-10	-3.043935E-10	-3.045484E-10	-3.038655E-10	-3.041592E-10	-2.733234E-6
57	3701962615.555140	2.972436	29.357691	28.043192	-3.910000E-9	-6.413758E-11	9.044770E-11	-3.043518E-10	-3.053785E-10	-3.043467E-10	-3.040364E-10	-3.045284E-10	-3.043493E-10	-2.731191E-6
58	3701962632.542129	2.968653	29.356405	28.055696	-3.920000E-9	-6.609061E-11	9.044840E-11	-3.022479E-10	-3.009520E-10	-3.019680E-10	-3.019448E-10	-3.017782E-10	-3.019564E-10	-2.720336E-6
59	3701962649.648288	2.970289	29.353787	28.040875	-3.910000E-9	-6.498883E-11	9.045110E-11	-3.057229E-10	-3.061429E-10	-3.068095E-10	-3.065398E-10	-3.063038E-10	-3.063414E-10	-2.730083E-6
60	3701962666.644560	2.966354	29.355909	28.056055	-3.910000E-9	-5.993075E-11	9.045580E-11	-3.046537E-10	-3.040469E-10	-3.058619E-10	-3.035472E-10	-3.045274E-10	-3.043503E-10	-2.738135E-6
