#Open Capacitance 1000Hz:4.467050E-12
#Open Capacitance 1000000Hz:Not Measured
#37896_048_PSS_HM_XX_Unirrad
#Date/Time: 2/7/2022 3:59:45 PM
#Sensor Name: 37896_048_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727112463.812564	1.103592	20.000000	28.422047	-2.440000E-9	-5.528554E-11	8.955950E-11	-2.058656E-11	-2.483464E-11	-2.182915E-11	-2.222003E-11	-2.236760E-11	-2.202459E-11	-3.277084E-6
2	3727112479.554714	1.095920	20.000000	28.432629	-2.440000E-9	-4.902753E-11	8.956650E-11	-1.895573E-11	-1.866747E-11	-1.940631E-11	-2.061334E-11	-1.941071E-11	-1.918102E-11	-3.280513E-6
3	3727112495.874566	1.098002	20.000000	28.435821	-2.440000E-9	-5.243188E-11	8.956670E-11	-2.194404E-11	-2.172468E-11	-2.174512E-11	-2.074642E-11	-2.154007E-11	-2.173490E-11	-3.284976E-6
4	3727112512.126066	1.106335	20.000000	28.444956	-2.440000E-9	-5.298253E-11	8.957220E-11	-2.220714E-11	-2.088279E-11	-2.135280E-11	-2.292249E-11	-2.184130E-11	-2.177997E-11	-3.282253E-6
5	3727112528.420214	1.100014	20.000000	28.449057	-2.440000E-9	-5.568602E-11	8.957470E-11	-1.761787E-11	-1.786749E-11	-2.035186E-11	-2.050253E-11	-1.908494E-11	-1.910967E-11	-3.284350E-6
6	3727112544.732283	1.096127	20.000000	28.446501	-2.440000E-9	-5.353324E-11	8.957820E-11	-2.121459E-11	-1.993704E-11	-2.078568E-11	-2.243593E-11	-2.109331E-11	-2.100013E-11	-3.280288E-6
7	3727112561.055945	1.110419	20.000000	28.453278	-2.430000E-9	-5.268219E-11	8.957960E-11	-2.051071E-11	-2.257740E-11	-2.121255E-11	-2.173224E-11	-2.150822E-11	-2.147239E-11	-3.280406E-6
8	3727112577.358911	1.105357	20.000000	28.465623	-2.430000E-9	-5.077970E-11	8.957750E-11	-2.214255E-11	-2.456007E-11	-2.492398E-11	-2.353378E-11	-2.379009E-11	-2.404692E-11	-3.283291E-6
9	3727112593.772686	1.097168	20.000000	28.459382	-2.440000E-9	-5.278229E-11	8.958630E-11	-2.304965E-11	-2.315371E-11	-2.184346E-11	-2.292597E-11	-2.274320E-11	-2.298781E-11	-3.280344E-6
10	3727112610.078165	1.095588	20.000000	28.470678	-2.440000E-9	-5.193120E-11	8.959210E-11	-2.023778E-11	-2.020650E-11	-2.107108E-11	-1.895778E-11	-2.011828E-11	-2.022214E-11	-3.280536E-6
