34340_040_PSS_XX_HM_Irrad_20min
Date/Time: 8/13/2021 3:50:37 PM
Sensor Name: 34340_040_PSS_XX_HM_Irrad_20min
Type: P
Annealing Status: 20 min
Environment: 20C
Tester: Eric Spencer
Notes: Irradiated for 56 min at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.484E-10	1.632E-6	  -20.0000	   22.8947	    2.1263	    0.0000	
  -20.0000	1.535E-10	1.343E-6	  -20.0000	   22.8947	    2.1263	    0.0000	
  -30.0000	1.525E-10	1.159E-6	  -20.0000	   22.8947	    2.1263	    0.0000	
  -40.0000	1.501E-10	1.033E-6	  -20.0000	   22.8947	    2.1263	    0.0000	
  -50.0000	1.432E-10	9.314E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
  -60.0000	1.391E-10	8.545E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
  -70.0000	1.360E-10	7.895E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
  -80.0000	1.325E-10	7.394E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
  -90.0000	1.273E-10	6.939E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -100.0000	1.245E-10	6.622E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -110.0000	1.237E-10	6.242E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -120.0000	1.166E-10	6.014E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -130.0000	1.141E-10	5.737E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -140.0000	1.132E-10	5.557E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -150.0000	1.093E-10	5.160E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -160.0000	1.076E-10	5.110E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -170.0000	1.058E-10	4.934E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -180.0000	1.012E-10	4.599E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -190.0000	1.055E-10	4.447E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -200.0000	1.005E-10	4.463E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
 -210.0000	1.006E-10	4.280E-7	  -20.0000	   22.8947	    2.1263	    0.0000	
