GCD Test
Bias: 5000.000000
CV_37399_049_PSS_HM_XX_DIODE
Date/Time: 11/3/2021 6:27:39 PM
Sensor Name: DIODE
Type: P
Annealing Status: Not Irradiated and Not Annealed
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	8.941E-11	6.097E+8	   20.0039	   21.3424	    6.5696	  -16.6145	
  -10.0000	6.394E-11	1.327E+9	   20.0039	   21.3435	    6.5642	  -16.6234	
  -15.0000	5.190E-11	1.419E+9	   19.9961	   21.3418	    6.5639	  -16.6253	
  -20.0000	4.406E-11	1.605E+9	   19.9936	   21.3458	    6.5667	  -16.6171	
  -25.0000	3.708E-11	1.432E+9	   19.9936	   21.3458	    6.5667	  -16.6171	
  -30.0000	3.215E-11	2.224E+9	   19.9910	   21.3459	    6.5734	  -16.6050	
  -35.0000	2.971E-11	1.916E+9	   19.9936	   21.3462	    6.5693	  -16.6122	
  -40.0000	2.613E-11	1.031E+8	   19.9961	   21.3414	    6.5693	  -16.6158	
  -45.0000	2.228E-11	1.439E+9	   19.9987	   21.3417	    6.5683	  -16.6173	
  -50.0000	2.117E-11	1.554E+9	   20.0013	   21.3446	    6.5648	  -16.6214	
  -55.0000	2.022E-11	1.713E+9	   20.0064	   21.3481	    6.5696	  -16.6103	
  -60.0000	1.939E-11	1.655E+9	   20.0090	   21.3414	    6.5693	  -16.6158	
  -65.0000	1.866E-11	1.727E+9	   20.0116	   21.3430	    6.5693	  -16.6146	
  -70.0000	1.801E-11	1.894E+9	   20.0116	   21.3434	    6.5838	  -16.5880	
  -75.0000	1.743E-11	1.882E+9	   20.0090	   21.3406	    6.5743	  -16.6072	
  -80.0000	1.690E-11	1.802E+9	   20.0064	   21.3435	    6.5791	  -16.5965	
  -85.0000	1.641E-11	2.003E+9	   20.0039	   21.3425	    6.5737	  -16.6070	
  -90.0000	1.597E-11	2.073E+9	   20.0013	   21.3441	    6.5746	  -16.6040	
  -95.0000	1.556E-11	2.075E+9	   19.9961	   21.3427	    6.5781	  -16.5988	
 -100.0000	1.519E-11	2.058E+9	   19.9936	   21.3459	    6.5737	  -16.6044	
 -105.0000	1.485E-11	2.150E+9	   19.9936	   21.3477	    6.5784	  -16.5946	
 -110.0000	1.452E-11	2.417E+9	   19.9936	   21.3434	    6.5863	  -16.5834	
 -115.0000	1.420E-11	2.665E+9	   19.9961	   21.3440	    6.5753	  -16.6030	
 -120.0000	1.392E-11	2.758E+9	   19.9987	   21.3442	    6.5772	  -16.5994	
 -125.0000	1.365E-11	2.684E+9	   20.0013	   21.3411	    6.5686	  -16.6171	
 -130.0000	1.341E-11	2.845E+9	   20.0039	   21.3408	    6.5854	  -16.5870	
 -135.0000	1.317E-11	2.901E+9	   20.0064	   21.3410	    6.5718	  -16.6115	
 -140.0000	1.295E-11	2.742E+9	   20.0064	   21.3438	    6.5775	  -16.5991	
 -145.0000	1.273E-11	2.854E+9	   20.0090	   21.3413	    6.5813	  -16.5940	
 -150.0000	1.253E-11	3.372E+9	   20.0064	   21.3476	    6.5829	  -16.5866	
 -155.0000	1.234E-11	3.187E+9	   20.0064	   21.3452	    6.5762	  -16.6004	
 -160.0000	1.215E-11	2.754E+9	   20.0039	   21.3467	    6.5810	  -16.5907	
 -165.0000	1.198E-11	2.950E+9	   20.0013	   21.3475	    6.5772	  -16.5970	
 -170.0000	1.181E-11	3.561E+9	   19.9987	   21.3458	    6.5797	  -16.5936	
 -175.0000	1.165E-11	3.056E+9	   19.9936	   21.3437	    6.5835	  -16.5883	
 -180.0000	1.150E-11	3.570E+9	   19.9910	   21.3454	    6.5746	  -16.6031	
 -185.0000	1.136E-11	3.214E+9	   19.9910	   21.3454	    6.5746	  -16.6031	
 -190.0000	1.120E-11	3.343E+9	   19.9884	   21.3421	    6.5794	  -16.5969	
 -195.0000	1.107E-11	3.343E+9	   19.9910	   21.3423	    6.5794	  -16.5968	
 -200.0000	1.093E-11	3.229E+9	   19.9936	   21.3469	    6.5765	  -16.5985	
 -205.0000	1.080E-11	4.117E+9	   20.0013	   21.3443	    6.5784	  -16.5970	
 -210.0000	1.068E-11	3.708E+9	   20.0090	   21.3443	    6.5806	  -16.5930	
 -215.0000	1.055E-11	3.662E+9	   20.0116	   21.3418	    6.5863	  -16.5846	
 -220.0000	1.043E-11	3.247E+9	   20.0142	   21.3460	    6.5838	  -16.5861	
 -225.0000	1.031E-11	3.577E+9	   20.0116	   21.3444	    6.5854	  -16.5844	
 -230.0000	1.020E-11	4.202E+9	   20.0116	   21.3444	    6.5876	  -16.5804	
