File,I(600V),I(800V),I(1000V),DepV,I(DepV)
37895_046_PSS_HM_XX_DIODE,-4.520948e-10,-4.857315e-10,-5.46569e-10,225.70570570570572,1.76419234834834e-10
37895_046_PSS_HM_XX_DIODEHALF,-1.660411e-10,-1.794546e-10,-2.082108e-10,231.95195195195197,9.316401801803341e-12
37895_046_PSS_HM_XX_DIODEHALFPSTOP,-1.748205e-10,-1.951516e-10,-2.496794e-10,239.63963963963965,3.2155450450443754e-12
37895_046_PSS_HM_XX_DIODEHALFPSTOP_GR,-6.207556e-11,-6.666091e-11,-7.064983e-11,227.14714714714717,8.906345375375375e-11
37895_046_PSS_HM_XX_DIODEQUARTER,-9.07769e-11,-9.773819e-11,-1.183802e-10,265.5855855855856,6.296725405405316e-11
37895_046_PSS_HM_XX_IRRADSENSOR,-3.52e-09,-3.76e-09,-4.08e-09,243.96396396396398,2.1296396396396435e-09
