#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.334270E-12
#34330_049_2-S_HM_XX_Interstrip
#Date/Time: 9/2/2021 2:15:26 PM
#Sensor Name: 34330_049_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
16	3713455701.075426	1.571573	23.500000	27.223262	-2.230000E-9	5.433970E-12	-2.081839E-11	-4.498462E-11	-6.836209E-11
17	3713455724.789989	1.503690	23.500000	27.196766	-2.220000E-9	5.435600E-12	-2.511154E-11	-4.774624E-11	-7.167777E-11
18	3713455748.636590	1.481317	23.500000	27.204771	-2.220000E-9	5.433930E-12	-2.305584E-11	-4.583489E-11	-6.906455E-11
19	3713455772.193558	1.504442	23.500000	27.209964	-2.230000E-9	5.435160E-12	-2.290495E-11	-4.591504E-11	-7.135494E-11
20	3713455796.047330	1.582562	23.500000	27.242522	-2.210000E-9	5.436790E-12	-2.102406E-11	-4.483700E-11	-6.811697E-11
21	3713455819.748953	1.579597	23.500000	27.215790	-2.220000E-9	5.440000E-12	-2.052072E-11	-4.443628E-11	-6.783665E-11
22	3713455843.404509	1.664390	23.500000	27.208439	-2.220000E-9	5.439350E-12	-2.086930E-11	-4.551188E-11	-6.950287E-11
23	3713455866.963810	1.701505	23.500000	27.209626	-2.210000E-9	5.439170E-12	-2.203074E-11	-4.450680E-11	-6.772360E-11
24	3713455890.386912	1.592995	23.500000	27.214125	-2.210000E-9	5.438930E-12	-2.113957E-11	-4.443546E-11	-6.897519E-11
25	3713455913.825603	1.536925	23.500000	27.227917	-2.210000E-9	5.439860E-12	-2.299981E-11	-4.431482E-11	-7.033225E-11
26	3713455937.623390	1.507997	23.500000	27.234278	-2.220000E-9	5.440420E-12	-1.981067E-11	-4.502018E-11	-6.700517E-11
27	3713455961.312640	1.592306	23.500000	27.202849	-2.210000E-9	5.443570E-12	-2.220124E-11	-4.581912E-11	-6.813410E-11
28	3713455985.126554	1.617520	23.500000	27.225977	-2.220000E-9	5.441770E-12	-2.032709E-11	-4.359333E-11	-6.790409E-11
29	3713456008.683457	1.519672	23.500000	27.244683	-2.220000E-9	5.445910E-12	-2.015700E-11	-4.407154E-11	-6.757310E-11
30	3713456032.534729	1.545675	23.500000	27.234774	-2.210000E-9	5.444790E-12	-2.130966E-11	-4.527672E-11	-6.778877E-11
31	3713456056.227454	1.495090	23.500000	27.238699	-2.210000E-9	5.440460E-12	-2.022527E-11	-4.589561E-11	-6.978475E-11
32	3713456079.790828	1.527596	23.500000	27.236122	-2.210000E-9	5.439580E-12	-2.375912E-11	-4.748595E-11	-6.961978E-11
33	3713456103.218161	1.480090	23.500000	27.247636	-2.210000E-9	5.437100E-12	-2.161856E-11	-4.564634E-11	-6.941776E-11
34	3713456126.625893	1.487154	23.500000	27.269434	-2.210000E-9	5.435640E-12	-2.200905E-11	-4.455481E-11	-7.006078E-11
35	3713456150.024362	1.508343	23.500000	27.260735	-2.220000E-9	5.436970E-12	-2.310712E-11	-4.835894E-11	-6.889133E-11
36	3713456173.427159	1.611087	23.500000	27.273813	-2.210000E-9	5.437040E-12	-2.257905E-11	-4.630876E-11	-7.017973E-11
37	3713456196.854443	1.586986	23.500000	27.261468	-2.210000E-9	5.435840E-12	-2.354402E-11	-4.728496E-11	-7.156788E-11
38	3713456220.261559	1.630958	23.500000	27.257166	-2.210000E-9	5.435310E-12	-2.509841E-11	-4.678876E-11	-6.989841E-11
39	3713456243.667294	1.635441	23.500000	27.266262	-2.210000E-9	5.436450E-12	-2.574158E-11	-4.768977E-11	-7.015825E-11
40	3713456267.504930	1.530339	23.500000	27.261488	-2.200000E-9	5.435070E-12	-2.357550E-11	-5.046263E-11	-7.247393E-11
41	3713456291.076712	1.467769	23.500000	27.260735	-2.210000E-9	5.437480E-12	-2.473204E-11	-4.854330E-11	-6.992045E-11
42	3713456314.491136	1.537454	23.500000	27.279699	-2.210000E-9	5.436170E-12	-2.421663E-11	-4.754562E-11	-7.252959E-11
43	3713456337.904815	1.538916	23.500000	27.271416	-2.210000E-9	5.437050E-12	-2.507284E-11	-4.823071E-11	-7.139222E-11
44	3713456361.595960	1.472378	23.500000	27.252452	-2.210000E-9	5.438420E-12	-2.347838E-11	-4.839034E-11	-7.181480E-11
45	3713456385.504749	1.506250	23.500000	27.273813	-2.210000E-9	5.437870E-12	-2.408210E-11	-4.641134E-11	-6.840546E-11
46	3713456408.932273	1.540764	23.500000	27.257961	-2.210000E-9	5.439540E-12	-2.202518E-11	-4.320869E-11	-6.848051E-11
47	3713456432.345417	1.540540	23.500000	27.275418	-2.210000E-9	5.438580E-12	-2.245145E-11	-4.643318E-11	-6.902637E-11
48	3713456455.756202	1.594740	23.500000	27.287745	-2.210000E-9	5.437820E-12	-2.383716E-11	-4.631831E-11	-7.054254E-11
49	3713456479.136711	1.463400	23.500000	27.304984	-2.210000E-9	5.436960E-12	-2.293515E-11	-4.473424E-11	-6.922937E-11
50	3713456502.520329	1.501126	23.500000	27.294600	-2.220000E-9	5.434630E-12	-2.163386E-11	-4.645424E-11	-6.938515E-11
51	3713456525.943653	1.476944	23.500000	27.305917	-2.220000E-9	5.433930E-12	-2.445070E-11	-4.666197E-11	-6.865628E-11
52	3713456549.363093	1.420409	23.500000	27.302925	-2.220000E-9	5.436860E-12	-2.354480E-11	-4.630642E-11	-7.100577E-11
53	3713456572.729193	1.458575	23.500000	27.281223	-2.210000E-9	5.438640E-12	-2.382407E-11	-4.502742E-11	-6.857633E-11
54	3713456596.295601	1.461172	23.500000	27.285387	-2.210000E-9	5.435670E-12	-2.341211E-11	-4.779538E-11	-7.104500E-11
55	3713456619.723999	1.411557	23.500000	27.298564	-2.210000E-9	5.435320E-12	-2.318681E-11	-4.446661E-11	-6.900770E-11
56	3713456643.110700	1.438394	23.500000	27.291013	-2.210000E-9	5.433240E-12	-2.350370E-11	-4.584191E-11	-7.067657E-11
57	3713456666.510534	1.403413	23.500000	27.299356	-2.210000E-9	5.426240E-12	-2.169743E-11	-4.757763E-11	-7.060868E-11
58	3713456689.913324	1.426796	23.500000	27.295234	-2.210000E-9	5.405240E-12	-2.445007E-11	-4.702748E-11	-7.151112E-11
59	3713456713.340537	1.403621	23.500000	27.287862	-2.210000E-9	5.342340E-12	-2.279856E-11	-4.627471E-11	-7.014113E-11
60	3713456736.933673	1.480127	23.500000	27.284694	-2.210000E-9	5.622870E-12	0.000000E+0	0.000000E+0	0.000000E+0
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.330710E-12
#34330_049_2-S_HM_XX_Interstrip
#Date/Time: 9/2/2021 3:53:42 PM
#Sensor Name: 34330_049_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.332860E-12
#34330_049_2-S_HM_XX_Interstrip
#Date/Time: 9/2/2021 3:55:41 PM
#Sensor Name: 34330_049_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
1	3713457350.620134	1.476261	23.500000	27.358213	-2.200000E-9	5.340680E-12	-2.116380E-11	-4.601190E-11	-6.883315E-11
#Open Capacitance 1000Hz:4.570000E-12
#Open Capacitance 1000000Hz:Not Measured
#34330_049_2-S_HM_XX_Interstrip
#Date/Time: 9/2/2021 3:57:28 PM
#Sensor Name: 34330_049_2-S_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



