34254_014_PSS_HM_XX_IrradSensor
Date/Time: 4/21/2021 11:55:57 AM
Sensor Name: 34254_014_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.7300E-9	-1.7300E-9	-1.7300E-9	-1.7300E-9	-1.7300E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -10.0000	-2.0250E-9	-2.0250E-9	-2.0250E-9	-2.0250E-9	-2.0250E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -15.0000	-2.2200E-9	-2.2200E-9	-2.2200E-9	-2.2200E-9	-2.2200E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -20.0000	-2.4080E-9	-2.4080E-9	-2.4080E-9	-2.4080E-9	-2.4080E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -25.0000	-2.5940E-9	-2.5940E-9	-2.5940E-9	-2.5940E-9	-2.5940E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -30.0000	-2.6810E-9	-2.6810E-9	-2.6810E-9	-2.6810E-9	-2.6810E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -35.0000	-2.7790E-9	-2.7790E-9	-2.7790E-9	-2.7790E-9	-2.7790E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -40.0000	-2.8810E-9	-2.8810E-9	-2.8810E-9	-2.8810E-9	-2.8810E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -45.0000	-2.9580E-9	-2.9580E-9	-2.9580E-9	-2.9580E-9	-2.9580E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -50.0000	-3.0230E-9	-3.0230E-9	-3.0230E-9	-3.0230E-9	-3.0230E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -55.0000	-3.0780E-9	-3.0780E-9	-3.0780E-9	-3.0780E-9	-3.0780E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -60.0000	-3.1090E-9	-3.1090E-9	-3.1090E-9	-3.1090E-9	-3.1090E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -65.0000	-3.1310E-9	-3.1310E-9	-3.1310E-9	-3.1310E-9	-3.1310E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -70.0000	-3.1620E-9	-3.1620E-9	-3.1620E-9	-3.1620E-9	-3.1620E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -75.0000	-3.1930E-9	-3.1930E-9	-3.1930E-9	-3.1930E-9	-3.1930E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -80.0000	-3.2200E-9	-3.2200E-9	-3.2200E-9	-3.2200E-9	-3.2200E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -85.0000	-3.2370E-9	-3.2370E-9	-3.2370E-9	-3.2370E-9	-3.2370E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -90.0000	-3.2540E-9	-3.2540E-9	-3.2540E-9	-3.2540E-9	-3.2540E-9	   27.0071	   25.5616	    4.5419	    0.0000	
  -95.0000	-3.2680E-9	-3.2680E-9	-3.2680E-9	-3.2680E-9	-3.2680E-9	   27.0071	   25.5616	    4.5419	    0.0000	
 -100.0000	-3.2780E-9	-3.2780E-9	-3.2780E-9	-3.2780E-9	-3.2780E-9	   27.0071	   25.5616	    4.5419	    0.0000	
 -105.0000	-3.2930E-9	-3.2930E-9	-3.2930E-9	-3.2930E-9	-3.2930E-9	   27.0071	   25.5616	    4.5419	    0.0000	
 -110.0000	-3.2990E-9	-3.2990E-9	-3.2990E-9	-3.2990E-9	-3.2990E-9	   27.0071	   25.5616	    4.5419	    0.0000	
 -115.0000	-3.3120E-9	-3.3120E-9	-3.3120E-9	-3.3120E-9	-3.3120E-9	   27.0071	   25.5616	    4.5419	    0.0000	
