TestBoard_R2
Date/Time: 6/24/2021 11:17:37 AM
Sensor Name: 34252_004_PSS_HM_XX
Type: Type
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.5784E-9	-1.5870E-9	-1.5821E-9	-1.5699E-9	-1.5745E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -10.0000	-2.1584E-9	-2.1659E-9	-2.1701E-9	-2.1527E-9	-2.1450E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -15.0000	-2.6039E-9	-2.5740E-9	-2.6179E-9	-2.6173E-9	-2.6064E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -20.0000	-2.9867E-9	-3.0026E-9	-2.9776E-9	-2.9954E-9	-2.9711E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -25.0000	-3.0422E-9	-2.8703E-9	-2.7761E-9	-3.1968E-9	-3.3257E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -30.0000	-3.4488E-9	-3.0318E-9	-3.3079E-9	-3.7860E-9	-3.6696E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -35.0000	-3.5487E-9	-3.9932E-9	-3.3631E-9	-3.1497E-9	-3.6888E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -40.0000	-3.7651E-9	-4.1515E-9	-4.0939E-9	-3.6255E-9	-3.1894E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -45.0000	-3.7691E-9	-3.4435E-9	-3.8686E-9	-4.2375E-9	-3.5270E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -50.0000	-3.8148E-9	-3.7985E-9	-3.6980E-9	-3.5879E-9	-4.1747E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -55.0000	-4.2693E-9	-4.2359E-9	-4.4732E-9	-4.3276E-9	-4.0405E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -60.0000	-4.0459E-9	-3.7291E-9	-3.7999E-9	-4.1107E-9	-4.5439E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -65.0000	-4.0791E-9	-3.9266E-9	-3.9208E-9	-4.3784E-9	-4.0904E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -70.0000	-4.3088E-9	-4.2054E-9	-4.7524E-9	-3.8258E-9	-4.4515E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -75.0000	-4.1505E-9	-4.4808E-9	-4.1338E-9	-3.9157E-9	-4.0718E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -80.0000	-4.2262E-9	-4.1646E-9	-3.9586E-9	-4.5657E-9	-4.2158E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -85.0000	-4.4192E-9	-4.5403E-9	-4.2086E-9	-4.2789E-9	-4.6490E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -90.0000	-4.3752E-9	-4.8631E-9	-4.3744E-9	-3.9859E-9	-4.2775E-9	    0.0000	    0.0000	    0.0000	    0.0000	
  -95.0000	-4.4371E-9	-4.4153E-9	-4.0788E-9	-4.4675E-9	-4.7865E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -100.0000	-4.5553E-9	-4.5852E-9	-4.8863E-9	-4.0592E-9	-4.6906E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -105.0000	-4.4526E-9	-4.1659E-9	-4.8568E-9	-4.3942E-9	-4.3932E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -110.0000	-4.7027E-9	-4.9692E-9	-4.7259E-9	-4.1128E-9	-5.0031E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -115.0000	-4.6295E-9	-4.9325E-9	-4.7791E-9	-4.5295E-9	-4.2768E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -120.0000	-4.5220E-9	-4.5306E-9	-5.1299E-9	-4.2215E-9	-4.2059E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -125.0000	-4.7218E-9	-4.6906E-9	-4.9634E-9	-4.8795E-9	-4.3538E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -130.0000	-4.7016E-9	-4.6774E-9	-4.3472E-9	-4.6376E-9	-5.1444E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -135.0000	-4.8095E-9	-4.8762E-9	-5.2168E-9	-4.3938E-9	-4.7512E-9	    0.0000	    0.0000	    0.0000	    0.0000	
 -140.0000	-4.7151E-9	-4.6384E-9	-4.6545E-9	-5.1921E-9	-4.3753E-9	    0.0000	    0.0000	    0.0000	    0.0000	
