#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.336410E-12
#36697_011_PSS_HM_XX_Unirrad_Interstrip
#Date/Time: 9/21/2021 3:21:12 PM
#Sensor Name: 36697_011_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
1	3715096941.909815	1.405899	20.000000	25.597268	-4.204000E-8	5.343120E-12	-2.485178E-11	-3.535114E-11	-4.015164E-11
2	3715096964.698493	1.422385	20.000000	25.613816	-2.250000E-9	5.397670E-12	-2.963857E-11	-3.881433E-11	-4.358027E-11
3	3715096988.280354	1.442489	20.000000	25.611021	-2.250000E-9	5.415370E-12	-2.723975E-11	-3.463963E-11	-4.139100E-11
4	3715097011.688765	1.447235	20.000000	25.615301	-2.240000E-9	5.422060E-12	-2.606435E-11	-3.350471E-11	-4.222044E-11
5	3715097035.109107	1.432454	20.000000	25.625070	-2.240000E-9	5.423690E-12	-2.750959E-11	-3.562321E-11	-4.373683E-11
6	3715097058.502208	1.458315	20.000000	25.628597	-2.250000E-9	5.426270E-12	-2.803994E-11	-3.625680E-11	-4.374745E-11
7	3715097081.924627	1.426839	20.000000	25.626003	-2.250000E-9	5.425360E-12	-2.403801E-11	-3.257668E-11	-4.014624E-11
8	3715097105.363647	1.457729	20.000000	25.635177	-2.250000E-9	5.425250E-12	-2.828485E-11	-3.567818E-11	-4.277485E-11
9	3715097128.811973	1.459144	20.000000	25.638545	-2.250000E-9	5.425620E-12	-2.686063E-11	-3.374427E-11	-4.253971E-11
10	3715097152.201561	1.453990	20.000000	25.643164	-2.250000E-9	5.427460E-12	-2.846944E-11	-3.869401E-11	-4.339840E-11
11	3715097175.599988	1.441951	20.000000	25.644532	-2.250000E-9	5.425750E-12	-2.829933E-11	-3.677726E-11	-4.369136E-11
12	3715097199.040366	1.414568	20.000000	25.656026	-2.250000E-9	5.426170E-12	-2.597391E-11	-3.244128E-11	-3.926971E-11
13	3715097222.433053	1.426810	20.000000	25.657906	-2.260000E-9	5.425520E-12	-2.688227E-11	-3.560022E-11	-4.338547E-11
14	3715097246.240250	1.406418	20.000000	25.656917	-2.250000E-9	5.425830E-12	-2.544948E-11	-3.328115E-11	-4.163374E-11
15	3715097269.903499	1.419456	20.000000	25.662208	-2.250000E-9	5.426800E-12	-2.798711E-11	-3.583860E-11	-4.444614E-11
16	3715097293.717031	1.425026	20.000000	25.663834	-2.250000E-9	5.425610E-12	-2.823367E-11	-3.631270E-11	-4.248546E-11
17	3715097317.386082	1.428411	20.000000	25.667618	-2.250000E-9	5.425700E-12	-2.925304E-11	-3.687944E-11	-4.217917E-11
18	3715097341.041881	1.428141	20.000000	25.675068	-2.250000E-9	5.428040E-12	-2.623965E-11	-3.467258E-11	-4.124074E-11
19	3715097364.737972	1.416179	20.000000	25.677823	-2.250000E-9	5.425490E-12	-2.804188E-11	-3.606529E-11	-4.368964E-11
20	3715097388.423521	1.423112	20.000000	25.681252	-2.260000E-9	5.424880E-12	-2.424401E-11	-3.325677E-11	-4.201458E-11
21	3715097412.142266	1.418789	20.000000	25.685592	-2.250000E-9	5.426120E-12	-3.063409E-11	-3.748621E-11	-4.562148E-11
22	3715097435.966675	1.421914	20.000000	25.693221	-2.250000E-9	5.425090E-12	-2.829496E-11	-3.647254E-11	-4.329521E-11
23	3715097459.651414	1.413862	20.000000	25.703268	-2.250000E-9	5.426510E-12	-2.778363E-11	-3.474390E-11	-4.175713E-11
24	3715097483.342882	1.417392	20.000000	25.711135	-2.240000E-9	5.425910E-12	-2.645000E-11	-3.339085E-11	-4.059851E-11
25	3715097507.056238	1.421785	20.000000	25.699899	-2.250000E-9	5.427010E-12	-2.603373E-11	-3.494260E-11	-4.361331E-11
26	3715097530.512773	1.399423	20.000000	25.704753	-2.240000E-9	5.426110E-12	-2.754030E-11	-3.554758E-11	-4.403059E-11
27	3715097553.958990	1.416420	20.000000	25.711571	-2.250000E-9	5.427300E-12	-2.612552E-11	-3.564692E-11	-4.345789E-11
28	3715097577.810350	1.421648	20.000000	25.725899	-2.250000E-9	5.426210E-12	-2.598914E-11	-3.332375E-11	-4.131404E-11
29	3715097601.473614	1.438753	20.000000	25.724829	-2.250000E-9	5.425310E-12	-2.706536E-11	-3.400518E-11	-3.955433E-11
30	3715097624.902073	1.451282	20.000000	25.726452	-2.250000E-9	5.425670E-12	-2.303115E-11	-3.276416E-11	-4.012514E-11
31	3715097648.316643	1.430780	20.000000	25.725779	-2.250000E-9	5.425430E-12	-2.583046E-11	-3.324235E-11	-4.151600E-11
32	3715097671.986048	1.443342	20.000000	25.736836	-2.250000E-9	5.425330E-12	-2.492965E-11	-3.703428E-11	-4.150353E-11
