37398_001_PSS_HM_XX_Irrad_20min
Date/Time: 1/5/2022 3:59:42 PM
Sensor Name: 37398_001_PSS_HM_XX
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated 67 m in OT 11

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	1.496E-10	1.769E-6	  -20.0000	   27.0417	    1.3319	    0.0000	
  -20.0000	1.583E-10	1.477E-6	  -20.0000	   27.0417	    1.3319	    0.0000	
  -30.0000	1.590E-10	1.296E-6	  -20.0000	   27.0417	    1.3319	    0.0000	
  -40.0000	1.555E-10	1.167E-6	  -20.0000	   27.0417	    1.3319	    0.0000	
  -50.0000	1.537E-10	1.064E-6	  -20.0000	   27.0417	    1.3319	    0.0000	
  -60.0000	1.476E-10	9.794E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
  -70.0000	1.424E-10	9.075E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
  -80.0000	1.405E-10	8.386E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
  -90.0000	1.340E-10	8.162E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -100.0000	1.337E-10	7.542E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -110.0000	1.312E-10	7.181E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -120.0000	1.296E-10	6.914E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -130.0000	1.242E-10	6.492E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -140.0000	1.212E-10	6.403E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -150.0000	1.154E-10	6.182E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -160.0000	1.160E-10	5.896E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -170.0000	1.129E-10	5.529E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -180.0000	1.116E-10	5.782E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -190.0000	1.090E-10	5.148E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -200.0000	1.043E-10	4.997E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -210.0000	1.049E-10	5.169E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -220.0000	1.067E-10	4.993E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -230.0000	1.075E-10	4.687E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -240.0000	1.042E-10	4.589E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -250.0000	9.626E-11	4.629E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -260.0000	9.612E-11	4.790E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -270.0000	9.536E-11	4.361E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -280.0000	9.595E-11	4.097E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -290.0000	9.217E-11	4.202E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -300.0000	8.977E-11	4.093E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -310.0000	9.703E-11	4.326E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -320.0000	9.107E-11	4.438E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -330.0000	8.599E-11	3.506E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -340.0000	8.734E-11	3.910E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -350.0000	8.771E-11	3.864E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -360.0000	8.428E-11	3.555E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -370.0000	8.763E-11	3.987E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -380.0000	8.237E-11	3.790E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -390.0000	8.783E-11	3.681E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -400.0000	7.594E-11	3.583E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -410.0000	7.594E-11	3.355E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -420.0000	7.741E-11	3.225E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -430.0000	8.114E-11	3.297E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -440.0000	7.666E-11	3.386E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -450.0000	7.952E-11	3.338E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -460.0000	7.115E-11	3.209E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -470.0000	6.804E-11	3.384E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -480.0000	6.991E-11	3.296E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -490.0000	6.952E-11	3.208E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -500.0000	6.660E-11	3.062E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -510.0000	7.109E-11	2.635E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -520.0000	6.878E-11	2.591E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -530.0000	6.577E-11	3.292E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -540.0000	6.425E-11	3.015E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -550.0000	6.617E-11	2.419E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -560.0000	6.643E-11	2.834E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -570.0000	6.486E-11	2.545E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -580.0000	6.015E-11	2.593E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -590.0000	5.842E-11	2.683E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -600.0000	5.612E-11	2.475E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -610.0000	6.120E-11	2.140E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -620.0000	5.680E-11	2.419E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -630.0000	5.883E-11	2.407E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -640.0000	5.254E-11	2.495E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -650.0000	5.321E-11	1.887E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -660.0000	6.078E-11	1.914E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -670.0000	5.295E-11	2.253E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -680.0000	5.467E-11	2.112E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -690.0000	5.300E-11	2.374E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -700.0000	5.145E-11	2.256E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -710.0000	4.894E-11	2.477E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -720.0000	5.930E-11	2.120E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -730.0000	5.083E-11	2.052E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -740.0000	3.730E-11	2.310E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -750.0000	4.937E-11	1.667E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -760.0000	4.754E-11	2.149E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -770.0000	3.963E-11	1.977E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -780.0000	4.349E-11	1.957E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -790.0000	4.215E-11	1.669E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -800.0000	3.868E-11	2.012E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -810.0000	4.581E-11	2.027E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -820.0000	3.800E-11	2.108E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -830.0000	4.396E-11	1.323E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -840.0000	4.067E-11	1.424E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -850.0000	4.392E-11	1.859E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -860.0000	4.458E-11	1.547E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -870.0000	4.052E-11	1.403E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -880.0000	4.417E-11	1.602E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -890.0000	3.540E-11	1.898E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -900.0000	4.044E-11	1.764E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -910.0000	4.234E-11	1.981E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
 -920.0000	4.503E-11	1.794E-7	  -20.0000	   27.0417	    1.3319	    0.0000	
