GCD Test
Bias: 5000.000000
CV_34341_024_PSS_HM_XX_DIODE_Biased_Box
Date/Time: 7/22/2021 3:08:55 PM
Sensor Name: DIODE
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	9.196E-11	1.068E+8	   20.2149	   20.3315	   58.3020	   11.8787	
  -10.0000	6.746E-11	1.782E+8	   20.1634	   20.3245	   58.3017	   11.8721	
  -15.0000	5.618E-11	2.297E+8	   20.1634	   20.3245	   58.3017	   11.8721	
  -20.0000	4.920E-11	2.779E+8	   19.9292	   20.3373	   58.2609	   11.8734	
  -25.0000	4.441E-11	3.099E+8	   19.9292	   20.3373	   58.2609	   11.8734	
  -30.0000	4.076E-11	3.442E+8	   19.8083	   20.3315	   58.3163	   11.8824	
  -35.0000	3.795E-11	3.658E+8	   19.7542	   20.3414	   58.3083	   11.8897	
  -40.0000	3.567E-11	3.962E+8	   19.7285	   20.3325	   58.3204	   11.8845	
  -45.0000	3.377E-11	4.112E+8	   19.7413	   20.3400	   58.3318	   11.8944	
  -50.0000	3.215E-11	4.257E+8	   19.8829	   20.3087	   58.3707	   11.8753	
  -55.0000	3.073E-11	4.492E+8	   19.9858	   20.3374	   58.3700	   11.9019	
  -60.0000	2.948E-11	4.634E+8	   20.1042	   20.3108	   58.4114	   11.8878	
  -65.0000	2.837E-11	4.862E+8	   20.2046	   20.3160	   58.4083	   11.8918	
  -70.0000	2.737E-11	4.838E+8	   20.2844	   20.3421	   58.3918	   11.9120	
  -75.0000	2.646E-11	5.028E+8	   20.3205	   20.3355	   58.3890	   11.9051	
  -80.0000	2.566E-11	5.232E+8	   20.3205	   20.3199	   58.3868	   11.8899	
  -85.0000	2.494E-11	5.152E+8	   20.2793	   20.3463	   58.3558	   11.9066	
  -90.0000	2.428E-11	4.925E+8	   20.2021	   20.3158	   58.3336	   11.8722	
  -95.0000	2.367E-11	4.723E+8	   20.1197	   20.3277	   58.3134	   11.8781	
 -100.0000	2.311E-11	4.391E+8	   20.0219	   20.3278	   58.3286	   11.8822	
 -105.0000	2.253E-11	3.248E+8	   19.9369	   20.3424	   58.3223	   11.8942	
 -110.0000	2.180E-11	2.406E+8	   19.8572	   20.3581	   58.3365	   11.9126	
 -115.0000	2.107E-11	2.605E+8	   19.8083	   20.3379	   58.3703	   11.9025	
 -120.0000	2.052E-11	1.907E+8	   19.7877	   20.3618	   58.3893	   11.9297	
