34252_004_PSS_HM_XX
Date/Time: 6/25/2021 11:46:59 AM
Sensor Name: 34252_004_PSS_HM_XX
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	4.603E-10	3.226E-7	   -7.4073	   27.5211	    9.4907	    0.0000	
  -10.0000	3.336E-10	1.341E-7	   -7.4073	   27.5211	    9.4907	    0.0000	
  -15.0000	2.707E-10	8.541E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -20.0000	2.323E-10	5.523E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -25.0000	2.059E-10	4.024E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -30.0000	1.859E-10	3.273E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -35.0000	1.704E-10	2.812E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -40.0000	1.583E-10	2.578E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -45.0000	1.480E-10	2.468E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -50.0000	1.380E-10	2.532E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -55.0000	1.302E-10	1.847E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -60.0000	1.247E-10	1.583E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -65.0000	1.201E-10	1.882E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -70.0000	1.134E-10	2.963E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -75.0000	1.072E-10	1.516E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -80.0000	1.040E-10	1.271E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -85.0000	1.012E-10	1.143E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -90.0000	9.855E-11	1.064E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
  -95.0000	9.619E-11	1.019E-8	   -7.4073	   27.5211	    9.4907	    0.0000	
 -100.0000	9.398E-11	9.663E-9	   -7.4073	   27.5211	    9.4907	    0.0000	
 -105.0000	9.194E-11	9.009E-9	   -7.4073	   27.5211	    9.4907	    0.0000	
