34252_018_PSS_HM_XX_Irrad_-10C
Date/Time: 6/25/2021 4:00:53 PM
Sensor Name: 34252_004_PSS_HM_XX
Type: P
Annealing Status: 20 minutes
Environment: -10C
Tester: Eric Spencer
Notes: Irradiated to 1.1e15 at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	4.095E-10	3.809E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -20.0000	3.835E-10	2.801E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -30.0000	3.535E-10	2.299E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -40.0000	3.277E-10	1.984E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -50.0000	3.060E-10	1.757E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -60.0000	2.884E-10	1.586E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -70.0000	2.736E-10	1.453E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -80.0000	2.609E-10	1.348E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
  -90.0000	2.499E-10	1.262E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
 -100.0000	2.400E-10	1.189E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
 -110.0000	2.312E-10	1.126E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
 -120.0000	2.231E-10	1.071E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
 -130.0000	2.159E-10	1.023E-6	   -9.9906	   24.4870	    7.5954	    0.0000	
 -140.0000	2.092E-10	9.795E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -150.0000	2.033E-10	9.409E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -160.0000	1.977E-10	9.061E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -170.0000	1.926E-10	8.747E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -180.0000	1.879E-10	8.457E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -190.0000	1.834E-10	8.185E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -200.0000	1.794E-10	7.942E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -210.0000	1.755E-10	7.716E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -220.0000	1.720E-10	7.499E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -230.0000	1.687E-10	7.308E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -240.0000	1.655E-10	7.122E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -250.0000	1.625E-10	6.952E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -260.0000	1.596E-10	6.790E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
 -270.0000	1.570E-10	6.640E-7	   -9.9906	   24.4870	    7.5954	    0.0000	
