#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.291840E-12
#38696_001_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 4/1/2022 12:00:26 PM
#Sensor Name: 38696_001_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3731673705.800606	1.210700	20.000000	27.032982	-2.930000E-9	5.287840E-12	-3.340388E-11	-3.920328E-11	-4.159116E-11	-4.847675E-11	-5.383699E-11	-5.734604E-11
2	3731673741.871027	1.210625	20.000000	27.031616	-2.920000E-9	5.351940E-12	-2.584198E-11	-3.316018E-11	-3.888129E-11	-4.328046E-11	-4.794337E-11	-5.299861E-11
3	3731673777.986371	1.210310	20.000000	27.041364	-2.920000E-9	5.373130E-12	-3.350406E-11	-3.774643E-11	-4.191806E-11	-4.679747E-11	-5.165745E-11	-5.541080E-11
4	3731673814.117318	1.202501	20.000000	27.057416	-2.920000E-9	5.382160E-12	-2.798658E-11	-3.450786E-11	-3.953549E-11	-4.400908E-11	-5.046596E-11	-5.332836E-11
5	3731673850.247023	1.196521	20.000000	27.064987	-2.920000E-9	5.386200E-12	-2.981225E-11	-3.537347E-11	-4.096208E-11	-4.547247E-11	-5.112652E-11	-5.520634E-11
6	3731673886.401667	1.213362	20.000000	27.070951	-2.910000E-9	5.384740E-12	-3.432613E-11	-3.789362E-11	-4.203050E-11	-4.521324E-11	-5.124978E-11	-5.485637E-11
7	3731673922.399502	1.205835	20.000000	27.076519	-2.920000E-9	5.385710E-12	-3.067008E-11	-3.831477E-11	-4.123196E-11	-4.508159E-11	-5.287000E-11	-5.846965E-11
8	3731673958.384998	1.204932	20.000000	27.089597	-2.920000E-9	5.386860E-12	-2.970757E-11	-3.460600E-11	-3.931100E-11	-4.420210E-11	-4.737787E-11	-5.185803E-11
9	3731673994.613811	1.191311	20.000000	27.086982	-2.920000E-9	5.387590E-12	-2.927334E-11	-3.336687E-11	-3.764891E-11	-4.240136E-11	-4.909437E-11	-5.301250E-11
10	3731674030.589263	1.187901	20.000000	27.107392	-2.910000E-9	5.388780E-12	-3.373180E-11	-3.823892E-11	-4.249293E-11	-4.586745E-11	-5.190767E-11	-5.690261E-11
11	3731674066.998499	1.185175	20.000000	27.110010	-2.920000E-9	5.389110E-12	-2.608938E-11	-3.193966E-11	-3.699325E-11	-4.116836E-11	-4.741325E-11	-5.130255E-11
12	3731674103.156218	1.183410	20.000000	27.110465	-2.910000E-9	5.388940E-12	-2.974192E-11	-3.518375E-11	-3.929037E-11	-4.529257E-11	-4.702522E-11	-5.427738E-11
13	3731674139.292696	1.186984	20.000000	27.116312	-2.920000E-9	5.389650E-12	-3.073858E-11	-3.545300E-11	-4.059983E-11	-4.466965E-11	-4.884292E-11	-5.430171E-11
14	3731674175.315406	1.196491	20.000000	27.138940	-2.920000E-9	5.386740E-12	-2.730396E-11	-3.376166E-11	-3.706339E-11	-4.081677E-11	-4.733331E-11	-5.368942E-11
