34252_008_PSS_XX_HM_IrradSensor_AfterAlibava
Date/Time: 6/3/2021 11:43:26 AM
Sensor Name: 34252_008_PSS_XX_HM_IrradSensor_AfterAlibava
Type: P
Annealing Status: 1100 min
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated to 1.1e15 at RINSC, after Alibava

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	2.199E-10	2.025E-6	  -20.0000	   25.1696	    2.4668	    0.0000	
  -20.0000	2.253E-10	1.604E-6	  -20.0000	   25.1696	    2.4668	    0.0000	
  -30.0000	2.183E-10	1.340E-6	  -20.0000	   25.1696	    2.4668	    0.0000	
  -40.0000	2.095E-10	1.153E-6	  -20.0000	   25.1696	    2.4668	    0.0000	
  -50.0000	2.011E-10	1.013E-6	  -20.0000	   25.1696	    2.4668	    0.0000	
  -60.0000	1.918E-10	9.043E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
  -70.0000	1.839E-10	8.172E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
  -80.0000	1.768E-10	7.416E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
  -90.0000	1.702E-10	6.896E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -100.0000	1.640E-10	6.374E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -110.0000	1.589E-10	5.864E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -120.0000	1.539E-10	5.511E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -130.0000	1.500E-10	5.129E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -140.0000	1.470E-10	4.803E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -150.0000	1.437E-10	4.565E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -160.0000	1.407E-10	4.333E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -170.0000	1.383E-10	4.120E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -180.0000	1.359E-10	3.943E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -190.0000	1.338E-10	3.793E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -200.0000	1.317E-10	3.681E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -210.0000	1.306E-10	3.569E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -220.0000	1.285E-10	3.448E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -230.0000	1.264E-10	3.350E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -240.0000	1.248E-10	3.279E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -250.0000	1.236E-10	3.188E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -260.0000	1.218E-10	3.141E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -270.0000	1.207E-10	3.080E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -280.0000	1.191E-10	2.996E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -290.0000	1.175E-10	2.951E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -300.0000	1.154E-10	2.841E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -310.0000	1.145E-10	2.814E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -320.0000	1.139E-10	2.787E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -330.0000	1.125E-10	2.707E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -340.0000	1.121E-10	2.698E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -350.0000	1.109E-10	2.649E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -360.0000	1.091E-10	2.532E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -370.0000	1.081E-10	2.563E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -380.0000	1.060E-10	2.512E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -390.0000	1.058E-10	2.445E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -400.0000	1.049E-10	2.438E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -410.0000	1.041E-10	2.365E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -420.0000	1.021E-10	2.404E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -430.0000	1.014E-10	2.327E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -440.0000	1.012E-10	2.332E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -450.0000	9.949E-11	2.304E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -460.0000	9.831E-11	2.195E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -470.0000	9.762E-11	2.192E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -480.0000	9.664E-11	2.158E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -490.0000	9.550E-11	2.053E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -500.0000	9.389E-11	2.083E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -510.0000	9.291E-11	2.035E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -520.0000	9.421E-11	2.024E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -530.0000	9.124E-11	1.969E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -540.0000	9.147E-11	1.962E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -550.0000	8.892E-11	1.864E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -560.0000	8.863E-11	1.848E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -570.0000	8.761E-11	1.840E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -580.0000	8.796E-11	1.832E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -590.0000	8.677E-11	1.817E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -600.0000	8.559E-11	1.777E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -610.0000	8.307E-11	1.691E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -620.0000	8.278E-11	1.685E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -630.0000	8.426E-11	1.713E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -640.0000	8.234E-11	1.575E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -650.0000	8.202E-11	1.580E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -660.0000	8.014E-11	1.546E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -670.0000	7.860E-11	1.507E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -680.0000	7.856E-11	1.500E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -690.0000	7.791E-11	1.428E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -700.0000	7.746E-11	1.522E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -710.0000	7.662E-11	1.280E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -720.0000	7.488E-11	1.367E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -730.0000	7.530E-11	1.365E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -740.0000	7.479E-11	1.332E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -750.0000	7.326E-11	1.402E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -760.0000	7.301E-11	1.295E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -770.0000	7.223E-11	1.275E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -780.0000	7.087E-11	1.192E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -790.0000	7.102E-11	1.261E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -800.0000	7.055E-11	1.133E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -810.0000	6.780E-11	1.162E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -820.0000	6.792E-11	1.195E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -830.0000	6.671E-11	1.160E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -840.0000	6.738E-11	1.090E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -850.0000	6.510E-11	1.092E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -860.0000	6.468E-11	1.067E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -870.0000	6.556E-11	1.118E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -880.0000	6.382E-11	1.042E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -890.0000	6.549E-11	9.527E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -900.0000	6.460E-11	8.527E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -910.0000	6.323E-11	9.808E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -920.0000	6.169E-11	1.064E-7	  -20.0000	   25.1696	    2.4668	    0.0000	
 -930.0000	6.322E-11	9.669E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -940.0000	6.143E-11	7.577E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -950.0000	6.139E-11	8.639E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -960.0000	5.988E-11	8.559E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -970.0000	5.852E-11	9.763E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -980.0000	5.943E-11	8.739E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
 -990.0000	5.739E-11	8.505E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
-1000.0000	5.736E-11	8.659E-8	  -20.0000	   25.1696	    2.4668	    0.0000	
