34331_007_2-S_HM_XX
Date/Time: 9/7/2021 3:18:12 PM
Sensor Name: 34331_007_2-S_HM_XX
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: Diced at Fermilab

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-9.4000E-10	-9.4000E-10	-9.4000E-10	-9.4000E-10	-9.4000E-10	   23.5000	   25.4365	   24.5406	    0.0000	
  -10.0000	-1.1400E-9	-1.1400E-9	-1.1400E-9	-1.1400E-9	-1.1400E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -15.0000	-1.3300E-9	-1.3300E-9	-1.3300E-9	-1.3300E-9	-1.3300E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -20.0000	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -25.0000	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -30.0000	-1.5700E-9	-1.5700E-9	-1.5700E-9	-1.5700E-9	-1.5700E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -35.0000	-1.6200E-9	-1.6200E-9	-1.6200E-9	-1.6200E-9	-1.6200E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -40.0000	-1.6400E-9	-1.6400E-9	-1.6400E-9	-1.6400E-9	-1.6400E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -45.0000	-1.6800E-9	-1.6800E-9	-1.6800E-9	-1.6800E-9	-1.6800E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -50.0000	-1.7100E-9	-1.7100E-9	-1.7100E-9	-1.7100E-9	-1.7100E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -55.0000	-1.7400E-9	-1.7400E-9	-1.7400E-9	-1.7400E-9	-1.7400E-9	   23.5000	   25.4365	   24.5406	    0.0000	
  -60.0000	-1.7600E-9	-1.7600E-9	-1.7600E-9	-1.7600E-9	-1.7600E-9	   23.5000	   25.4365	   24.5406	    0.0000	
