34252_001_PSS_HM_XX_IrradSensor
Date/Time: 4/23/2021 2:42:50 PM
Sensor Name: 34252_001_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.1190E-9	-1.1190E-9	-1.1190E-9	-1.1190E-9	-1.1190E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -10.0000	-1.3980E-9	-1.3980E-9	-1.3980E-9	-1.3980E-9	-1.3980E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -15.0000	-1.6210E-9	-1.6210E-9	-1.6210E-9	-1.6210E-9	-1.6210E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -20.0000	-1.8430E-9	-1.8430E-9	-1.8430E-9	-1.8430E-9	-1.8430E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -25.0000	-2.0260E-9	-2.0260E-9	-2.0260E-9	-2.0260E-9	-2.0260E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -30.0000	-2.1240E-9	-2.1240E-9	-2.1240E-9	-2.1240E-9	-2.1240E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -35.0000	-2.2110E-9	-2.2110E-9	-2.2110E-9	-2.2110E-9	-2.2110E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -40.0000	-2.3140E-9	-2.3140E-9	-2.3140E-9	-2.3140E-9	-2.3140E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -45.0000	-2.4050E-9	-2.4050E-9	-2.4050E-9	-2.4050E-9	-2.4050E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -50.0000	-2.4840E-9	-2.4840E-9	-2.4840E-9	-2.4840E-9	-2.4840E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -55.0000	-2.5560E-9	-2.5560E-9	-2.5560E-9	-2.5560E-9	-2.5560E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -60.0000	-2.5880E-9	-2.5880E-9	-2.5880E-9	-2.5880E-9	-2.5880E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -65.0000	-2.6240E-9	-2.6240E-9	-2.6240E-9	-2.6240E-9	-2.6240E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -70.0000	-2.6640E-9	-2.6640E-9	-2.6640E-9	-2.6640E-9	-2.6640E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -75.0000	-2.6980E-9	-2.6980E-9	-2.6980E-9	-2.6980E-9	-2.6980E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -80.0000	-2.7180E-9	-2.7180E-9	-2.7180E-9	-2.7180E-9	-2.7180E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -85.0000	-2.7380E-9	-2.7380E-9	-2.7380E-9	-2.7380E-9	-2.7380E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -90.0000	-2.7570E-9	-2.7570E-9	-2.7570E-9	-2.7570E-9	-2.7570E-9	   27.8881	   26.4312	    7.2016	    0.0000	
  -95.0000	-2.7700E-9	-2.7700E-9	-2.7700E-9	-2.7700E-9	-2.7700E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -100.0000	-2.7850E-9	-2.7850E-9	-2.7850E-9	-2.7850E-9	-2.7850E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -105.0000	-2.7920E-9	-2.7920E-9	-2.7920E-9	-2.7920E-9	-2.7920E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -110.0000	-2.8020E-9	-2.8020E-9	-2.8020E-9	-2.8020E-9	-2.8020E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -115.0000	-2.8180E-9	-2.8180E-9	-2.8180E-9	-2.8180E-9	-2.8180E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -120.0000	-2.8200E-9	-2.8200E-9	-2.8200E-9	-2.8200E-9	-2.8200E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -125.0000	-2.8330E-9	-2.8330E-9	-2.8330E-9	-2.8330E-9	-2.8330E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -130.0000	-2.8390E-9	-2.8390E-9	-2.8390E-9	-2.8390E-9	-2.8390E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -135.0000	-2.8540E-9	-2.8540E-9	-2.8540E-9	-2.8540E-9	-2.8540E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -140.0000	-2.8600E-9	-2.8600E-9	-2.8600E-9	-2.8600E-9	-2.8600E-9	   27.8881	   26.4312	    7.2016	    0.0000	
 -145.0000	-2.8700E-9	-2.8700E-9	-2.8700E-9	-2.8700E-9	-2.8700E-9	   27.8881	   26.4312	    7.2016	    0.0000	
