#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.314120E-12
#38694_003_2-S_HM_XX_Unirrad
#Date/Time: 2/7/2022 5:12:59 PM
#Sensor Name: 38694_003_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3727116857.909631	1.129298	20.000000	28.615200	-2.810000E-9	5.341000E-12	-2.873088E-11	-3.217611E-11	-3.707864E-11	-4.056168E-11	-4.636392E-11	-4.943810E-11
2	3727116893.708912	1.154885	20.000000	28.636719	-2.800000E-9	5.406350E-12	-2.873150E-11	-3.353812E-11	-3.730637E-11	-3.988847E-11	-4.615704E-11	-5.142793E-11
3	3727116929.708837	1.138255	20.000000	28.649125	-2.800000E-9	5.428670E-12	-2.636651E-11	-3.037723E-11	-3.615004E-11	-4.149394E-11	-4.496412E-11	-4.924245E-11
4	3727116965.669691	1.144509	20.000000	28.678810	-2.800000E-9	5.437460E-12	-2.811265E-11	-3.206635E-11	-3.574116E-11	-4.003360E-11	-4.360458E-11	-4.754804E-11
5	3727117001.530886	1.137479	20.000000	28.685647	-2.810000E-9	5.441630E-12	-2.373680E-11	-2.940555E-11	-3.400935E-11	-3.936572E-11	-4.281934E-11	-4.815543E-11
6	3727117037.406221	1.132948	20.000000	28.690462	-2.800000E-9	5.444170E-12	-2.603940E-11	-3.116148E-11	-3.428676E-11	-3.854240E-11	-4.537522E-11	-5.019797E-11
7	3727117073.250663	1.125041	20.000000	28.699262	-2.800000E-9	5.444010E-12	-2.502375E-11	-3.006077E-11	-3.413425E-11	-4.020737E-11	-4.700422E-11	-5.043822E-11
8	3727117109.080897	1.132016	20.000000	28.696031	-2.800000E-9	5.442000E-12	-2.605249E-11	-3.281089E-11	-3.792274E-11	-4.047600E-11	-4.419887E-11	-5.080517E-11
9	3727117144.934409	1.129904	20.000000	28.709369	-2.800000E-9	5.442610E-12	-2.458665E-11	-2.990845E-11	-3.511372E-11	-3.907640E-11	-4.408540E-11	-4.965828E-11
10	3727117180.737751	1.136430	20.000000	28.713748	-2.800000E-9	5.443440E-12	-2.422213E-11	-3.031610E-11	-3.378445E-11	-4.024845E-11	-4.288553E-11	-4.774181E-11
11	3727117216.838722	1.146442	20.000000	28.718187	-2.800000E-9	5.443640E-12	-2.843666E-11	-3.151002E-11	-3.729019E-11	-4.166991E-11	-4.478927E-11	-5.112060E-11
12	3727117252.857170	1.153070	20.000000	28.727023	-2.800000E-9	5.444360E-12	-2.656092E-11	-3.122013E-11	-3.451264E-11	-4.169405E-11	-4.384210E-11	-4.981953E-11
13	3727117288.656784	1.125514	20.000000	28.726114	-2.800000E-9	5.445140E-12	-2.804657E-11	-3.339742E-11	-3.631376E-11	-4.173880E-11	-4.566489E-11	-5.002133E-11
14	3727117324.503164	1.133062	20.000000	28.729026	-2.800000E-9	5.444880E-12	-2.526721E-11	-3.249359E-11	-3.648899E-11	-3.998839E-11	-4.516607E-11	-5.259729E-11
15	3727117360.616385	1.121835	20.000000	28.737449	-2.810000E-9	5.444990E-12	-2.886047E-11	-3.232983E-11	-3.836247E-11	-4.325433E-11	-4.732495E-11	-5.246970E-11
16	3727117396.603869	1.121748	20.000000	28.741252	-2.800000E-9	5.447080E-12	-2.798854E-11	-3.421252E-11	-3.775976E-11	-4.337331E-11	-4.853567E-11	-5.313701E-11
17	3727117432.457343	1.122799	20.000000	28.755561	-2.800000E-9	5.444910E-12	-2.563746E-11	-3.040870E-11	-3.527765E-11	-3.867690E-11	-4.339599E-11	-4.970934E-11
18	3727117468.290246	1.130105	20.000000	28.764140	-2.800000E-9	5.444990E-12	-2.679663E-11	-2.873597E-11	-3.595906E-11	-3.841009E-11	-4.303108E-11	-4.852276E-11
19	3727117504.168586	1.110986	20.000000	28.753481	-2.800000E-9	5.443020E-12	-2.958090E-11	-3.370020E-11	-3.783540E-11	-4.367180E-11	-4.793458E-11	-5.304335E-11
20	3727117540.037866	1.117865	20.000000	28.756255	-2.800000E-9	5.442560E-12	-2.431859E-11	-2.787465E-11	-3.448217E-11	-4.028584E-11	-4.567450E-11	-4.929840E-11
21	3727117575.887464	1.136924	20.000000	28.757364	-2.800000E-9	5.443160E-12	-2.776568E-11	-3.155457E-11	-3.466719E-11	-4.046594E-11	-4.350395E-11	-4.836638E-11
22	3727117611.885497	1.122938	20.000000	28.762971	-2.810000E-9	5.443510E-12	-2.586684E-11	-3.119600E-11	-3.588402E-11	-4.081862E-11	-4.567019E-11	-5.122404E-11
23	3727117647.832138	1.125637	20.000000	28.775753	-2.810000E-9	5.444350E-12	-2.544425E-11	-3.199455E-11	-3.555834E-11	-4.042792E-11	-4.480458E-11	-5.068145E-11
24	3727117683.944347	1.109180	20.000000	28.774623	-2.810000E-9	5.444550E-12	-2.421373E-11	-3.067813E-11	-3.338576E-11	-4.007936E-11	-4.256329E-11	-4.763753E-11
25	3727117719.903441	1.123330	20.000000	28.785722	-2.810000E-9	5.443690E-12	-2.954983E-11	-3.577546E-11	-3.987512E-11	-4.424586E-11	-4.856571E-11	-5.440573E-11
26	3727117755.768063	1.115884	20.000000	28.796501	-2.810000E-9	5.443990E-12	-2.792637E-11	-3.099830E-11	-3.816047E-11	-4.053056E-11	-4.748685E-11	-5.256823E-11
27	3727117791.734854	1.107107	20.000000	28.817270	-2.800000E-9	5.443950E-12	-2.827126E-11	-3.502723E-11	-3.739055E-11	-4.351991E-11	-4.725954E-11	-5.348843E-11
28	3727117827.709432	1.119854	20.000000	28.808294	-2.800000E-9	5.443990E-12	-2.730589E-11	-3.282519E-11	-3.896761E-11	-4.100282E-11	-4.799634E-11	-5.100941E-11
29	3727117863.526677	1.111920	20.000000	28.817348	-2.800000E-9	5.443440E-12	-2.506114E-11	-3.037333E-11	-3.724377E-11	-3.954068E-11	-4.544839E-11	-5.077408E-11
30	3727117899.336480	1.105282	20.000000	28.820044	-2.790000E-9	5.443370E-12	-2.760295E-11	-3.218896E-11	-3.539521E-11	-3.987411E-11	-4.336270E-11	-5.079454E-11
31	3727117935.461167	1.114518	20.000000	28.823610	-2.800000E-9	5.444090E-12	-2.761583E-11	-3.072824E-11	-3.690319E-11	-4.149020E-11	-4.579185E-11	-5.086178E-11
32	3727117971.445572	1.117466	20.000000	28.825236	-2.800000E-9	5.443390E-12	-2.728751E-11	-3.294009E-11	-3.725665E-11	-4.315232E-11	-4.662270E-11	-5.189114E-11
33	3727118007.294794	1.126090	20.000000	28.834906	-2.800000E-9	5.444270E-12	-3.066670E-11	-3.532551E-11	-3.894063E-11	-4.441311E-11	-4.768621E-11	-5.364586E-11
34	3727118043.157206	1.105257	20.000000	28.831299	-2.810000E-9	5.444300E-12	-2.387211E-11	-2.792882E-11	-3.204422E-11	-3.505585E-11	-4.270173E-11	-4.825394E-11
35	3727118079.146185	1.103578	20.000000	28.844894	-2.800000E-9	5.443570E-12	-2.450240E-11	-3.045980E-11	-3.504522E-11	-3.782152E-11	-4.284667E-11	-4.678419E-11
36	3727118114.963397	1.105718	20.000000	28.846439	-2.800000E-9	5.443120E-12	-2.425809E-11	-2.765160E-11	-3.439754E-11	-3.902404E-11	-4.493156E-11	-4.845389E-11
37	3727118150.832472	1.112003	20.000000	28.847034	-2.800000E-9	5.444390E-12	-2.591631E-11	-3.080696E-11	-3.423808E-11	-4.025704E-11	-4.353485E-11	-4.877506E-11
38	3727118186.724317	1.104531	20.000000	28.852405	-2.800000E-9	5.443210E-12	-3.138614E-11	-3.476512E-11	-4.028237E-11	-4.697659E-11	-4.981158E-11	-5.658103E-11
