GCD Test
Bias: 5000.000000
IV_34254_014_PSS_HM_XX_DIODE
Date/Time: 4/26/2021 10:53:58 AM
Sensor Name: DIODE
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-6.031766E-10	-6.031766E-10	   22.9471	   23.1291	   20.6379	   -0.6155	
  -10.0000	-6.083761E-10	-6.083761E-10	   22.9471	   23.1290	   20.6467	   -0.6097	
  -15.0000	-6.144164E-10	-6.144164E-10	   22.9471	   23.1290	   20.6467	   -0.6097	
  -20.0000	-6.192384E-10	-6.192384E-10	   22.9471	   23.1251	   20.6739	   -0.5949	
  -25.0000	-6.251411E-10	-6.251411E-10	   22.9471	   23.1253	   20.6752	   -0.5939	
  -30.0000	-6.311034E-10	-6.311034E-10	   22.9471	   23.1253	   20.6752	   -0.5939	
  -35.0000	-6.381415E-10	-6.381415E-10	   22.9471	   23.1251	   20.6885	   -0.5853	
  -40.0000	-6.491050E-10	-6.491050E-10	   22.9471	   23.1251	   20.6885	   -0.5853	
  -45.0000	-6.597906E-10	-6.597906E-10	   22.9471	   23.1263	   20.6939	   -0.5808	
  -50.0000	-6.697869E-10	-6.697869E-10	   22.9471	   23.1283	   20.7037	   -0.5726	
  -55.0000	-6.812921E-10	-6.812921E-10	   22.9471	   23.1283	   20.7037	   -0.5726	
  -60.0000	-6.877952E-10	-6.877952E-10	   22.9471	   23.1283	   20.7125	   -0.5667	
  -65.0000	-6.927443E-10	-6.927443E-10	   22.9471	   23.1283	   20.7125	   -0.5667	
  -70.0000	-7.005025E-10	-7.005025E-10	   22.9471	   23.1213	   20.7271	   -0.5629	
  -75.0000	-7.045225E-10	-7.045225E-10	   22.9471	   23.1213	   20.7271	   -0.5629	
  -80.0000	-7.072508E-10	-7.072508E-10	   22.9471	   23.1214	   20.7296	   -0.5612	
  -85.0000	-7.088680E-10	-7.088680E-10	   22.9471	   23.1259	   20.7489	   -0.5447	
  -90.0000	-7.106109E-10	-7.106109E-10	   22.9471	   23.1259	   20.7489	   -0.5447	
  -95.0000	-7.124683E-10	-7.124683E-10	   22.9471	   23.1238	   20.7479	   -0.5471	
 -100.0000	-7.135484E-10	-7.135484E-10	   22.9471	   23.1238	   20.7479	   -0.5471	
 -105.0000	-7.151018E-10	-7.151018E-10	   22.9471	   23.1234	   20.7470	   -0.5480	
