GCD Test
Bias: 5000.000000
IV_34341_012_PSS_HM_XX_DIODE
Date/Time: 6/30/2021 11:36:12 AM
Sensor Name: DIODE
Type: P
Annealing Status: Not irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.439929E-10	-1.439929E-10	   19.9369	   23.0267	    7.3014	  -14.1080	
  -10.0000	-1.547139E-10	-1.547139E-10	   19.9369	   23.0267	    7.3014	  -14.1080	
  -15.0000	-1.588198E-10	-1.588198E-10	   20.0785	   23.0302	    7.1540	  -14.3535	
  -20.0000	-1.589793E-10	-1.589793E-10	   20.0785	   23.0302	    7.1540	  -14.3535	
  -25.0000	-1.495953E-10	-1.495953E-10	   20.1557	   23.0388	    7.0576	  -14.5120	
  -30.0000	-1.455399E-10	-1.455399E-10	   20.1557	   23.0388	    7.0576	  -14.5120	
  -35.0000	-1.495512E-10	-1.495512E-10	   20.2201	   23.0412	    6.9719	  -14.6584	
  -40.0000	-1.520546E-10	-1.520546E-10	   20.2355	   23.0438	    6.9219	  -14.7436	
  -45.0000	-1.549816E-10	-1.549816E-10	   20.2355	   23.0438	    6.9219	  -14.7436	
  -50.0000	-1.591810E-10	-1.591810E-10	   20.2329	   23.0389	    6.8577	  -14.8600	
  -55.0000	-1.628342E-10	-1.628342E-10	   20.2329	   23.0389	    6.8577	  -14.8600	
  -60.0000	-1.693721E-10	-1.693721E-10	   20.1943	   23.0350	    6.8020	  -14.9614	
  -65.0000	-1.767095E-10	-1.767095E-10	   20.1943	   23.0350	    6.8020	  -14.9614	
  -70.0000	-1.808758E-10	-1.808758E-10	   20.1171	   23.0447	    6.7400	  -15.0649	
  -75.0000	-1.868814E-10	-1.868814E-10	   20.0656	   23.0499	    6.6999	  -15.1332	
  -80.0000	-1.902308E-10	-1.902308E-10	   20.0656	   23.0499	    6.6999	  -15.1332	
  -85.0000	-1.933985E-10	-1.933985E-10	   19.9755	   23.0499	    6.6727	  -15.1823	
  -90.0000	-1.931891E-10	-1.931891E-10	   19.9755	   23.0499	    6.6727	  -15.1823	
  -95.0000	-1.989402E-10	-1.989402E-10	   19.8803	   23.0436	    6.6414	  -15.2436	
 -100.0000	-2.022899E-10	-2.022899E-10	   19.8803	   23.0436	    6.6414	  -15.2436	
 -105.0000	-2.045483E-10	-2.045483E-10	   19.8134	   23.0435	    6.5936	  -15.3306	
