#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.307090E-12
#38874_011_2-S_HM_XX_Unirrad_Interstrip
#Date/Time: 3/7/2022 2:46:24 PM
#Sensor Name: 38874_011_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3729527263.398444	1.226888	20.000000	27.968486	-2.960000E-9	5.308870E-12	-2.762120E-11	-2.927063E-11	-3.314643E-11	-3.887548E-11	-4.050651E-11	-4.214408E-11
2	3729527299.304686	1.237425	20.000000	27.967395	-2.960000E-9	5.371070E-12	-2.503930E-11	-2.825169E-11	-3.336622E-11	-3.719559E-11	-3.735282E-11	-4.413862E-11
3	3729527335.412781	1.221026	20.000000	27.993691	-2.960000E-9	5.393940E-12	-2.729449E-11	-2.936630E-11	-3.160515E-11	-3.586693E-11	-4.035237E-11	-4.242416E-11
4	3729527371.560751	1.236838	20.000000	28.016343	-2.960000E-9	5.401550E-12	-2.555859E-11	-2.939105E-11	-3.333370E-11	-3.515853E-11	-4.030578E-11	-4.236551E-11
5	3729527407.879968	1.232656	20.000000	28.013449	-2.960000E-9	5.405080E-12	-2.326148E-11	-2.759830E-11	-2.792255E-11	-3.186969E-11	-3.496636E-11	-4.239514E-11
6	3729527444.006447	1.229927	20.000000	28.022247	-2.950000E-9	5.406880E-12	-2.528566E-11	-2.786836E-11	-3.203938E-11	-3.527200E-11	-3.972125E-11	-4.333353E-11
7	3729527480.169085	1.221460	20.000000	28.025003	-2.950000E-9	5.407980E-12	-2.565221E-11	-2.656792E-11	-3.254475E-11	-3.527753E-11	-3.962045E-11	-4.183354E-11
8	3729527516.461167	1.234348	20.000000	28.036278	-2.960000E-9	5.408350E-12	-2.745499E-11	-3.036520E-11	-3.287328E-11	-3.746441E-11	-3.972473E-11	-4.364323E-11
9	3729527552.555577	1.229188	20.000000	28.055499	-2.960000E-9	5.408410E-12	-2.541772E-11	-2.984183E-11	-3.535726E-11	-3.593684E-11	-3.744480E-11	-4.535728E-11
10	3729527588.566574	1.223030	20.000000	28.062494	-2.950000E-9	5.407720E-12	-2.549234E-11	-2.871434E-11	-3.357717E-11	-3.845534E-11	-4.099941E-11	-4.527735E-11
11	3729527624.561073	1.219352	20.000000	28.058590	-2.950000E-9	5.408310E-12	-3.217819E-11	-3.662377E-11	-3.910344E-11	-4.303258E-11	-4.556828E-11	-4.889064E-11
12	3729527660.371394	1.232834	20.000000	28.065704	-2.960000E-9	5.407730E-12	-2.831137E-11	-3.158243E-11	-3.574281E-11	-3.965522E-11	-4.079518E-11	-4.477359E-11
13	3729527696.255805	1.248563	20.000000	28.061722	-2.950000E-9	5.409330E-12	-2.638309E-11	-3.047007E-11	-3.457648E-11	-3.615354E-11	-4.057990E-11	-4.247569E-11
14	3729527732.135695	1.226732	20.000000	28.081816	-2.960000E-9	5.408790E-12	-2.615861E-11	-3.123468E-11	-3.351726E-11	-3.853834E-11	-4.113822E-11	-4.567436E-11
15	3729527768.421157	1.224028	20.000000	28.080429	-2.960000E-9	5.409940E-12	-2.585277E-11	-3.107031E-11	-3.504935E-11	-3.799044E-11	-4.158409E-11	-4.467546E-11
16	3729527804.377270	1.227760	20.000000	28.092081	-2.950000E-9	5.409480E-12	-2.807401E-11	-3.314845E-11	-3.621260E-11	-3.797776E-11	-3.939024E-11	-4.393006E-11
17	3729527840.176699	1.225887	20.000000	28.090990	-2.960000E-9	5.408610E-12	-2.600711E-11	-3.070252E-11	-3.290761E-11	-3.531308E-11	-3.984204E-11	-4.262716E-11
18	3729527876.003624	1.231748	20.000000	28.096083	-2.960000E-9	5.408790E-12	-2.725093E-11	-3.303907E-11	-3.585402E-11	-3.779090E-11	-4.261120E-11	-4.564429E-11
19	3729527911.799086	1.232521	20.000000	28.098561	-2.950000E-9	5.410870E-12	-2.849271E-11	-3.332896E-11	-3.626864E-11	-3.861438E-11	-4.103232E-11	-4.353201E-11
20	3729527947.637475	1.232083	20.000000	28.101255	-2.950000E-9	5.410500E-12	-3.205612E-11	-3.201217E-11	-3.588020E-11	-3.905250E-11	-4.296510E-11	-4.467199E-11
21	3729527983.489509	1.237928	20.000000	28.104426	-2.960000E-9	5.410500E-12	-2.966171E-11	-2.936200E-11	-3.512785E-11	-3.916881E-11	-3.906107E-11	-4.359132E-11
22	3729528019.515632	1.243129	20.000000	28.109875	-2.960000E-9	5.408910E-12	-2.498921E-11	-2.804048E-11	-3.264143E-11	-3.564979E-11	-3.853567E-11	-4.253475E-11
23	3729528055.363829	1.224284	20.000000	28.112649	-2.950000E-9	5.409810E-12	-2.640394E-11	-3.060806E-11	-3.607501E-11	-3.620729E-11	-3.941927E-11	-4.300742E-11
