GCD Test
Bias: 5000.000000
IV_34340_039_PSS_HM_XX_DIODEHALF
Date/Time: 4/22/2021 4:25:04 PM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-7.987962E-11	-7.987962E-11	   23.2665	   23.5523	   14.6246	   -4.9005	
  -10.0000	-8.302285E-11	-8.302285E-11	   23.2691	   23.5578	   14.6287	   -4.8924	
  -15.0000	-8.491894E-11	-8.491894E-11	   23.2691	   23.5578	   14.6287	   -4.8924	
  -20.0000	-8.746858E-11	-8.746858E-11	   23.2665	   23.5560	   14.6199	   -4.9018	
  -25.0000	-9.033149E-11	-9.033149E-11	   23.2665	   23.5560	   14.6199	   -4.9018	
  -30.0000	-9.380371E-11	-9.380371E-11	   23.2665	   23.5558	   14.6256	   -4.8968	
  -35.0000	-9.754442E-11	-9.754442E-11	   23.2665	   23.5558	   14.6256	   -4.8968	
  -40.0000	-1.025624E-10	-1.025624E-10	   23.2691	   23.5534	   14.6199	   -4.9038	
  -45.0000	-1.100833E-10	-1.100833E-10	   23.2665	   23.5578	   14.6306	   -4.8906	
  -50.0000	-1.166868E-10	-1.166868E-10	   23.2665	   23.5578	   14.6306	   -4.8906	
  -55.0000	-1.207868E-10	-1.207868E-10	   23.2691	   23.5566	   14.6164	   -4.9044	
  -60.0000	-1.230991E-10	-1.230991E-10	   23.2691	   23.5543	   14.6287	   -4.8951	
  -65.0000	-1.255642E-10	-1.255642E-10	   23.2691	   23.5543	   14.6287	   -4.8951	
  -70.0000	-1.290601E-10	-1.290601E-10	   23.2691	   23.5541	   14.6221	   -4.9012	
  -75.0000	-1.309806E-10	-1.309806E-10	   23.2691	   23.5541	   14.6221	   -4.9012	
  -80.0000	-1.317651E-10	-1.317651E-10	   23.2691	   23.5558	   14.6237	   -4.8985	
  -85.0000	-1.327064E-10	-1.327064E-10	   23.2691	   23.5558	   14.6237	   -4.8985	
  -90.0000	-1.338619E-10	-1.338619E-10	   23.2665	   23.5514	   14.6268	   -4.8992	
  -95.0000	-1.343699E-10	-1.343699E-10	   23.2665	   23.5514	   14.6268	   -4.8992	
 -100.0000	-1.351762E-10	-1.351762E-10	   23.2665	   23.5561	   14.6252	   -4.8969	
 -105.0000	-1.359873E-10	-1.359873E-10	   23.2691	   23.5561	   14.6306	   -4.8969	
 -110.0000	-1.360316E-10	-1.360316E-10	   23.2691	   23.5591	   14.6306	   -4.8896	
 -115.0000	-1.367812E-10	-1.367812E-10	   23.2691	   23.5561	   14.6328	   -4.8900	
 -120.0000	-1.372086E-10	-1.372086E-10	   23.2665	   23.5561	   14.6369	   -4.8900	
 -125.0000	-1.368902E-10	-1.368902E-10	   23.2665	   23.5580	   14.6369	   -4.8848	
 -130.0000	-1.372429E-10	-1.372429E-10	   23.2665	   23.5571	   14.6347	   -4.8875	
 -135.0000	-1.390556E-10	-1.390556E-10	   23.2691	   23.5571	   14.6490	   -4.8875	
 -140.0000	-1.375626E-10	-1.375626E-10	   23.2691	   23.5583	   14.6490	   -4.8737	
 -145.0000	-1.378564E-10	-1.378564E-10	   23.2665	   23.5547	   14.6461	   -4.8791	
 -150.0000	-1.389475E-10	-1.389475E-10	   23.2665	   23.5547	   14.6439	   -4.8791	
 -155.0000	-1.386996E-10	-1.386996E-10	   23.2665	   23.5612	   14.6439	   -4.8760	
 -160.0000	-1.392807E-10	-1.392807E-10	   23.2691	   23.5558	   14.6369	   -4.8865	
 -165.0000	-1.400451E-10	-1.400451E-10	   23.2691	   23.5558	   14.6369	   -4.8865	
 -170.0000	-1.399948E-10	-1.399948E-10	   23.2665	   23.5515	   14.6509	   -4.8774	
 -175.0000	-1.399409E-10	-1.399409E-10	   23.2665	   23.5515	   14.6562	   -4.8774	
 -180.0000	-1.401116E-10	-1.401116E-10	   23.2665	   23.5536	   14.6562	   -4.8709	
 -185.0000	-1.403912E-10	-1.403912E-10	   23.2691	 -246.8610	   14.6616	 -246.8611	
 -190.0000	-1.406465E-10	-1.406465E-10	   23.2691	 -246.8610	   14.6616	 -246.8611	
 -195.0000	-1.412664E-10	-1.412664E-10	   23.2691	 -246.8610	   14.6632	 -246.8611	
 -200.0000	-1.418641E-10	-1.418641E-10	   23.2691	 -246.8610	   14.6632	 -246.8611	
 -205.0000	-1.424058E-10	-1.424058E-10	   23.2691	   23.5583	   14.6717	   -4.8532	
 -210.0000	-1.426469E-10	-1.426469E-10	   23.2691	   23.5583	   14.6717	   -4.8532	
 -215.0000	-1.430401E-10	-1.430401E-10	   23.2691	   23.5547	   14.6856	   -4.8436	
 -220.0000	-1.438767E-10	-1.438767E-10	   23.2691	   23.5547	   14.6724	   -4.8436	
 -225.0000	-1.441203E-10	-1.441203E-10	   23.2691	   23.5577	   14.6724	   -4.8531	
 -230.0000	-1.443073E-10	-1.443073E-10	   23.2691	   23.5577	   14.6844	   -4.8531	
 -235.0000	-1.450715E-10	-1.450715E-10	   23.2691	   23.5614	   14.6844	   -4.8393	
 -240.0000	-1.448142E-10	-1.448142E-10	   23.2691	   23.5614	   14.6698	   -4.8393	
 -245.0000	-1.452558E-10	-1.452558E-10	   23.2691	   23.5560	   14.6698	   -4.8567	
 -250.0000	-1.457775E-10	-1.457775E-10	   23.2691	   23.5566	   14.6771	   -4.8497	
 -255.0000	-1.472680E-10	-1.472680E-10	   23.2691	   23.5566	   14.6771	   -4.8497	
 -260.0000	-1.460857E-10	-1.460857E-10	   23.2691	   23.5566	   14.6771	   -4.8497	
 -265.0000	-1.469616E-10	-1.469616E-10	   23.2691	   23.5547	   14.6879	   -4.8416	
 -270.0000	-1.470127E-10	-1.470127E-10	   23.2691	   23.5553	   14.6847	   -4.8439	
 -275.0000	-1.464239E-10	-1.464239E-10	   23.2691	   23.5553	   14.6847	   -4.8439	
 -280.0000	-1.473114E-10	-1.473114E-10	   23.2691	   23.5536	   14.6841	   -4.8458	
 -285.0000	-1.476098E-10	-1.476098E-10	   23.2691	   23.5536	   14.6841	   -4.8458	
 -290.0000	-1.481392E-10	-1.481392E-10	   23.2691	   23.5569	   14.6831	   -4.8441	
 -295.0000	-1.477312E-10	-1.477312E-10	   23.2691	   23.5569	   14.6831	   -4.8441	
 -300.0000	-1.480916E-10	-1.480916E-10	   23.2691	   23.5538	   14.6872	   -4.8428	
 -305.0000	-1.485454E-10	-1.485454E-10	   23.2665	   23.5577	   14.6920	   -4.8355	
 -310.0000	-1.492261E-10	-1.492261E-10	   23.2665	   23.5577	   14.6920	   -4.8355	
 -315.0000	-1.492244E-10	-1.492244E-10	   23.2691	   23.5586	   14.6961	   -4.8311	
 -320.0000	-1.498091E-10	-1.498091E-10	   23.2691	   23.5586	   14.6961	   -4.8311	
 -325.0000	-1.494880E-10	-1.494880E-10	   23.2691	   23.5596	   14.6863	   -4.8391	
 -330.0000	-1.497516E-10	-1.497516E-10	   23.2691	   23.5547	   14.6872	   -4.8421	
 -335.0000	-1.504813E-10	-1.504813E-10	   23.2691	   23.5547	   14.6872	   -4.8421	
 -340.0000	-1.495848E-10	-1.495848E-10	   23.2691	   23.5571	   14.6860	   -4.8413	
 -345.0000	-1.501403E-10	-1.501403E-10	   23.2691	   23.5571	   14.6860	   -4.8413	
 -350.0000	-1.504143E-10	-1.504143E-10	   23.2691	   23.5564	   14.6898	   -4.8385	
 -355.0000	-1.501171E-10	-1.501171E-10	   23.2691	   23.5564	   14.6898	   -4.8385	
 -360.0000	-1.507408E-10	-1.507408E-10	   23.2665	   23.5579	   14.6888	   -4.8381	
 -365.0000	-1.506101E-10	-1.506101E-10	   23.2691	   23.5570	   14.6954	   -4.8329	
 -370.0000	-1.510182E-10	-1.510182E-10	   23.2691	   23.5570	   14.6954	   -4.8329	
 -375.0000	-1.512551E-10	-1.512551E-10	   23.2691	   23.5560	   14.6828	   -4.8451	
 -380.0000	-1.515087E-10	-1.515087E-10	   23.2691	   23.5560	   14.6828	   -4.8451	
 -385.0000	-1.516072E-10	-1.516072E-10	   23.2691	   23.5535	   14.6891	   -4.8414	
 -390.0000	-1.525332E-10	-1.525332E-10	   23.2691	   23.5535	   14.6891	   -4.8414	
 -395.0000	-1.527977E-10	-1.527977E-10	   23.2665	   23.5575	   14.6961	   -4.8320	
 -400.0000	-1.530470E-10	-1.530470E-10	   23.2691	   23.5610	   14.6898	   -4.8349	
 -410.0000	-1.538279E-10	-1.538279E-10	   23.2691	   23.5610	   14.6898	   -4.8349	
 -420.0000	-1.539389E-10	-1.539389E-10	   23.2691	   23.5568	   14.6942	   -4.8342	
 -430.0000	-1.531931E-10	-1.531931E-10	   23.2691	   23.5568	   14.6942	   -4.8342	
 -440.0000	-1.558731E-10	-1.558731E-10	   23.2691	   23.5600	   14.6999	   -4.8265	
 -450.0000	-1.550529E-10	-1.550529E-10	   23.2691	   23.5600	   14.7040	   -4.8265	
 -460.0000	-1.558306E-10	-1.558306E-10	   23.2691	   23.5572	   14.7040	   -4.8251	
 -470.0000	-1.553887E-10	-1.553887E-10	   23.2691	   23.5572	   14.6926	   -4.8251	
 -480.0000	-1.548360E-10	-1.548360E-10	   23.2691	   23.5589	   14.6926	   -4.8339	
 -490.0000	-1.554954E-10	-1.554954E-10	   23.2691	   23.5577	   14.6973	   -4.8307	
 -500.0000	-1.559829E-10	-1.559829E-10	   23.2691	   23.5577	   14.6973	   -4.8307	
 -510.0000	-1.555488E-10	-1.555488E-10	   23.2691	   23.5582	   14.6875	   -4.8391	
 -520.0000	-1.577234E-10	-1.577234E-10	   23.2691	   23.5582	   14.7040	   -4.8391	
 -530.0000	-1.566658E-10	-1.566658E-10	   23.2691	   23.5582	   14.7040	   -4.8243	
 -540.0000	-1.581452E-10	-1.581452E-10	   23.2691	   23.5582	   14.6961	   -4.8243	
 -550.0000	-1.576164E-10	-1.576164E-10	   23.2691	   23.5580	   14.6961	   -4.8315	
 -560.0000	-1.583379E-10	-1.583379E-10	   23.2691	   23.5586	   14.6992	   -4.8282	
 -570.0000	-1.593613E-10	-1.593613E-10	   23.2691	   23.5586	   14.6992	   -4.8282	
 -580.0000	-1.589068E-10	-1.589068E-10	   23.2691	   23.5591	   14.7122	   -4.8162	
 -590.0000	-1.593713E-10	-1.593713E-10	   23.2691	   23.5609	   14.7011	   -4.8247	
 -600.0000	-1.594980E-10	-1.594980E-10	   23.2691	   23.5609	   14.7011	   -4.8247	
