34340_039_PSS_HM_XX_IrradSensor_Interstrip
Date/Time: 4/22/2021 1:36:51 PM
Sensor Name: 34340_039_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.8910E-9	-1.8910E-9	-1.8910E-9	-1.8910E-9	-1.8910E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -10.0000	-2.1650E-9	-2.1650E-9	-2.1650E-9	-2.1650E-9	-2.1650E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -15.0000	-2.4290E-9	-2.4290E-9	-2.4290E-9	-2.4290E-9	-2.4290E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -20.0000	-2.3840E-9	-2.3840E-9	-2.3840E-9	-2.3840E-9	-2.3840E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -25.0000	-2.4890E-9	-2.4890E-9	-2.4890E-9	-2.4890E-9	-2.4890E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -30.0000	-2.6010E-9	-2.6010E-9	-2.6010E-9	-2.6010E-9	-2.6010E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -35.0000	-2.7170E-9	-2.7170E-9	-2.7170E-9	-2.7170E-9	-2.7170E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -40.0000	-2.8230E-9	-2.8230E-9	-2.8230E-9	-2.8230E-9	-2.8230E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -45.0000	-2.9160E-9	-2.9160E-9	-2.9160E-9	-2.9160E-9	-2.9160E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -50.0000	-3.0000E-9	-3.0000E-9	-3.0000E-9	-3.0000E-9	-3.0000E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -55.0000	-3.0580E-9	-3.0580E-9	-3.0580E-9	-3.0580E-9	-3.0580E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -60.0000	-3.0820E-9	-3.0820E-9	-3.0820E-9	-3.0820E-9	-3.0820E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -65.0000	-3.1040E-9	-3.1040E-9	-3.1040E-9	-3.1040E-9	-3.1040E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -70.0000	-3.1370E-9	-3.1370E-9	-3.1370E-9	-3.1370E-9	-3.1370E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -75.0000	-3.1790E-9	-3.1790E-9	-3.1790E-9	-3.1790E-9	-3.1790E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -80.0000	-3.2080E-9	-3.2080E-9	-3.2080E-9	-3.2080E-9	-3.2080E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -85.0000	-3.2260E-9	-3.2260E-9	-3.2260E-9	-3.2260E-9	-3.2260E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -90.0000	-3.2340E-9	-3.2340E-9	-3.2340E-9	-3.2340E-9	-3.2340E-9	   29.7675	   27.9866	    5.5071	    0.0000	
  -95.0000	-3.2500E-9	-3.2500E-9	-3.2500E-9	-3.2500E-9	-3.2500E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -100.0000	-3.2670E-9	-3.2670E-9	-3.2670E-9	-3.2670E-9	-3.2670E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -105.0000	-3.2800E-9	-3.2800E-9	-3.2800E-9	-3.2800E-9	-3.2800E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -110.0000	-3.2900E-9	-3.2900E-9	-3.2900E-9	-3.2900E-9	-3.2900E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -115.0000	-3.3040E-9	-3.3040E-9	-3.3040E-9	-3.3040E-9	-3.3040E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -120.0000	-3.3170E-9	-3.3170E-9	-3.3170E-9	-3.3170E-9	-3.3170E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -125.0000	-3.3220E-9	-3.3220E-9	-3.3220E-9	-3.3220E-9	-3.3220E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -130.0000	-3.3300E-9	-3.3300E-9	-3.3300E-9	-3.3300E-9	-3.3300E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -135.0000	-3.3400E-9	-3.3400E-9	-3.3400E-9	-3.3400E-9	-3.3400E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -140.0000	-3.3410E-9	-3.3410E-9	-3.3410E-9	-3.3410E-9	-3.3410E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -145.0000	-3.3450E-9	-3.3450E-9	-3.3450E-9	-3.3450E-9	-3.3450E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -150.0000	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -155.0000	-3.3590E-9	-3.3590E-9	-3.3590E-9	-3.3590E-9	-3.3590E-9	   29.7675	   27.9866	    5.5071	    0.0000	
 -160.0000	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	   29.7675	   27.9866	    5.5071	    0.0000	
