36697_036_PSS_HM_XX_Unirrad_Interstrip
Date/Time: 9/21/2021 4:26:43 PM
Sensor Name: 36697_036_PSS_HM_XX
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-6.8000E-10	-6.8000E-10	-6.8000E-10	-6.8000E-10	-6.8000E-10	   20.0000	   25.9338	   31.3053	    0.0000	
  -10.0000	-8.9000E-10	-8.9000E-10	-8.9000E-10	-8.9000E-10	-8.9000E-10	   20.0000	   25.9338	   31.3053	    0.0000	
  -15.0000	-1.0300E-9	-1.0300E-9	-1.0300E-9	-1.0300E-9	-1.0300E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -20.0000	-1.1200E-9	-1.1200E-9	-1.1200E-9	-1.1200E-9	-1.1200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -25.0000	-1.1800E-9	-1.1800E-9	-1.1800E-9	-1.1800E-9	-1.1800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -30.0000	-1.2600E-9	-1.2600E-9	-1.2600E-9	-1.2600E-9	-1.2600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -35.0000	-1.2900E-9	-1.2900E-9	-1.2900E-9	-1.2900E-9	-1.2900E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -40.0000	-1.3100E-9	-1.3100E-9	-1.3100E-9	-1.3100E-9	-1.3100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -45.0000	-1.3400E-9	-1.3400E-9	-1.3400E-9	-1.3400E-9	-1.3400E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -50.0000	-1.3500E-9	-1.3500E-9	-1.3500E-9	-1.3500E-9	-1.3500E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -55.0000	-1.3600E-9	-1.3600E-9	-1.3600E-9	-1.3600E-9	-1.3600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -60.0000	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -65.0000	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -70.0000	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -75.0000	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -80.0000	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -85.0000	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -90.0000	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
  -95.0000	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -100.0000	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	-1.4200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -105.0000	-1.4300E-9	-1.4300E-9	-1.4300E-9	-1.4300E-9	-1.4300E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -110.0000	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -115.0000	-1.4300E-9	-1.4300E-9	-1.4300E-9	-1.4300E-9	-1.4300E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -120.0000	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -125.0000	-1.3500E-9	-1.3500E-9	-1.3500E-9	-1.3500E-9	-1.3500E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -130.0000	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	-1.4000E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -135.0000	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	-1.4400E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -140.0000	-1.4500E-9	-1.4500E-9	-1.4500E-9	-1.4500E-9	-1.4500E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -145.0000	-1.4600E-9	-1.4600E-9	-1.4600E-9	-1.4600E-9	-1.4600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -150.0000	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	-1.4100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -155.0000	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	-1.3800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -160.0000	-1.4500E-9	-1.4500E-9	-1.4500E-9	-1.4500E-9	-1.4500E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -165.0000	-1.4600E-9	-1.4600E-9	-1.4600E-9	-1.4600E-9	-1.4600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -170.0000	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -175.0000	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -180.0000	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	-1.4700E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -185.0000	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -190.0000	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -195.0000	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	-1.4800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -200.0000	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -205.0000	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -210.0000	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	-1.4900E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -215.0000	-1.5000E-9	-1.5000E-9	-1.5000E-9	-1.5000E-9	-1.5000E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -220.0000	-1.5100E-9	-1.5100E-9	-1.5100E-9	-1.5100E-9	-1.5100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -225.0000	-1.5100E-9	-1.5100E-9	-1.5100E-9	-1.5100E-9	-1.5100E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -230.0000	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -235.0000	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -240.0000	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	-1.5200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -245.0000	-1.5300E-9	-1.5300E-9	-1.5300E-9	-1.5300E-9	-1.5300E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -250.0000	-1.5400E-9	-1.5400E-9	-1.5400E-9	-1.5400E-9	-1.5400E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -255.0000	-1.5400E-9	-1.5400E-9	-1.5400E-9	-1.5400E-9	-1.5400E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -260.0000	-1.5500E-9	-1.5500E-9	-1.5500E-9	-1.5500E-9	-1.5500E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -265.0000	-1.5600E-9	-1.5600E-9	-1.5600E-9	-1.5600E-9	-1.5600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -270.0000	-1.5600E-9	-1.5600E-9	-1.5600E-9	-1.5600E-9	-1.5600E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -275.0000	-1.5800E-9	-1.5800E-9	-1.5800E-9	-1.5800E-9	-1.5800E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -280.0000	-1.5900E-9	-1.5900E-9	-1.5900E-9	-1.5900E-9	-1.5900E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -285.0000	-1.6000E-9	-1.6000E-9	-1.6000E-9	-1.6000E-9	-1.6000E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -290.0000	-1.6200E-9	-1.6200E-9	-1.6200E-9	-1.6200E-9	-1.6200E-9	   20.0000	   25.9338	   31.3053	    0.0000	
 -295.0000	-1.6300E-9	-1.6300E-9	-1.6300E-9	-1.6300E-9	-1.6300E-9	   20.0000	   25.9338	   31.3053	    0.0000	
