Date/Time: 7/27/2021 4:48:43 PM
Sensor Name: Pin154
Type: N
Annealing Status: Irradiated, Not Annealed
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

Vf: 54.566000

Avg: 54.535067
Std Dev: 0.143553
Min: 54.157000
Max: 54.763000

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3710263442.806958	2.000E-4	1.940E+1	    6.4822	   16.1577	   42.0566	    3.2649	
3710263444.063004	4.000E-4	3.207E+1	    6.4822	   16.1577	   42.0566	    3.2649	
3710263445.331914	6.000E-4	4.128E+1	    6.4822	   16.1577	   42.0566	    3.2649	
3710263446.803989	8.000E-4	4.840E+1	    6.5616	   16.1555	   42.0990	    3.2772	
3710263448.085873	1.000E-3	5.416E+1	    6.5616	   16.1555	   42.0990	    3.2772	
3710263449.347311	1.200E-3	5.896E+1	    6.5616	   16.1555	   42.0990	    3.2772	
3710263450.803480	1.400E-3	6.307E+1	    6.5873	   16.1317	   42.0769	    3.2483	
3710263452.077481	1.600E-3	6.663E+1	    6.5873	   16.1317	   42.0769	    3.2483	
3710263453.347365	1.800E-3	6.976E+1	    6.5873	   16.1317	   42.0769	    3.2483	
3710263454.792112	2.000E-3	7.253E+1	    6.5591	   16.1457	   41.9959	    3.2337	
3710263462.807558	2.000E-4	1.961E+1	    6.4078	   16.1080	   41.7694	    3.1234	
3710263464.059555	4.000E-4	3.234E+1	    6.4078	   16.1080	   41.7694	    3.1234	
3710263465.330872	6.000E-4	4.156E+1	    6.4078	   16.1080	   41.7694	    3.1234	
3710263466.807417	8.000E-4	4.866E+1	    6.2899	   16.1225	   41.6749	    3.1045	
3710263468.075396	1.000E-3	5.441E+1	    6.2899	   16.1225	   41.6749	    3.1045	
3710263469.344486	1.200E-3	5.919E+1	    6.2899	   16.1225	   41.6749	    3.1045	
3710263470.806865	1.400E-3	6.328E+1	    6.1669	   16.1180	   41.6290	    3.0849	
3710263472.084217	1.600E-3	6.683E+1	    6.1669	   16.1180	   41.6290	    3.0849	
3710263473.357927	1.800E-3	6.996E+1	    6.1669	   16.1180	   41.6290	    3.0849	
3710263474.799591	2.000E-3	7.271E+1	    6.0541	   16.1233	   41.5879	    3.0757	
3710263482.807482	2.000E-4	1.975E+1	    5.8542	   16.1174	   41.5297	    3.0506	
3710263484.059258	4.000E-4	3.253E+1	    5.8542	   16.1174	   41.5297	    3.0506	
3710263485.327090	6.000E-4	4.175E+1	    5.8542	   16.1174	   41.5297	    3.0506	
3710263486.801509	8.000E-4	4.887E+1	    5.7824	   16.1254	   41.5136	    3.0523	
3710263488.073177	1.000E-3	5.463E+1	    5.7824	   16.1254	   41.5136	    3.0523	
3710263489.344061	1.200E-3	5.943E+1	    5.7824	   16.1254	   41.5136	    3.0523	
3710263490.796626	1.400E-3	6.349E+1	    5.7516	   16.0905	   41.4861	    3.0116	
3710263492.073562	1.600E-3	6.703E+1	    5.7516	   16.0905	   41.4861	    3.0116	
3710263493.339923	1.800E-3	7.015E+1	    5.7516	   16.0905	   41.4861	    3.0116	
3710263494.798219	2.000E-3	7.289E+1	    5.7491	   16.0687	   41.5009	    2.9970	
3710263502.807620	2.000E-4	1.986E+1	    5.8644	   16.0986	   41.5171	    3.0294	
3710263504.063238	4.000E-4	3.267E+1	    5.8644	   16.0986	   41.5171	    3.0294	
3710263505.331690	6.000E-4	4.191E+1	    5.8644	   16.0986	   41.5171	    3.0294	
3710263506.793268	8.000E-4	4.904E+1	    5.9721	   16.1335	   41.5455	    3.0705	
3710263508.069691	1.000E-3	5.476E+1	    5.9721	   16.1335	   41.5455	    3.0705	
3710263509.339221	1.200E-3	5.957E+1	    5.9721	   16.1335	   41.5455	    3.0705	
3710263510.799697	1.400E-3	6.362E+1	    6.0823	   16.1516	   41.5813	    3.0989	
3710263512.078598	1.600E-3	6.711E+1	    6.0823	   16.1516	   41.5813	    3.0989	
3710263513.344441	1.800E-3	7.018E+1	    6.0823	   16.1516	   41.5813	    3.0989	
3710263514.805236	2.000E-3	7.291E+1	    6.1822	   16.1725	   41.6265	    3.1331	
3710263522.807431	2.000E-4	1.987E+1	    6.3207	   16.1078	   41.6749	    3.0913	
3710263524.057797	4.000E-4	3.266E+1	    6.3207	   16.1078	   41.6749	    3.0913	
3710263525.323072	6.000E-4	4.189E+1	    6.3207	   16.1078	   41.6749	    3.0913	
3710263526.805067	8.000E-4	4.899E+1	    6.3514	   16.0766	   41.6398	    3.0513	
3710263528.078779	1.000E-3	5.472E+1	    6.3514	   16.0766	   41.6398	    3.0513	
3710263529.349782	1.200E-3	5.952E+1	    6.3514	   16.0766	   41.6398	    3.0513	
3710263530.799028	1.400E-3	6.358E+1	    6.3412	   16.0692	   41.6170	    3.0369	
3710263532.073224	1.600E-3	6.708E+1	    6.3412	   16.0692	   41.6170	    3.0369	
3710263533.342817	1.800E-3	7.015E+1	    6.3412	   16.0692	   41.6170	    3.0369	
3710263534.796268	2.000E-3	7.288E+1	    6.2771	   16.1109	   41.6755	    3.0942	
3710263542.808986	2.000E-4	1.982E+1	    6.1028	   16.0136	   41.6724	    3.0056	
3710263544.063343	4.000E-4	3.262E+1	    6.1028	   16.0136	   41.6724	    3.0056	
3710263545.331772	6.000E-4	4.181E+1	    6.1028	   16.0136	   41.6724	    3.0056	
