GCD Test
Bias: 5000.000000
IV_34252_008_PSS_HM_XX_DIODE
Date/Time: 4/27/2021 12:36:50 PM
Sensor Name: DIODE
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.699354E-9	-1.699354E-9	   22.7616	   23.0414	    8.8963	  -11.6651	
  -10.0000	-1.702882E-9	-1.702882E-9	   22.7616	   23.0414	    8.8963	  -11.6651	
  -15.0000	-1.712041E-9	-1.712041E-9	   22.7642	   23.0384	    8.8245	  -11.7681	
  -20.0000	-1.720454E-9	-1.720454E-9	   22.7642	   23.0384	    8.8245	  -11.7681	
  -25.0000	-1.728866E-9	-1.728866E-9	   22.7616	   23.0397	    8.7533	  -11.8677	
  -30.0000	-1.737578E-9	-1.737578E-9	   22.7616	   23.0431	    8.7207	  -11.9115	
  -35.0000	-1.749304E-9	-1.749304E-9	   22.7616	   23.0431	    8.7207	  -11.9115	
  -40.0000	-1.759312E-9	-1.759312E-9	   22.7642	   23.0384	    8.6597	  -12.0022	
  -45.0000	-1.768744E-9	-1.768744E-9	   22.7642	   23.0384	    8.6597	  -12.0022	
  -50.0000	-1.776773E-9	-1.776773E-9	   22.7642	   23.0388	    8.6088	  -12.0750	
  -55.0000	-1.786958E-9	-1.786958E-9	   22.7642	   23.0438	    8.5756	  -12.1192	
  -60.0000	-1.795083E-9	-1.795083E-9	   22.7642	   23.0438	    8.5756	  -12.1192	
  -65.0000	-1.799672E-9	-1.799672E-9	   22.7642	   23.0448	    8.5522	  -12.1524	
  -70.0000	-1.803908E-9	-1.803908E-9	   22.7642	   23.0448	    8.5522	  -12.1524	
  -75.0000	-1.807422E-9	-1.807422E-9	   22.7642	   23.0411	    8.5044	  -12.2244	
  -80.0000	-1.809190E-9	-1.809190E-9	   22.7642	   23.0411	    8.5044	  -12.2244	
  -85.0000	-1.811346E-9	-1.811346E-9	   22.7616	   23.0417	    8.4649	  -12.2817	
  -90.0000	-1.813329E-9	-1.813329E-9	   22.7642	   23.0434	    8.4526	  -12.2984	
  -95.0000	-1.814948E-9	-1.814948E-9	   22.7642	   23.0434	    8.4526	  -12.2984	
 -100.0000	-1.815906E-9	-1.815906E-9	   22.7642	   23.0410	    8.4282	  -12.3359	
 -105.0000	-1.820821E-9	-1.820821E-9	   22.7642	   23.0410	    8.4282	  -12.3359	
 -110.0000	-1.822046E-9	-1.822046E-9	   22.7642	   23.0344	    8.3966	  -12.3874	
 -115.0000	-1.822040E-9	-1.822040E-9	   22.7668	   23.0382	    8.3665	  -12.4289	
 -120.0000	-1.824175E-9	-1.824175E-9	   22.7668	   23.0382	    8.3665	  -12.4289	
 -125.0000	-1.824111E-9	-1.824111E-9	   22.7642	   23.0382	    8.3552	  -12.4457	
 -130.0000	-1.824482E-9	-1.824482E-9	   22.7642	   23.0382	    8.3552	  -12.4457	
 -135.0000	-1.822713E-9	-1.822713E-9	   22.7668	   23.0383	    8.3438	  -12.4624	
 -140.0000	-1.825035E-9	-1.825035E-9	   22.7668	   23.0383	    8.3438	  -12.4624	
 -145.0000	-1.826539E-9	-1.826539E-9	   22.7668	   23.0350	    8.3289	  -12.4869	
 -150.0000	-1.828114E-9	-1.828114E-9	   22.7668	   23.0349	    8.3033	  -12.5251	
 -155.0000	-1.829040E-9	-1.829040E-9	   22.7668	   23.0349	    8.3033	  -12.5251	
 -160.0000	-1.832350E-9	-1.832350E-9	   22.7668	   23.0370	    8.2891	  -12.5447	
 -165.0000	-1.832093E-9	-1.832093E-9	   22.7668	   23.0370	    8.2891	  -12.5447	
 -170.0000	-1.832737E-9	-1.832737E-9	   22.7668	   23.0369	    8.2625	  -12.5844	
 -175.0000	-1.834272E-9	-1.834272E-9	   22.7668	   23.0362	    8.2378	  -12.6218	
 -180.0000	-1.835244E-9	-1.835244E-9	   22.7668	   23.0362	    8.2378	  -12.6218	
 -185.0000	-1.836933E-9	-1.836933E-9	   22.7693	   23.0365	    8.2337	  -12.6278	
 -190.0000	-1.838468E-9	-1.838468E-9	   22.7693	   23.0365	    8.2337	  -12.6278	
 -195.0000	-1.839032E-9	-1.839032E-9	   22.7668	   23.0346	    8.2163	  -12.6553	
 -200.0000	-1.840100E-9	-1.840100E-9	   22.7668	   23.0339	    8.1885	  -12.6976	
 -205.0000	-1.841653E-9	-1.841653E-9	   22.7668	   23.0339	    8.1885	  -12.6976	
 -210.0000	-1.843015E-9	-1.843015E-9	   22.7693	   23.0328	    8.1828	  -12.7070	
 -215.0000	-1.845335E-9	-1.845335E-9	   22.7693	   23.0328	    8.1828	  -12.7070	
 -220.0000	-1.846758E-9	-1.846758E-9	   22.7693	   23.0344	    8.1711	  -12.7235	
 -225.0000	-1.848676E-9	-1.848676E-9	   22.7693	   23.0344	    8.1711	  -12.7235	
 -230.0000	-1.850412E-9	-1.850412E-9	   22.7693	   23.0372	    8.1613	  -12.7362	
 -235.0000	-1.853368E-9	-1.853368E-9	   22.7693	   23.0356	    8.1654	  -12.7312	
 -240.0000	-1.855904E-9	-1.855904E-9	   22.7693	   23.0356	    8.1654	  -12.7312	
 -245.0000	-1.854838E-9	-1.854838E-9	   22.7693	   23.0333	    8.1293	  -12.7874	
 -250.0000	-1.856909E-9	-1.856909E-9	   22.7693	   23.0333	    8.1293	  -12.7874	
 -255.0000	-1.856512E-9	-1.856512E-9	   22.7693	   23.0384	    8.1328	  -12.7783	
 -260.0000	-1.859303E-9	-1.859303E-9	   22.7693	   23.0384	    8.1328	  -12.7783	
 -265.0000	-1.860829E-9	-1.860829E-9	   22.7693	   23.0382	    8.1139	  -12.8072	
 -270.0000	-1.862087E-9	-1.862087E-9	   22.7693	   23.0402	    8.0810	  -12.8558	
 -275.0000	-1.863150E-9	-1.863150E-9	   22.7693	   23.0402	    8.0810	  -12.8558	
 -280.0000	-1.863891E-9	-1.863891E-9	   22.7719	   23.0356	    8.0882	  -12.8482	
 -285.0000	-1.866096E-9	-1.866096E-9	   22.7719	   23.0356	    8.0882	  -12.8482	
 -290.0000	-1.866893E-9	-1.866893E-9	   22.7719	   23.0371	    8.0674	  -12.8789	
 -295.0000	-1.870240E-9	-1.870240E-9	   22.7719	   23.0352	    8.0689	  -12.8778	
 -300.0000	-1.873260E-9	-1.873260E-9	   22.7719	   23.0352	    8.0689	  -12.8778	
 -305.0000	-1.873098E-9	-1.873098E-9	   22.7719	   23.0352	    8.0493	  -12.9078	
 -310.0000	-1.874496E-9	-1.874496E-9	   22.7719	   23.0352	    8.0493	  -12.9078	
 -315.0000	-1.875944E-9	-1.875944E-9	   22.7745	   23.0365	    8.0240	  -12.9456	
 -320.0000	-1.877339E-9	-1.877339E-9	   22.7745	   23.0365	    8.0240	  -12.9456	
 -325.0000	-1.878107E-9	-1.878107E-9	   22.7719	   23.0411	    8.0180	  -12.9514	
 -330.0000	-1.877661E-9	-1.877661E-9	   22.7719	   23.0398	    7.9953	  -12.9874	
 -335.0000	-1.879682E-9	-1.879682E-9	   22.7719	   23.0398	    7.9953	  -12.9874	
 -340.0000	-1.880383E-9	-1.880383E-9	   22.7719	   23.0379	    7.9896	  -12.9975	
 -345.0000	-1.882439E-9	-1.882439E-9	   22.7719	   23.0379	    7.9896	  -12.9975	
 -350.0000	-1.882112E-9	-1.882112E-9	   22.7719	   23.0375	    7.9747	  -13.0207	
 -355.0000	-1.883785E-9	-1.883785E-9	   22.7745	   23.0418	    7.9617	  -13.0375	
 -360.0000	-1.884283E-9	-1.884283E-9	   22.7745	   23.0418	    7.9617	  -13.0375	
 -365.0000	-1.884511E-9	-1.884511E-9	   22.7719	   23.0365	    7.9668	  -13.0337	
 -370.0000	-1.885871E-9	-1.885871E-9	   22.7719	   23.0365	    7.9668	  -13.0337	
 -375.0000	-1.887097E-9	-1.887097E-9	   22.7745	   23.0402	    7.9503	  -13.0563	
 -380.0000	-1.891694E-9	-1.891694E-9	   22.7745	   23.0375	    7.9355	  -13.0813	
 -385.0000	-1.888558E-9	-1.888558E-9	   22.7745	   23.0375	    7.9355	  -13.0813	
 -390.0000	-1.889331E-9	-1.889331E-9	   22.7745	   23.0417	    7.9323	  -13.0830	
 -395.0000	-1.891003E-9	-1.891003E-9	   22.7745	   23.0417	    7.9323	  -13.0830	
 -400.0000	-1.891511E-9	-1.891511E-9	   22.7771	   23.0415	    7.9083	  -13.1205	
 -410.0000	-1.893646E-9	-1.893646E-9	   22.7719	   23.0395	    7.9070	  -13.1240	
 -420.0000	-1.894375E-9	-1.894375E-9	   22.7719	   23.0395	    7.9070	  -13.1240	
 -430.0000	-1.895443E-9	-1.895443E-9	   22.7745	   23.0395	    7.9127	  -13.1151	
 -440.0000	-1.898133E-9	-1.898133E-9	   22.7745	   23.0395	    7.9127	  -13.1151	
 -450.0000	-1.900543E-9	-1.900543E-9	   22.7745	   23.0415	    7.8767	  -13.1697	
 -460.0000	-1.901910E-9	-1.901910E-9	   22.7745	   23.0411	    7.8868	  -13.1542	
 -470.0000	-1.904461E-9	-1.904461E-9	   22.7745	   23.0411	    7.8868	  -13.1542	
 -480.0000	-1.904915E-9	-1.904915E-9	   22.7745	   23.0479	    7.8571	  -13.1956	
 -490.0000	-1.906592E-9	-1.906592E-9	   22.7745	   23.0479	    7.8571	  -13.1956	
 -500.0000	-1.908649E-9	-1.908649E-9	   22.7745	   23.0409	    7.8491	  -13.2131	
 -510.0000	-1.910604E-9	-1.910604E-9	   22.7745	   23.0409	    7.8491	  -13.2131	
 -520.0000	-1.912222E-9	-1.912222E-9	   22.7771	   23.0429	    7.8425	  -13.2220	
 -530.0000	-1.910871E-9	-1.910871E-9	   22.7771	   23.0474	    7.8368	  -13.2276	
 -540.0000	-1.911884E-9	-1.911884E-9	   22.7771	   23.0474	    7.8368	  -13.2276	
 -550.0000	-1.915978E-9	-1.915978E-9	   22.7771	   23.0425	    7.8314	  -13.2396	
 -560.0000	-1.916417E-9	-1.916417E-9	   22.7771	   23.0425	    7.8314	  -13.2396	
 -570.0000	-1.919798E-9	-1.919798E-9	   22.7771	   23.0426	    7.8219	  -13.2544	
 -580.0000	-1.922767E-9	-1.922767E-9	   22.7771	   23.0435	    7.8137	  -13.2667	
 -590.0000	-1.922751E-9	-1.922751E-9	   22.7771	   23.0435	    7.8137	  -13.2667	
 -600.0000	-1.925517E-9	-1.925517E-9	   22.7771	   23.0491	    7.8140	  -13.2620	
 -610.0000	-1.930299E-9	-1.930299E-9	   22.7771	   23.0491	    7.8140	  -13.2620	
 -620.0000	-1.927502E-9	-1.927502E-9	   22.7771	   23.0441	    7.7919	  -13.3006	
 -630.0000	-1.931121E-9	-1.931121E-9	   22.7771	   23.0441	    7.7919	  -13.3006	
 -640.0000	-1.931865E-9	-1.931865E-9	   22.7771	   23.0487	    7.7736	  -13.3260	
 -650.0000	-1.934812E-9	-1.934812E-9	   22.7771	   23.0485	    7.7793	  -13.3172	
 -660.0000	-1.939483E-9	-1.939483E-9	   22.7771	   23.0485	    7.7793	  -13.3172	
 -670.0000	-1.942777E-9	-1.942777E-9	   22.7771	   23.0485	    7.7789	  -13.3177	
 -680.0000	-1.946304E-9	-1.946304E-9	   22.7771	   23.0485	    7.7789	  -13.3177	
 -690.0000	-1.948381E-9	-1.948381E-9	   22.7796	   23.0472	    7.7679	  -13.3361	
 -700.0000	-1.951814E-9	-1.951814E-9	   22.7796	   23.0477	    7.7669	  -13.3373	
 -710.0000	-1.954734E-9	-1.954734E-9	   22.7796	   23.0477	    7.7669	  -13.3373	
 -720.0000	-1.953719E-9	-1.953719E-9	   22.7771	   23.0501	    7.7581	  -13.3494	
 -730.0000	-1.959872E-9	-1.959872E-9	   22.7771	   23.0501	    7.7581	  -13.3494	
 -740.0000	-1.966690E-9	-1.966690E-9	   22.7796	   23.0490	    7.7568	  -13.3523	
 -750.0000	-1.966423E-9	-1.966423E-9	   22.7796	   23.0489	    7.7350	  -13.3869	
 -760.0000	-1.971318E-9	-1.971318E-9	   22.7796	   23.0489	    7.7350	  -13.3869	
 -770.0000	-1.977149E-9	-1.977149E-9	   22.7796	   23.0515	    7.7366	  -13.3824	
 -780.0000	-1.982376E-9	-1.982376E-9	   22.7796	   23.0515	    7.7366	  -13.3824	
 -790.0000	-1.987687E-9	-1.987687E-9	   22.7822	   23.0520	    7.7147	  -13.4167	
 -800.0000	-1.992964E-9	-1.992964E-9	   22.7822	   23.0520	    7.7147	  -13.4167	
 -810.0000	-1.999796E-9	-1.999796E-9	   22.7796	   23.0516	    7.7094	  -13.4256	
 -820.0000	-2.006633E-9	-2.006633E-9	   22.7796	   23.0516	    7.7094	  -13.4256	
 -830.0000	-2.018058E-9	-2.018058E-9	   22.7796	   23.0528	    7.7068	  -13.4287	
 -840.0000	-2.026481E-9	-2.026481E-9	   22.7796	   23.0528	    7.7068	  -13.4287	
 -850.0000	-2.031820E-9	-2.031820E-9	   22.7822	   23.0522	    7.6992	  -13.4412	
 -860.0000	-2.042110E-9	-2.042110E-9	   22.7822	   23.0544	    7.6784	  -13.4728	
 -870.0000	-2.052593E-9	-2.052593E-9	   22.7822	   23.0544	    7.6784	  -13.4728	
 -880.0000	-2.063920E-9	-2.063920E-9	   22.7796	   23.0566	    7.6771	  -13.4732	
 -890.0000	-2.077106E-9	-2.077106E-9	   22.7796	   23.0566	    7.6771	  -13.4732	
 -900.0000	-2.089617E-9	-2.089617E-9	   22.7822	   23.0529	    7.6645	  -13.4961	
 -910.0000	-2.104285E-9	-2.104285E-9	   22.7822	   23.0529	    7.6645	  -13.4961	
 -920.0000	-2.119624E-9	-2.119624E-9	   22.7822	   23.0543	    7.6540	  -13.5118	
 -930.0000	-2.136930E-9	-2.136930E-9	   22.7822	   23.0543	    7.6540	  -13.5118	
 -940.0000	-2.154874E-9	-2.154874E-9	   22.7822	   23.0569	    7.6490	  -13.5180	
