GCD Test
Bias: 5000.000000
CV_38212_044_PSS_HM_XX_DIODEQUARTER
Date/Time: 12/21/2021 4:59:27 PM
Sensor Name: 38212_044_DIODEQUARTER
Type: P
Annealing Status: Unirradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	7.735E-12	2.404E+9	   20.0013	   21.5035	   19.7922	   -2.5253	
  -20.0000	5.082E-12	6.920E+9	   19.9987	   21.5037	   19.7979	   -2.5213	
  -30.0000	3.423E-12	5.123E+9	   20.0013	   21.5017	   19.7935	   -2.5258	
  -40.0000	2.240E-12	8.469E+9	   19.9987	   21.4997	   19.7973	   -2.5249	
  -50.0000	1.920E-12	8.069E+9	   20.0013	   21.5032	   19.7938	   -2.5244	
  -60.0000	1.340E-12	3.988E+8	   20.0013	   21.5023	   19.7966	   -2.5232	
  -70.0000	6.653E-13	5.079E+9	   20.0039	   21.5004	   19.8042	   -2.5196	
  -80.0000	6.014E-13	5.484E+9	   20.0013	   21.4991	   19.7913	   -2.5295	
  -90.0000	5.455E-13	5.851E+9	   20.0013	   21.5012	   19.7827	   -2.5336	
 -100.0000	5.025E-13	6.407E+9	   20.0013	   21.4983	   19.7941	   -2.5283	
 -110.0000	4.620E-13	6.204E+9	   20.0013	   21.4995	   19.7906	   -2.5296	
 -120.0000	4.286E-13	6.220E+9	   20.0013	   21.5007	   19.7941	   -2.5263	
 -130.0000	4.054E-13	7.046E+9	   20.0039	   21.5085	   19.8020	   -2.5145	
 -140.0000	3.731E-13	7.207E+9	   20.0039	   21.5051	   19.7985	   -2.5196	
 -150.0000	3.494E-13	7.798E+9	   20.0013	   21.5010	   19.7998	   -2.5221	
 -160.0000	3.254E-13	8.933E+9	   20.0013	   21.4974	   19.7970	   -2.5270	
 -170.0000	3.078E-13	9.467E+9	   20.0013	   21.4986	   19.8077	   -2.5188	
 -180.0000	2.886E-13	7.622E+9	   20.0013	   21.4986	   19.8001	   -2.5240	
 -190.0000	2.666E-13	8.196E+9	   20.0013	   21.5033	   19.7976	   -2.5218	
 -200.0000	2.512E-13	7.856E+9	   20.0013	   21.4958	   19.7916	   -2.5320	
 -210.0000	2.343E-13	9.242E+9	   20.0013	   21.4982	   19.7925	   -2.5295	
 -220.0000	2.229E-13	8.288E+9	   20.0013	   21.5011	   19.7827	   -2.5337	
 -230.0000	2.203E-13	9.775E+9	   20.0013	   21.5055	   19.7906	   -2.5247	
 -240.0000	2.180E-13	8.503E+9	   20.0013	   21.4995	   19.7843	   -2.5340	
 -250.0000	2.127E-13	8.861E+9	   20.0013	   21.4995	   19.7843	   -2.5340	
 -260.0000	2.086E-13	9.386E+9	   19.9987	   21.5025	   19.7764	   -2.5368	
 -270.0000	2.046E-13	8.785E+9	   20.0013	   21.5043	   19.7691	   -2.5403	
 -280.0000	2.053E-13	9.433E+9	   19.9987	   21.5035	   19.7834	   -2.5313	
 -290.0000	2.046E-13	7.541E+9	   20.0013	   21.5084	   19.7723	   -2.5348	
 -300.0000	2.012E-13	1.058E+10	   19.9987	   21.5014	   19.7688	   -2.5429	
 -310.0000	1.992E-13	9.840E+9	   20.0013	   21.5033	   19.7596	   -2.5476	
 -320.0000	2.011E-13	1.077E+10	   20.0013	   21.5033	   19.7634	   -2.5451	
 -330.0000	1.989E-13	1.076E+10	   20.0013	   21.5035	   19.7514	   -2.5531	
 -340.0000	1.983E-13	9.656E+9	   20.0013	   21.5069	   19.7508	   -2.5506	
 -350.0000	1.977E-13	1.096E+10	   20.0013	   21.5058	   19.7546	   -2.5490	
 -360.0000	1.943E-13	9.471E+9	   20.0013	   21.5047	   19.7546	   -2.5499	
 -370.0000	1.960E-13	1.095E+10	   20.0013	   21.5035	   19.7464	   -2.5565	
 -380.0000	1.932E-13	8.802E+9	   20.0013	   21.5075	   19.7483	   -2.5519	
 -390.0000	1.953E-13	9.966E+9	   19.9987	   21.5065	   19.7438	   -2.5557	
 -400.0000	1.958E-13	9.310E+9	   19.9987	   21.5051	   19.7375	   -2.5612	
 -420.0000	1.960E-13	9.803E+9	   19.9987	   21.5070	   19.7375	   -2.5596	
 -440.0000	1.971E-13	1.313E+10	   19.9961	   21.5083	   19.7334	   -2.5614	
 -460.0000	1.931E-13	1.044E+10	   19.9987	   21.5084	   19.7277	   -2.5652	
 -480.0000	1.953E-13	9.152E+9	   19.9987	   21.5096	   19.7287	   -2.5636	
 -500.0000	1.923E-13	7.704E+9	   19.9987	   21.5095	   19.7236	   -2.5671	
 -520.0000	1.942E-13	8.739E+9	   20.0013	   21.5061	   19.7185	   -2.5733	
 -540.0000	1.933E-13	1.162E+10	   20.0013	   21.5056	   19.7255	   -2.5690	
 -560.0000	1.922E-13	1.116E+10	   20.0013	   21.5056	   19.7271	   -2.5679	
 -580.0000	1.927E-13	1.035E+10	   20.0039	   21.5064	   19.7264	   -2.5677	
 -600.0000	1.890E-13	1.119E+10	   20.0013	   21.5096	   19.7116	   -2.5752	
