File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38212_044_PSS_HM_XX_DIODE,-3.776943e-10,-4.052134e-10,-4.439955e-10,218.4984984984985,1.3734271531531418e-10
38212_044_PSS_HM_XX_DIODEHALF,-1.654764e-10,-1.782762e-10,-2.080956e-10,224.74474474474476,3.099576636636713e-11
38212_044_PSS_HM_XX_DIODEHALFPSTOP,-1.675155e-10,-1.872912e-10,-2.44648e-10,236.75675675675677,4.136070810810799e-11
38212_044_PSS_HM_XX_DIODEHALFPSTOP_GR,-5.687268e-11,-6.095383e-11,-6.43772e-11,223.30330330330332,6.035555720720736e-11
38212_044_PSS_HM_XX_DIODEQUARTER,-9.604197e-11,-1.032705e-10,-1.250117e-10,255.4954954954955,4.1023841441441166e-11
38212_044_PSS_HM_XX_IRRADSENSOR,-3.31e-09,-3.54e-09,-3.86e-09,240.12012012012013,2.507207207207308e-10
