#Open Capacitance 1000Hz:4.510370E-12
#Open Capacitance 1000000Hz:Not Measured
#36697_011_PSS_HM_X_Irrad_Single
#Date/Time: 11/11/2021 3:40:14 PM
#Sensor Name: 36697_011_PSS_HM_X
#Type: P
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated 56 minutes at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3719508084.545148	1.248164	-20.000000	24.924099	-2.619500E-5	-5.738852E-11	8.867680E-11	-3.729382E-7	-3.729413E-7	-3.729381E-7	-3.729267E-7	-3.729361E-7	-3.729381E-7	-2.307001E-6
2	3719508101.075697	1.255317	-20.000000	24.920751	-2.620000E-5	-5.288268E-11	8.868010E-11	-3.681263E-7	-3.681315E-7	-3.681381E-7	-3.681299E-7	-3.681314E-7	-3.681307E-7	-2.313551E-6
3	3719508116.957376	1.267693	-20.000000	24.902875	-2.619600E-5	-5.393406E-11	8.867510E-11	-3.667491E-7	-3.667535E-7	-3.667666E-7	-3.667519E-7	-3.667553E-7	-3.667527E-7	-2.316816E-6
4	3719508132.929018	1.289646	-20.000000	24.907709	-2.619800E-5	-5.453483E-11	8.867210E-11	-3.661693E-7	-3.661674E-7	-3.661683E-7	-3.661798E-7	-3.661712E-7	-3.661688E-7	-2.318370E-6
5	3719508148.863818	1.280134	-20.000000	24.898119	-2.619400E-5	-5.258231E-11	8.866390E-11	-3.658615E-7	-3.658563E-7	-3.658630E-7	-3.658542E-7	-3.658588E-7	-3.658589E-7	-2.317253E-6
6	3719508164.945594	1.306129	-20.000000	24.890945	-2.619000E-5	-5.593663E-11	8.866110E-11	-3.659759E-7	-3.659654E-7	-3.659430E-7	-3.659290E-7	-3.659533E-7	-3.659542E-7	-2.315731E-6
7	3719508181.001619	1.286893	-20.000000	24.890273	-2.618500E-5	-5.188136E-11	8.865370E-11	-3.661873E-7	-3.662082E-7	-3.662235E-7	-3.662189E-7	-3.662095E-7	-3.662136E-7	-2.315683E-6
8	3719508197.626460	1.261360	-20.000000	24.890488	-2.619400E-5	-4.737555E-11	8.865000E-11	-3.661574E-7	-3.661535E-7	-3.661495E-7	-3.661416E-7	-3.661505E-7	-3.661515E-7	-2.313544E-6
9	3719508213.371299	1.273982	-20.000000	24.880304	-2.618300E-5	-5.403416E-11	8.865020E-11	-3.662313E-7	-3.662400E-7	-3.662621E-7	-3.662846E-7	-3.662545E-7	-3.662510E-7	-2.312029E-6
10	3719508229.522973	1.321077	-20.000000	24.883177	-2.618400E-5	-5.268240E-11	8.864930E-11	-3.662597E-7	-3.662528E-7	-3.662432E-7	-3.662417E-7	-3.662494E-7	-3.662480E-7	-2.313314E-6
11	3719508245.413416	1.296183	-20.000000	24.892491	-2.619000E-5	-5.498538E-11	8.864380E-11	-3.664069E-7	-3.664180E-7	-3.664211E-7	-3.664204E-7	-3.664166E-7	-3.664192E-7	-2.311752E-6
